SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
82,12970,Newark,City,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.928409090909091,0.9166666666666666,0.9354787272474643,0.9347268633224991,0.9671047756659628,0.9727024567788899,0.916972324108036,0.9498960498960499,0.9571428571428572,0.9337349397590361,0.9605149236728183,0.9831211342748052,0.9617303822937626,0.9744349759170063,1,0.9665738161559888,0.9619047619047619,0.9734256666737912,0.958904109589041,0.9425837320574163,0.9695817490494296,0.96875,0.9606956580640791,0.9779951100244498,0.9711595055915244,0.9673115410273516,0.96415770609319,0.9663533834586466,0.9811366120218579,1,0.9649122807017544,0.9785202863961814,1,1,0.9971977437090527,1.0434412265758093,0.972258556790931,0.9746328437917223,0.9631047809905525,0.9818910548369466,1,0.9845005396330495,0.9821149864628125,1,1,1,1
83,11867,Henderson,City,NV,0.9690590111642743,0.9272816007808687,0.9440450140668959,0.9448160535117057,0.9512195121951219,0.9267587642689532,0.9416800428036383,0.948509485094851,0.9448275862068966,0.9372008218369452,0.9174187926706703,0.9392731876813138,0.9441700433979907,0.9342551209171066,0.9421047864873432,0.9403761504601841,0.931631963554088,0.9488112974919698,0.9476209930861094,0.93875,0.9410897102203712,0.9420289855072463,0.9442954126515504,0.9333333333333333,0.9460692065864973,0.9492847854356307,0.9430204058302372,0.9637046307884856,0.9712105445716268,0.9764229578471064,0.9826826923076923,0.9764705882352941,0.9711278591757142,0.9865024272945874,0.9817733638301018,0.987012987012987,0.9948717948717949,1,0.9933333333333333,1,1,1,1,1,1,0.9814384151593454,0.9843414843414844,0.9714285714285714,0.9702940737423495,0.9635560227985035,0.967646778951375,0.9745426356589147,0.9804657954357947,0.97359477124183,0.9755102040816327,0.9673206304071731,0.9655172413793104,0.963855421686747,0.9550052099046015,0.9572490706319703,0.9549654100096897,0.9704395768471463,0.97,0.967440572461503,0.964824120603015,0.9699472461230485,0.9727234223598193,0.9747731087143352,0.9606321746302433,0.9692307692307692,0.9692307692307692,0.9625211180465563,0.9597701149425287,0.9642857142857143,0.968950535682012,0.9723889555822329,0.9716585265185389,0.97581317764804,0.9732441471571907,0.9749458844825521,0.9696969696969697,0.9749110898962453,0.9649875867189494,0.9739837398373984,0.9699823425544438,0.973288740245262,0.9710166459996457,0.983132530120482,0.9811393351579345,0.9830976198689203,0.9806767960256783,0.978590504520432,0.9844395046046364,0.981663304653301,0.9793634137810423,0.9755061096982057,0.98151178907500225,0.9806581019123131,0.9920974319708498,0.9898981419297067,0.9868421052631579,0.9871559633027523,0.9879729021137074,0.9836052135420936,0.9824122164513694,0.9761937534237906,0.9714285714285714,0.9686151431934091,0.9640831758034026,0.9733333333333334
84,32503,Lincoln,City,NE,0.9567901234567902,0.9238095238095239,0.963560363904598,0.9457135924012896,0.9490943225947446,0.9532970556441122,0.9388940798989831,0.9483793517406963,0.9280495258374244,0.9535864978902954,0.9512507072287614,0.9565857247976454,0.9483667017913593,0.9127301841473179,0.9215376513954713,0.9305064782096584,0.9288560269294539,0.9601301871440195,0.9482288828337875,0.9496865203761755,0.9534085335948994,0.9459990578626088,0.9554777388694348,0.9479914733206355,0.9535281130618486,0.9512195121951219,0.9407858328721638,0.9607802083898768,0.9595753368721928,0.9775280898876404,0.9693558474046279,0.9655411225178667,0.9611011873489546,0.9703922094165996,0.9693558474046279,0.9564906564928894,0.9571923037768503,0.94,0.9571336731413878,0.9793636738473601,0.973356679759595,0.9740599536517904,0.9692525859192526,0.9769230769230769,0.9693558474046279,0.9554140127388535,0.9565701020457513,0.9528346831824679,0.9578544061302682,0.967741935483871,0.9636320355480321,0.9746192893401016,0.9748017143701659,0.9766555502620295,0.9748589020010262,0.9655505362253871,0.9703083522736291,0.9688431929146617,0.9714285714285714,0.9598393574297188,0.9579858883899935,0.9653465346534653,0.9743524257684919,0.9764787448710719,0.9809523809523809,0.9838448689842363,0.9817906534013647,0.9795188490201617,0.9767870018747296,0.9751325088339222,0.9745984728804634,0.9742268041237113,0.9705709240729841,0.9666666666666667,0.9764705882352941,0.9837837837837838,0.987552,0.9887095061072756,0.9872393423242569,0.9848484848484849,0.98,0.9811534059601117,0.9711595055915244,0.9714285714285714,0.9719839908519153,0.9846204439686205,0.9770453207769276,0.9861950039061755,0.9976140350877193,1,0.995831596498541,0.9905536975102192,0.9876923076923076,0.9802861685214626,0.9747279244053437,0.975609756097561,0.9789317319275744,0.976914213700603,0.9855072463768116,0.9921568627450981,1,1,1,0.9974027357086293,0.9866666666666667,0.9778464112341791,0.9775681341719078,0.9708029984360675,0.9645153608001905,0.9700740174618074
85,25934,Modesto,City,CA,1.0004001600640255,1,0.9716691318693822,0.9842696629213483,1.0005002501250626,0.9683383734854174,0.9966152688980819,0.9647058823529412,0.9346670834635824,0.9449311639549437,0.9170487703209671,0.9230769230769231,0.9278350515463918,0.925048271019835,0.9370772218873484,0.9142857142857143,0.9614047040683149,0.9694107481297949,0.9657019607843137,0.9633484142222568,0.9615384615384616,0.9641873278236914,0.9519492293744334,0.966614405034507,0.9694915254237289,0.9703339703339704,0.9776207302709069,0.9829867674858223,0.9908927646802429,1,1,0.9974984365228268,1,1,1.0003668022727596,1,1,1.000485617503397,1,1,1.000277932184547,1.0005985730790148,1.0084153116478227,1.0059238354928002,1.0006253908692933,1,0.9777777777777777,0.9750654934255882,0.9751337373640907,0.9923671738588176,0.9849906191369606,0.9858004459653769,1,1,0.9922783552225176,0.9818181818181818,0.9801960392078416,0.9755469755469756,0.9674735687791003,0.9739405106607002,0.9607729020734009,0.9546218172402534,0.9916827181986685,0.9751663365143539,0.989342403628118,0.9913068110285785,0.9867215041128085,0.9819940108244731,0.9859446052087639,0.9766614397049009,0.980349344978166,0.975058275058275,0.9674418604651163,0.9816611855270747,0.9788814065184406,0.9854927463731866,1,1,1,0.9887127457197209,0.9788503406096981,0.9818181818181818,0.9846153846153847,0.9767441860465116,0.976221254010571,0.977285406130787,0.9833333333333333,1,1,1.000123698937684,1,1,0.9916317991631799,0.9865313757723485,0.9889633722861371,0.9809496730167757,0.9806451612903225,0.9877551020408163,1,1,1,1,1,0.9882005899705014,0.9884082053874181,0.9824561403508771,0.9801505622260339,0.9692431300544151,0.9819209272513492,0.97366286541802
86,13478,Reno,City,NV,0.9077910914300599,0.8997951526037455,0.8934953538241601,0.937662415520871,0.9051091187485012,0.9315068493150684,0.9385665529010239,0.9260271390878252,0.9203681472589036,0.9058823529411765,0.9165158886521115,0.9017505554278711,0.8874824191279886,0.9019607843137255,0.8933333333333333,0.9104505515049542,0.9161290322580645,0.9097806594012967,0.9140144882754833,0.927472841623785,0.9053651266766021,0.8994949494949496,0.9343434343434344,0.9098665926357437,0.9049947114819603,0.9204081632653062,0.9555555555555556,0.9324615764932529,0.9517241379310345,0.9770453207769276,0.9818780375287224,0.9680137765823675,0.9790209790209791,0.962278675904542,0.9671423432066195,0.9809523809523809,0.9703600889021637,0.9771195356238469,0.9972144846796658,1,1,1,0.9964285714285714,0.9991007194244604,0.9818181818181818,0.9866028708133971,0.9672131147540983,0.9711595055915244,0.9783783783783784,0.966419644768332,0.9777622147153333,0.9715261958997722,0.9750048750243752,0.97868638538495,0.975096686259477,0.972876105032091,0.9667975378834159,0.96,0.9666373755125952,0.9589285714285715,0.9633911368015414,0.9743589743589743,0.9855330281229562,0.9922646038943719,0.9919678714859438,1,0.9913320283923523,0.9780907668231612,0.9777402085094393,0.9757723938653035,0.971383067068532,0.9653979238754326,0.9768336314847943,0.9754583117115125,0.9895115728084564,0.9906976744186047,0.9924812030075187,0.9874651810584958,0.9850613154960981,0.9841269841269841,0.9751218902362795,0.9776529338327091,0.9740714069555056,0.9716449946814278,0.967879639429218,0.977693689072755,0.9777777777777777,0.98,0.9857142857142858,0.9861495844875346,0.9881944372021233,0.9853288951884493,0.97868638538495,0.9824105353564272,0.9774436090225563,0.9747102212855637,0.96980772015914,0.9782477796176425,0.9920634920634921,0.9944277956967297,1,1,0.9940994099409941,0.9846153846153847,0.9793566970715314,0.9682804674457429,0.9625978544505653,0.9587301587301588,0.9615384615384616,0.9675443968156767
87,20604,Spokane,City,WA,0.9278857093294112,0.8977170149253731,0.9356237844731388,0.9398311444652908,0.9507507507507508,0.935213830755232,0.9407819231558278,0.9205506643767514,0.9384946051183696,0.9142791666666668,0.920505833881522,0.9123892339544514,0.898422511660653,0.8999880525686977,0.8849078866811377,0.909457605510812,0.9329032258064516,0.9322907306232229,0.9410883506095924,0.9415652173913044,0.9298397885017072,0.9120972424226494,0.9267226890756303,0.907615341856587,0.8984827586206896,0.9212181399836711,0.9349533774001345,0.9333482564418383,0.9431009120329509,0.9677591973244147,0.9588654334076532,0.9551000465332713,0.9528305147880504,0.9497488738738739,0.9515006002400961,0.9467254511551468,0.9315652173913044,0.9474594594594594,0.9480252764612954,0.950811111111111,0.981992935489868,0.9735849056603774,0.9756390977443609,0.9621176470588235,0.9694122514298185,0.9510879025239338,0.941392072490959,0.9537454545454546,0.9445996816229068,0.9331298676225803,0.9528966049899065,0.9661800718878801,0.9666419570051891,0.9728682170542635,0.96905494193989,0.9719889087328151,0.9636363636363636,0.9609936645548516,0.9451951951951951,0.9536512170723574,0.9312790630404904,0.9393305439330544,0.9655172413793104,0.9794230881409322,0.9747575953458306,0.9819525189149105,0.9830508474576272,0.9733845483273401,0.9636591478696742,0.9596038384153537,0.9660475885511601,0.9535626242205559,0.9389685627376467,0.9655172413793104,0.9723502304147466,0.9838355325652904,1,1,0.9904761904761905,0.9830421936773712,0.9834972495415902,0.9822372369465472,0.9871244635193133,0.9737142857142858,0.9733154623166547,0.9785348540220167,0.9899665551839465,1,1,1,1,1,0.985663082437276,0.9885438596491228,0.9768882744753048,1,1,0.984992496248124,1,1.0050251256281406,1.0024183194587288,1.0085106382978724,1.0000666711114075,1,1,0.990689902124612,0.9842105263157894,0.9861407249466951,0.9781050062509193,0.9993902409280045
88,17384,Chandler,City,AZ,0.9121026047340794,0.9252684193624953,0.9215376513954713,0.9233727117812303,0.9310344827586207,0.9290933475955503,0.9302325581395349,0.9308823529411765,0.922292488645023,0.9168561415390735,0.9375,0.9093665582446662,0.9076704545454546,0.9076923076923077,0.9170496429640398,0.9167748917748917,0.9145007166746297,0.936046511627907,0.9581056466302368,0.9546165884194053,0.9468626342566422,0.9646898806292468,0.9525435302150905,0.9660882494960565,0.961430426059247,0.9610027855153204,0.969836937504374,0.9733333333333334,1,0.994031746031746,0.990909090909091,0.99,0.9976309555146091,0.9789408866995073,0.9847728886241811,0.9775733179988499,0.9747256637168141,0.9717293233082707,0.9836734693877551,0.9797398648648649,0.9789189189189189,0.9895285087719299,0.9803736554066805,0.9780821917808219,0.9745771643078645,0.9706666666666667,0.9690721649484536,0.9629629629629629,0.968011201464807,0.9656440281030445,0.9613517550410755,0.9649329253942104,0.9629213119414939,0.972249229895488,0.9570642595150765,0.9523809523809523,0.9617818889970788,0.9587274441317868,0.9586206896551724,0.9551255660765747,0.9555555555555556,0.9619037603473402,0.963855421686747,0.9709821428571429,0.9733530571992111,0.9742162121326585,0.9723889555822329,0.9726731601731602,0.9700102054220094,0.9736345580933465,0.969764542936288,0.9654924102141527,0.9631384939441812,0.967741935483871,0.9723823230949838,0.972,0.975355601043,0.9719122360095325,0.9724784819124441,0.975,0.9787234042553191,0.9759629307848248,0.9708211754897874,0.9699909063352531,0.9744179282261527,0.9737491297075608,0.977657935285054,0.9794289028167557,0.978732331498289,0.9824561403508771,0.9808102345415778,0.9792619117092973,0.9777728373104095,0.9793707022296312,0.9770354906054279,0.97868638538495,0.974308854812082,0.9830976198689203,0.9864840182648402,0.9875,0.9845360824742269,0.9866488667088367,0.982493457452796,0.9824561403508771,0.9812424409015943,0.9829867674858223,0.9803921568627451,0.9769853528948969,0.9759899749373433,0.9726378643149818
89,53060,Lubbock,City,TX,0.9436189742774155,0.9427505323505323,0.9757574468085106,0.9617054263565892,0.9726630434782608,0.991174917213008,0.892530566876621,0.9638599846390169,0.9370460115028757,0.9511287128712871,0.9376284584980237,0.9371530612244898,0.9179487179487179,0.893723076923077,0.9254569190600522,0.950047664442326,0.9607785714285715,0.9283013279445728,0.9382239382239382,0.9300600400266844,0.9608229371853797,0.9315611957969513,0.9607626459143969,0.958,0.901393874101694,0.9496045197740113,0.979929539295393,0.9717931609674729,0.9730868600791053,0.961054241820997,0.9594695079291045,0.9565824117956819,0.9474315789473684,0.9477678571428572,0.9723373188405797,0.9158127303439803,0.9385964912280702,0.9624904042466313,0.9712045454545455,0.9423231441048034,0.9429066666666667,0.9688593333333333,0.9574321270646378,0.9328455284552846,0.9578464106844741,0.959561810331041,0.974025974025974,0.944618925831202,0.9396550668027875,0.925932775440381,0.9595866666666667,0.9382260869565218,0.9644444444444444,0.9742408357495931,0.9604886421571404,0.9530175488127433,0.9493562885943023,0.9467142857142857,0.9679840464104423,0.9673115410273516,0.9524018475750577,0.941339809659803,0.9524595924773676,0.9548387096774194,0.9433634065934066,0.9730308641975308,0.930467169848552,0.949996665555185,0.95,0.9449502957073217,0.9405460723881776,0.9323974073394421,0.9484897959183674,0.9491571428571428,0.9547624460104569,0.9673115410273516,0.9735349716446124,0.9884467265725289,0.9797571290938879,0.9711630979498861,0.9710971428571429,0.9652020011117287,0.9626174812030075,0.9645094339622642,0.96,0.9489639208529013,0.9459459459459459,0.970613924050633,0.9694266666666667,0.9716312056737588,0.96875,0.9780057068290561,0.9575757575757575,0.9577741004974516,0.9684214046822742,0.9603206864493072,0.9478471130770316,0.9439278416347382,0.9681219512195122,0.9836065573770492,0.9547378211835833,0.9644444444444444,0.9736842105263158,0.9704833333333334,0.9632244897959183,0.9582774193548387,0.97,0.9696443528918721,0.9354838709677419,0.9530058823529411
90,25320,Jersey City,City,NJ,0.9041095890410958,0.8262626262626263,0.8507462686567164,0.88466065123577875,0.8969656552184061,0.8719926182237601,0.8842105263157894,0.8635097493036211,0.8716656081295648,0.8509950791080104,0.8676470588235294,0.9187673447318911,0.8800214466057394,0.91049458445792,0.8821763685685062,0.9281731715316497,0.892997036792105,0.8927857116882172,0.9242424242424242,0.9047619047619048,0.8497743391360413,0.9052631578947369,0.9167523320007614,0.867491308917455,0.8542713567839196,0.8912331757002546,0.9011059371362049,0.923638075067655,0.9171762090050027,0.8994304992971216,0.9088823110988733,0.9248554913294798,0.8884394572025052,0.8923377934864933,0.9214092140921409,0.9290322580645162,0.9486725663716814,0.9503167722574192,0.9313963905821943,0.900872105330003,0.9538443337765059,0.954337899543379,0.9619366407650927,0.9429918559794256,0.9603092549191237,0.9478672985781991,0.9364548494983278,0.9574878830197979,0.9529411764705882,0.9598393574297188,0.9517664139377319,0.9469513281933669,0.9710244912038634,0.9741379310344828,0.964824120603015,0.9814658292982239,0.9634866606573478,0.9540740740740741,0.9541803577948156,0.9626530295986362,0.9757330637007078,0.9523355576739753,0.979498861047836,0.9770642201834863,0.9816361695353324,1,0.9867452135493373,0.979773646652425,0.9896984766270036,0.9829867674858223,0.9633233532934131,0.9591836734693877,0.9687194525904204,0.9604135483275188,0.9674185463659147,0.9830985915492958,0.992,0.9911576721610842,0.9901023890784983,1,0.9806621392190153,0.9846153846153847,0.9829867674858223,0.9774348697394789,0.9667109781765814,0.9735619881308474,0.9895833333333334,1,1,0.9882325253000706,1,1,0.9817749361026228,0.9828815628815628,1,1,0.9862668395950129,0.9726443768996961,0.970806372779818,0.9713672007903227,0.9843599033816426,0.9851301115241635,0.9761769710720363,0.9730174167357807,0.9761187344761595,0.964824120603015,0.9498207885304659,0.9488854057819576,0.9672693187374432,0.9545454545454546
91,17222,Buffalo,City,NY,0.9151875178929287,0.8553550175434981,0.9049240284261544,0.9169793692852002,0.9137931034482759,0.9443252265140677,0.9302325581395349,0.9326424870466321,0.8955223880597015,0.9208160942673553,0.9365079365079365,0.923917082233304,0.8464660936007641,0.8438023450586265,0.911929543634908,0.9089365366586546,0.9078341730422342,0.8904452226113057,0.9399249061326659,0.9333703035677191,0.9412061080536392,0.9131335590479559,0.8766328011611031,0.8962067528136723,0.8752188047011753,0.8825606024947046,0.8629198080877313,0.8573853989813243,0.891566265060241,0.9524453038635581,0.9431704926404574,0.9647951138751112,0.9481865284974094,0.8910303928836175,0.9226064433463267,0.9682539682539683,0.9011542931649491,0.9011264080100125,0.9244992295839753,0.900225056264066,0.9255769101988884,0.9570707070707071,1,0.9494051195769739,0.9555339038097659,0.9305418719211822,0.9047210300429185,0.9102062313395011,0.8922237035609071,0.8548387096774194,0.9060402684563759,0.9473129610115911,0.9667680145941016,0.9515784601995618,0.959349593495935,0.9761273209549072,0.9754877438719359,0.9661103979460848,0.9537037516908262,0.948509485094851,0.9454949944382648,0.9425287356321839,0.925,0.9292351679771265,0.9519038076152304,1,0.9746328437917223,0.9743758659312776,0.9844271412680756,0.9830574203219709,0.9395529197080292,0.9464055731179019,0.8963955463294961,0.9454949944382648,0.954954954954955,0.9627507163323782,0.9461425206124853,0.9798994974874372,1,0.9984025559105432,0.9792709077912795,0.9599332220367279,0.9739405106607002,0.9545454545454546,0.9515859766277128,0.9310924369747899,0.9668335419274092,0.9422850412249706,0.9584017299486329,1,1.0005002501250626,0.9878268364201868,0.986129575264596,0.9849892780557541,0.9847328244274809,0.9399571122230165,0.9832465503858916,0.9324203155430361,0.916895916121397,0.9095043201455207,1,1,1,0.9889668636909514,0.9607902551360523,0.9874689826302729,0.9773950484391819,0.9657089675751136,0.9561275571822364,0.9242761692650334
92,32900,Mobile,City,AL,0.8912939647214293,0.8922313105770158,0.902360478495612,0.9062189905902481,0.9273182957393483,0.8758506805444355,0.8915126512651265,0.9079349909232037,0.9093328038125497,0.8654430615059379,0.8635578583765112,0.8605695871613475,0.8626228103181571,0.8542713567839196,0.8538490566037736,0.906816760475297,0.9317206703910614,0.9161816301140027,0.9307214895267649,0.9179330368173956,0.8744038155802861,0.8893829905503057,0.8989144009046659,0.8898787428854245,0.9152818532818533,0.847457627118644,0.9217391304347826,0.8815232722143864,0.8518518518518519,0.9065627705627706,0.9318727490996399,0.8877284595300261,0.9225449924643163,0.9099181073703366,0.8753993610223643,0.9049773755656109,0.851063829787234,0.9107468123861566,0.8920195658000536,0.9158094178405727,0.9322419281491587,0.8923076923076924,0.9283683699385904,0.9291107766799712,0.9214541644424784,0.9051724137931034,0.8780487804878049,0.9133625471240949,0.8898776418242491,0.8973151255065566,0.8860765550239235,0.9258658599399736,0.944206008583691,0.8974072913905689,0.9354647720544701,0.9272816007808687,0.9210834861557887,0.9097730683523579,0.9292045143638851,0.9023376287688274,0.8687258687258688,0.9159430523483273,0.928945711120182,0.949743622760459,0.9377031366727789,0.9585330693344449,0.9351851851851852,0.9474671669793621,0.9296852819997923,0.9142059743605471,0.9341844630563425,0.9285714285714286,0.9075043630017452,0.9240506329113924,0.94994994994995,0.9418580377987614,0.944206008583691,0.9585802616776068,0.9583333333333334,0.9529780564263323,0.9436619718309859,0.9477947396550443,0.9525453431270605,0.9469823274424808,0.941213258286429,0.9370988446726572,0.9454545454545454,0.943503479283036,0.9607843137254902,0.9597149039328432,0.958904109589041,0.955831608005521,0.9498659156920901,0.9515039901780233,0.9531571310662752,0.9531914893617022,0.9727626459143969,0.95,0.9687049033369828,0.9580546748818568,0.967927326659251,0.96249255804723155,0.9598642857142856,0.9604651162790697,0.9688482423549586,0.9507640067911715,0.9478672985781991,0.9655172413793104,0.9518664699749934,0.9541316526610644
93,25104,Hialeah,City,FL,0.9304597701149425,0.8941176470588236,0.8809523809523809,0.9090909090909091,0.8350586611456177,0.8852963818321786,0.9310344827586207,0.9702898184422258,0.9733920743095055,0.9465478841870824,0.9677083333333334,0.9077295122171181,0.9583991574512901,0.9493865916838395,0.9238026124818578,0.980872976949485,0.94,0.9165275459098498,0.950792326939116,0.9454949944382648,0.9688122643218232,1,0.9489993544222078,0.9572334829521691,0.9983870967741936,1,1,0.9409722222222222,0.9641025641025641,1.0105932203389831,0.9956138499728953,0.9906606561266527,0.9649122807017544,1,0.9625,0.9609542131589073,0.9688965338485827,0.9590363784602245,1,1,1,0.993566833452466,0.9736842105263158,0.9830976198689203,0.9908426429669006,0.98375,0.9828571428571429,0.9881422924901185,0.9655365890502601,0.9674728940783986,0.9819503105590062,0.938822624086187,0.9559804357492219,1,0.9451661398504356,0.9838799332962757,0.9614643545279383,0.9601469251053005,0.9428104575163399,0.9600326746454424,0.9168170878459687,0.9583333333333334,0.9676448457486833,0.9535160905840286,0.9766664074045267,0.9815436241610739,0.969090909090909,0.9696969696969697,0.9814553990610329,0.9607686148919136,0.9531611748097648,0.9481519325636278,0.9378373515653112,0.961084191399152,0.9665871121718377,0.9725420934887554,0.9711595055915244,0.9622641509433962,0.9765881875380555,0.9717607973421927,0.9652509652509652,0.9398093933627486,0.9697175910173529,0.9622987582421261,0.9452054794520548,0.9595959595959596,0.9594882729211087,0.9766976433901671,0.9626342949774955,0.9573542210617929,0.9548387096774194,0.9574446680080483,0.9655172413793104,0.9655172413793104,0.9548946844916187,0.9682539682539683,0.9672131147540983,0.949874686716792,0.9624129016841271,0.96875,0.9726094014342564,0.9663800466943796,0.9579224610198062,0.9558823529411765,0.9581491002570695,0.9632996632996633,0.9554730983302412,0.9656999681600545,0.9625668449197861,0.9457512496324609
94,20328,San Bernardino,City,CA,1.0014727540500736,1.00080064051241,0.9707136640557006,1,0.9932885906040269,1.0013351134846462,1.000568504832291,1,0.9930564243713249,0.9685042553621607,0.970542181489735,0.985771870051346,0.9859154929577465,0.9638979586419262,0.9629629629629629,0.9803936597479841,0.9777599933368701,0.9646153846153847,1,0.9585121602288984,0.9934577239512565,0.9944547614186218,0.9736975732109204,0.9693558474046279,0.9772096603827631,0.9473568200682467,0.9673115410273516,0.9842194199499892,0.9964209295536136,0.991810737033667,1.000555864369094,1,0.9946112394149346,1.003312101910828,1,0.9974619289340101,1,1.001675041876047,1,1,1.0004448619434552,1,1,1.012202380952381,1.0046828437633035,1,1,1,0.996071116755298,1,0.9979108635097493,0.9822222222222222,0.9848197343453511,1,1,1,0.9854927463731866,0.9961538461538462,0.9958803085530219,0.9748743718592965,1,0.9817941079112876,0.9895429386787569,0.990783416726233,1,1,0.9984423676012462,1,0.9835511844891153,1,1,0.9966654316413487,0.9925925925925926,0.9857023106640426,0.9996957447733299,1,0.9978070175438596,1,1,0.9997944407900585,1,0.9904861263316663,0.9831642197154357,0.9791400595998297,0.9876151159098127,0.982532751091703,0.9887712136132324,1,1,1,0.998447740600207,1,1,1,1,1,1,0.9909281228192603,1,1,1,1,1,1,1,0.9914529914529915,0.9894736842105263,0.9932994250331711,0.9836612204068023,0.9877295995182174
95,51405,Chula Vista,City,CA,1.018974358974359,1.009809578765147,1.000100020004001,1.000142533376324,0.9864864864864865,1,1,0.9798385485353475,0.9762338780263738,0.9765266825600587,0.9567297238530115,0.9883020022235514,0.9703187751004017,0.9755572726980856,0.9693748993530176,0.9619238476953907,0.9770580296896086,0.9526112185686654,0.9749303621169917,0.9781598965259424,0.9807463172520399,0.9644364074743822,0.9761904761904762,0.9644554896101922,0.976860959493003,0.9702503681885125,0.9750387596899225,0.9758411349886685,0.9884418351467061,0.9803671937818279,0.9815492021276595,1,1,1,1,1.0003031221582297,1.0005002002774883,1,1,1,1.0077220077220077,1.0153846153846153,1.0005933536072562,1.0037735849056604,0.9867543859649123,0.9952488122030507,0.9894512600924017,0.9803940792040768,0.9844866385372715,0.974293059125964,0.9856771121606434,0.9863851069741595,0.979498861047836,0.9849749582637729,0.9752750451132196,0.981205939923764,0.9832016162237865,0.9749670619235836,0.9725975975975976,0.9649269249919457,0.9703800685522419,0.9744990892531876,0.9874587165952231,0.9874776386404294,0.9770650212468712,0.9893045069778084,0.9865582655826559,0.9834699453551912,0.9802619540301503,0.9862068965517241,0.9829059829059829,0.9816176470588235,0.9848634070213185,0.9861111111111112,0.9815627175162277,0.9956647398843931,0.9935483870967742,1,0.9995759117896523,0.998162890385793,0.9891086908201823,0.9932072425325799,0.9859154929577465,0.9906650981417336,0.9767249242823559,0.9969989996665555,1,0.9914712153518124,1,1,0.9943005348542664,0.9876543209876543,0.9875,0.9849624060150376,0.9876536734024761,0.9821428571428571,0.9836829836829837,0.9915100060642814,0.987120688099606,0.9918927015250545,0.9913258983890955,1,0.9904761904761905,0.9886974489873437,0.9761561849895983,0.9797917942437232,0.9758550330353672,0.9670644771904252,0.9721058718331885,0.9801960392078416
96,26922,Saint Petersburg,City,FL,0.8883838383838384,0.8173831317423994,0.8392769306443679,0.8281573498964804,0.825,0.8386851274527782,0.8586184635248547,0.8719139600834716,0.880808086913619,0.8683035714285714,0.8766782724471702,0.8763693270735524,0.8550576334980005,0.872,0.8536276695594822,0.8409090909090909,0.9032006245120999,0.8965568960422761,0.8763358344702137,0.8841710749508886,0.8793133583021224,0.8636363636363636,0.896304535904091,0.8848561848810892,0.8870056497175142,0.8888888888888888,0.9061074603788172,0.9260518290033047,0.9213984659284274,0.9194029850746268,0.9205983889528193,0.9286530261456267,0.9257142857142857,0.9267857142857143,0.9344548272758586,0.9223300970873787,0.92,0.9218436873747495,0.9292847245276483,0.933955970647098,0.9417040358744395,0.9422222222222222,0.9433962264150944,0.9463493585900971,0.9291268231430503,0.9432432432432433,0.946236559139785,0.9335927367055772,0.9278350515463918,0.9258201058201059,0.9103448275862069,0.914995569112911,0.9232798863405725,0.9368053350269927,0.9284692417739628,0.9484536082474226,0.9310344827586207,0.9399859943977591,0.9322827125119388,0.9333333333333333,0.9345088161209067,0.9240004676174889,0.9396708600363953,0.9377967290284618,0.9444444444444444,0.9551601940644725,0.947075208913649,0.9525541125541126,0.9479063633366304,0.949675760715245,0.9460154241645244,0.9540229885057471,0.9393638751094251,0.9523809523809523,0.9504760692262176,0.9516097560975609,0.9590649779717864,0.96,0.9494716686759804,0.9561635775228008,0.9587177309203783,0.9561275610488694,0.9523351472177943,0.9567602452404002,0.9467061143984221,0.9421901056142301,0.9478260869565217,0.9478931175828454,0.9580036469840756,0.9547738693467337,0.9593878752207181,0.9601920768307323,0.9586985958847023,0.9629575236004283,0.9575722693390664,0.9538461538461539,0.9552698755835614,0.9555984555984556,0.9520634920634921,0.9567224080267558,0.9567901234567902,0.9563409563409564,0.9558342041100663,0.9455306200076075,0.9531221388024171,0.9480261099474314,0.9511881622672267,0.9483336492890995,0.9459459459459459,0.9385658372938217
