SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
93,2732,Jefferson County,County,AL,0.877709838799333,0.8980286738351255,0.8939974457215837,0.9042553191489362,0.9008579599618685,0.917822648810501,0.9060661764705882,0.9122430790498017,0.8846153846153846,0.8804347826086957,0.8954128440366973,0.876093695649681,0.8585858585858586,0.8405112531258683,0.8838319508749439,0.9080128205128205,0.9125922340933152,0.9167677110665227,0.9230769230769231,0.9096989966555183,0.8993127118317258,0.8953323010957599,0.9037037037037037,0.8921254105313526,0.8901493547889499,0.9026907666150981,0.8945818029350682,0.906816760475297,0.9238586496266071,0.9298998569384835,0.9302325581395349,0.9140122339829301,0.9219600793224234,0.9045419553502695,0.9136916273891162,0.8987473753402527,0.9124668435013262,0.9090909090909091,0.9229091921591922,0.9270922563630681,0.9420791645046007,0.9376758504494654,0.948730945408125,0.947127360269165,0.9313556398758193,0.9486029665401863,0.9212950776520137,0.9258984707465063,0.9228091316864163,0.923282188125417,0.9328859060402684,0.9386733416770964,0.9391124871001032,0.9280898876404494,0.9443316340156409,0.948188391836525,0.9336446519902157,0.941213258286429,0.9286821705426357,0.9333333333333333,0.9396787768528218,0.9358762886597938,0.9406884534553297,0.9528346831824679,0.9563238946845505,0.9578544061302682,0.9546322471854387,0.9490507281722007,0.9482794676574936,0.9419431279620853,0.9437652811735942,0.938489640676609,0.9418413546670059,0.9463148316651502,0.9435072577481365,0.9558232931726908,0.9643857543017207,0.9618546224358513,0.9603201067022341,0.9589993235979029,0.9644670050761421,0.9562981529517242,0.9523582658408766,0.9446543676372527,0.9502390834529104,0.9396786905122765,0.9585121602288984,0.963141355508899,0.9626345788473718,0.9699624530663329,0.9703883495145631,0.9649122807017544,0.9622951168467433,0.95310209068694,0.9500448383534595,0.9612378868396374,0.9501781621177265,0.9644497212471609,0.9633911368015414,0.9741969457609269,0.9804750302487859,0.9783272697995763,0.9766536964980544,0.9689099526066351,0.9650992724702985,0.9655800280800281,0.9583159649854106,0.9561128526645768,0.9561724901328311,0.9597002578209058,0.9697541452258434,0.9763619431941641,0.9778672032193159
94,1106,Hudson County,County,NJ,0.8785165208772718,0.9022556390977443,0.8517034068136272,0.8835341365461847,0.8959768610220908,0.9311893765384492,0.90625,0.8771929824561403,0.9266446649637952,0.9015025041736227,0.9109838625715773,0.9235637779941578,0.8938563858177659,0.9051368578927634,0.8831086738798497,0.9217877094972067,0.9073359073359073,0.9090909090909091,0.9270604210359885,0.9074610990066736,0.9104,0.9052631578947369,0.9077431900428281,0.9098765432098765,0.8644222020018199,0.8948545861297539,0.9108635097493036,0.9128636807823431,0.9171679861593061,0.9157855852607542,0.9374125874125874,0.9398850449270617,0.9218436873747495,0.9189755358347074,0.912,0.9290322580645162,0.9454213310426938,0.9461732548359967,0.9343692896713751,0.9338596656241918,0.9542168674698795,0.958697435897436,0.9722222222222222,0.9646259548063087,0.9562071917808219,0.9613811846933601,0.9473684210526315,0.9524660471765547,0.9579318485861964,0.9527672239108409,0.9551451094135157,0.9555555555555556,0.9730219815877179,0.9738390665604666,0.968558352402746,0.9715049277192666,0.9668815292287175,0.9580472942507803,0.9618186041861477,0.9620828081967978,0.9585048781096389,0.9624434053291768,0.963855421686747,0.9744990892531876,0.9775051124744376,0.9794622303519509,0.9836021505376344,0.9762352941176471,0.9749303621169917,0.9709738330534587,0.9654509283819629,0.9681818181818181,0.9633940733793349,0.9567371303732423,0.9702127659574468,0.9745454545454545,0.9835645101414059,0.9834594416756004,0.9777424483306836,0.9824561403508771,0.972492358988608,0.9734631284171222,0.9750862068965518,0.9698996655518395,0.9683484573502723,0.9752145394208084,0.9767814251401121,0.9916278941923748,0.9978937967368395,0.9891333227057761,0.9867828305507964,0.9926497226310427,0.9860826188866886,0.9797251326711117,0.9811271736903868,0.9874776386404294,0.9768637532133676,0.9703119283075068,0.9680173092053501,0.9742184027263299,0.9819639278557114,0.9840138888888889,0.9780654491434102,0.9720472630817458,0.9680494553464696,0.9703703703703703,0.9622641509433962,0.9472,0.9572027972027972,0.9511403168330805,0.96,0.9624413145539906,0.9668856928206188
95,2441,Monmouth County,County,NJ,0.8940990516332983,0.8929240357555921,0.8919213973799127,0.9029680305226897,0.9098431219771762,0.9176669961869792,0.9150022875057188,0.9232544720138488,0.896562677888916,0.8997722095671982,0.9016393442622951,0.8955223880597015,0.8844399603118239,0.8610193077056879,0.8947368421052632,0.8891359397195973,0.8857808857808858,0.9012875536480687,0.9067796610169492,0.9038461538461539,0.891213389121339,0.8930602957906713,0.8857142857142857,0.8755472170106317,0.8705701078582434,0.8706928492034087,0.8829240434037693,0.9018036072144289,0.9132075471698113,0.9199296893386679,0.9177841283798637,0.9276437847866419,0.91511467829805615,0.9188363725593064,0.9125,0.9241306638566913,0.912,0.9184859990507831,0.9154929577464789,0.9333333333333333,0.934076923076923,0.9392389833057603,0.9487047961015646,0.95,0.948854822520303,0.9413592780297639,0.9354120267260579,0.93413921323325,0.9311654334759596,0.9361374711464479,0.9333429249048807,0.9298998569384835,0.9436746798479064,0.9498212748399657,0.9567198177676538,0.9515680203970134,0.9435459962645638,0.9389587073608617,0.9367493995196157,0.933955970647098,0.9288368105172906,0.9268839455078461,0.9375292977905559,0.9394107837687604,0.9435143971323906,0.9475992196588237,0.9549905272832999,0.9538901069696366,0.9487745098039215,0.9421364985163204,0.9399228364592351,0.932519498134961,0.9384073343815775,0.9322033898305084,0.9469209556536806,0.9511381209473941,0.9532888465204957,0.955909596146721,0.9650432091430504,0.956258938953955,0.9566207784490444,0.9457001261474985,0.9466698222327408,0.9433962264150944,0.9369202226345084,0.950786463511416,0.950263965146269,0.9643435043920481,0.965565379246161,0.9637999514725646,0.9638335118981107,0.97,0.9629032258064516,0.9629674687564186,0.9582309582309583,0.9507085636278063,0.9526627218934911,0.9515210445895264,0.9538487208008899,0.9601587301587302,0.9644351464435147,0.971316615348311,0.9701531526110403,0.9707241910631741,0.9643435043920481,0.9619238476953907,0.9559804357492219,0.9549795361527967,0.9477611940298507,0.9406279394623108,0.9473129610115911,0.9606028105632969,0.9670629759947893
96,2243,Davidson County,County,TN,0.9160892994611239,0.9180997709312468,0.9171771347918137,0.9285714285714286,0.9324586779081396,0.9383078837324315,0.9253731343283582,0.9155916128607519,0.9062622036262203,0.9002919865902455,0.8921985586661609,0.8935181319874044,0.9010011123470523,0.8927509293680298,0.8966664678253067,0.9091074383170603,0.9258572752548656,0.9258984707465063,0.9127795387337372,0.9201129019157355,0.9179385280789153,0.9012670565302144,0.912253131495698,0.9134396355353075,0.912900426657774,0.9130804163340365,0.9188306313663603,0.9342560553633218,0.9473798627002288,0.9515449438202247,0.9446321831404785,0.9525964745116722,0.9374309112332107,0.949567711085873,0.9412844036697248,0.9433399042523233,0.9398500000000001,0.93953910773073,0.9602194787379973,0.9613333333333334,0.9705322785961833,0.9718078602620087,0.9743526659768693,0.9715639810426541,0.9626168224299065,0.9673372053643096,0.9658502932045533,0.9627428916052543,0.9605122903063827,0.9555555555555556,0.9686003193187865,0.9688357750908447,0.9796747967479674,0.9783783783783784,0.9754098360655737,0.9758478258281851,0.9699982748016022,0.9677211103938025,0.9683809214019545,0.9653858367735789,0.9663799843627834,0.9700121251515644,0.9755555555555555,0.9831732005526753,0.9886915687817661,1,1,0.9925883358082955,0.9905660377358491,0.9859154929577465,0.9828571428571429,0.97868638538495,0.9777777777777777,0.987674417675656,0.9856666666666667,0.9989165252130139,1,1,1,1,0.995334370139969,0.9890804416718072,0.9899956423026153,0.9857142857142858,0.9841698841698842,0.9832126978971143,0.9882352941176471,0.9963629750863794,0.993111139232497,0.9962249905624764,0.997624703087886,0.9879357101133364,0.9821753364859949,0.9809542476955317,0.9789473684210527,0.9734991887506761,0.9796864013204154,0.981863664790494,0.9823579849946409,0.9845686632465992,0.9902795630642858,0.9885496183206107,0.9856801485658359,0.9804991225612807,0.9734962519521082,0.9729656663963233,0.9652974402974404,0.9637351191437531,0.9603437902227454,0.9686231039976239,0.9756431821197297,0.9771314586259451,0.9803921568627451
97,3001,Providence County,County,RI,0.9089338327418279,0.8847337642351493,0.9273173375318029,0.8999280057595392,0.9102902374670184,0.9133164094548152,0.9231340745116995,0.9101740910017185,0.9129195755585693,0.8865546218487395,0.9097293912892961,0.8817966993804485,0.8952959028831563,0.8818181818181818,0.8923742563547864,0.892208332815587,0.9041849336002601,0.900562851782364,0.9086124401913875,0.894569567240577,0.900512528132033,0.8874767221229017,0.8874531054606086,0.8885396375891732,0.8934953538241601,0.8719268153230417,0.9058194096080276,0.877025738798856,0.9109461966604824,0.9123013537374927,0.9300830494540286,0.9218436873747495,0.9266266160261712,0.905176688373938,0.9099206349206349,0.9022703884744019,0.9080608068736022,0.9160892994611239,0.9329278061120795,0.9269756585528509,0.9292351679771265,0.9466169282222794,0.9470324505964558,0.9378853062233663,0.9311557788944723,0.9366782006920416,0.9298305084745763,0.9251591113475812,0.9262435677530018,0.9111111111111111,0.9311787820735739,0.9370231394621639,0.9561322943773432,0.9584664536741214,0.9571428571428572,0.9515548035858041,0.9280575539568345,0.9378907878282617,0.9330143540669856,0.924533956722412,0.9319727891156463,0.9209687382176692,0.9132020012507818,0.9446733372572101,0.9545812889222118,0.9590591287892718,0.9587328053355565,0.955501897205933,0.9436350003413111,0.9503959983326385,0.9491137793024585,0.9445628997867804,0.9269406392694064,0.9372197309417041,0.9545945719048704,0.9569377990430622,0.9678740895102549,0.9763313609467456,0.977230544532383,0.9683873549419768,0.966183574879227,0.9567198177676538,0.95636550650877294,0.9532999783628865,0.954657546424269,0.9575469336670839,0.9503801520608244,0.9666666666666667,0.9726443768996961,0.982925915129305,0.9776536312849162,0.9782561416116649,0.9738158281847602,0.9627951847657397,0.9723076923076923,0.9576837416481069,0.9686221009549796,0.958904109589041,0.9638335118981107,0.97868638538495,0.9936406995230525,1,0.9871794871794872,0.9795748228428511,0.9777777777777777,0.9725537266053302,0.9691343967447983,0.958096441356075,0.9459459459459459,0.9480441922962078,0.9646302250803859,0.9685695958948044,0.9815525537164302
98,414,Bucks County,County,PA,0.9047619047619048,0.923432089265102,0.9182154264564099,0.9365687526607067,0.9336445481827276,0.9428571428571428,0.9409043302703812,0.9384302549584272,0.9389527176446949,0.9268331183379728,0.9271817676486938,0.9107222969941677,0.9120094931344296,0.8995696544304387,0.9129564782391195,0.9127535426507363,0.9212142481137041,0.9342070385534755,0.9303336703741152,0.925232521935732,0.9214164124190486,0.912089281654499,0.9146590445079624,0.9073783071752839,0.9086726812591053,0.9003086802025755,0.9180327868852459,0.92,0.9350137948878174,0.9404702351175588,0.9382892108372626,0.9361374711464479,0.9333333333333333,0.9277654040987058,0.9262769878883623,0.9403761504601841,0.9292035398230089,0.9354838709677419,0.9269111981995677,0.9416369443213897,0.9454614078127949,0.9568974709501026,0.9595516473116583,0.9540813619044586,0.9473684210526315,0.9448979591836735,0.9420289855072463,0.9378907878282617,0.9335362734231379,0.9342105263157895,0.9264810400549861,0.9427454587261439,0.9560858369984357,0.9617850730956655,0.9585130549472353,0.9571428571428572,0.9493562503085589,0.9400718933882566,0.94136108739298,0.9352750809061489,0.9266088937271646,0.9177049180327869,0.9380863039399625,0.942079553384508,0.9587709580392507,0.9617021276595744,0.9614135539700621,0.955276579050608,0.9454545454545454,0.9449694274596998,0.9393939393939394,0.94363160354987,0.932185285054411,0.9378360603555995,0.9395056166796616,0.9538239538239538,0.9634146341463414,0.9670696123384743,0.9671412924424972,0.9651265288133103,0.9578745714861867,0.9551020408163265,0.9520530871321408,0.9504442303796526,0.9464496495393975,0.9534883720930233,0.9569377990430622,0.9654576856649395,0.972492358988608,0.975609756097561,0.9703713396414113,0.9658519758705693,0.9665479823669041,0.9622331691297209,0.9606986899563319,0.9609183364757898,0.952226108260692,0.9501187796949238,0.9569377990430622,0.9688646201882501,0.9756983405185141,0.9785202863961814,0.9774208213365662,0.9740815372933824,0.9714285714285714,0.9686956521739131,0.9623830008134946,0.9665871121718377,0.9603398145961985,0.9560787538600347,0.9618449175002137,0.9821364773133262,0.981623633403117
99,1689,El Paso County,County,CO,0.931770373044225,0.9348837050258851,0.9549144645104242,0.9473933649289099,0.953309403437816,0.9503167722574192,0.9423076923076923,0.9457002457002457,0.932824258097473,0.9249060150375941,0.9263414634146342,0.9148936170212766,0.9095043201455207,0.8984789696332821,0.9266666666666666,0.9255813953488372,0.9303187546330616,0.9393939393939394,0.9399704821275394,0.9350046750233751,0.9382670520830633,0.9333333333333333,0.9262480431379371,0.9354838709677419,0.9280155642023347,0.9465063649222065,0.9443826473859844,0.95,0.9598853868194842,0.9687304565353346,0.9665094339622642,0.9625074336378872,0.9607955251065943,0.9572751322751323,0.958880626223092,0.9529411764705882,0.9495566326984974,0.9575388219681602,0.9640745793542519,0.9730769230769231,0.9728753175933968,0.9749951904578684,0.9717756479372286,0.9692307692307692,0.9694555112881806,0.960354022843003,0.9540962750159399,0.956414978514426,0.9535720101712524,0.9626825310978907,0.9622379749619843,0.9678474229414122,0.9757820136852395,0.975,0.9764705882352941,0.9724324324324324,0.9696294232376707,0.9675675675675676,0.9627547487008147,0.9661103957122472,0.9669889963321107,0.9629814907453726,0.9775956284153006,0.9826589595375722,0.985,0.9861798357553344,0.9831932773109243,0.9803921568627451,0.9782244556113903,0.975609756097561,0.9761904761904762,0.9691358024691358,0.9770491803278688,0.9785714285714285,0.9869375907111756,1,1,1,1,0.9947183098591549,0.988421134904947,0.9819967266775778,0.9846827133479212,0.9846153846153847,0.9838709677419355,0.9969811320754717,1,1,1,1,1,1,0.9927710843373494,0.9893520530602218,0.99,0.9901980396079216,0.9943396226415094,1,1,1.0007947912597706,1.00031169179714,1,1,1,0.9886038961038961,0.985563081983716,0.9806094182825484,0.9859115243730628,0.9825132494293813,0.9933681683067676,1,1,1
100,3236,Baltimore City,County,MD,0.8956778606965174,0.8605686577033282,0.875,0.906060606060606,0.9065420560747663,0.9279069767441861,0.9167860553963706,0.9212950776520137,0.9083633453381352,0.9150326797385621,0.87248322147651,0.8725355418454936,0.8742138364779874,0.862754456280983,0.8846990572878898,0.89036697020237,0.8909090909090909,0.9,0.9002683327019372,0.9222222222222223,0.9069208566604179,0.8805031446540881,0.8970976253298153,0.8913043478260869,0.8899082568807339,0.8872581721147431,0.8856217067409605,0.8951296150824823,0.9254627313656828,0.9316770186335404,0.9245283018867925,0.9297596153846154,0.9355614973262032,0.9445093895913568,0.9343805379278953,0.9266409266409267,0.9393939393939394,0.9353913043478261,0.9335278588300682,0.9531111111111111,0.9579361859768504,0.9515159734299131,0.9572266298723697,0.9548387096774194,0.9493670886075949,0.9366713146806511,0.9447754157762986,0.916001832003664,0.9230769230769231,0.9166666666666666,0.9188183298441498,0.9298998569384835,0.948238364506307,0.957983193277311,0.9512924371883802,0.943126607602172,0.9284106874368391,0.928246013667426,0.9398496240601504,0.931787175989086,0.9111006941138269,0.9328859060402684,0.9274311527782779,0.9473684210526315,0.9543268120960295,0.9655985135424856,0.9538752474662411,0.95,0.9375,0.9342105263157895,0.935995252577604,0.9275766016713092,0.9270296576205199,0.9123649459783914,0.920093896713615,0.9396164253718793,0.95,0.9639869043288468,0.9666666666666667,0.9598997493734336,0.9607692307692308,0.9603202134756504,0.9414151198649847,0.9455587392550143,0.9350949050949051,0.9454949944382648,0.9378907878282617,0.9408284023668639,0.9610321221695629,0.9693678760026678,0.9683786444457922,0.9555806370704791,0.9501900380076015,0.9473173396958801,0.9547738693467337,0.9473684210526315,0.9456875120897524,0.960160053351117,0.9516097560975609,0.9622641509433962,0.9601920768307323,0.9672754704994839,0.9679846801165175,0.9598393574297188,0.9610738255033557,0.95298463356974,0.9514285714285714,0.9549295774647887,0.9454747699464051,0.9274697790746145,0.9500593824228027,0.9584996738421396,0.9647058823529412
101,80,Lee County,County,FL,0.8701594533029613,0.87248322147651,0.8918918918918919,0.8908554572271387,0.8925965601173718,0.8972338798425755,0.9172087941576738,0.9033832644704631,0.896662958843159,0.8950008506777065,0.8942307692307693,0.9037287161434011,0.9171762090050027,0.8992248062015504,0.8951707891637221,0.8926174496644296,0.8991423442590254,0.8943274056111279,0.9090495679854479,0.930531016882607,0.9333333333333333,0.9276380607790178,0.9272787919218872,0.9267880288072661,0.9203886089784958,0.9194639924935492,0.9223434795938793,0.9122401847575058,0.9266123054114158,0.9181969949916527,0.9261576971214017,0.9333333333333333,0.9335124244459369,0.9365523102384041,0.9330985915492958,0.9333333333333333,0.9333333333333333,0.925,0.9299475525130931,0.9302325581395349,0.9318816845159854,0.9293702177751618,0.9329195148968898,0.9398496240601504,0.9396984924623115,0.9426702577914583,0.9397884458909682,0.9401523870855657,0.9367957523913868,0.9382329945269742,0.9375,0.9342560553633218,0.9333333333333333,0.9310344827586207,0.9386733416770964,0.9405919471772253,0.9387310397715101,0.9388888888888889,0.9430331023864511,0.9492957746478873,0.9454670932931802,0.9426702577914583,0.9448643841707426,0.9469036004180398,0.9425361560665761,0.9449694274596998,0.9472218149831403,0.9514087382605145,0.952788090534385,0.9554140127388535,0.9564891222805701,0.9559804357492219,0.9498057917547726,0.9533560864618885,0.9492753623188406,0.9498207885304659,0.9454545454545454,0.9441943822599019,0.944029620419483,0.9473684210526315,0.9497716894977168,0.947075208913649,0.9491525423728814,0.9474312272327596,0.9449694274596998,0.9449847137298499,0.9468085106382979,0.9433962264150944,0.9428571428571428,0.9392912225882284,0.936949607816087,0.9447698744769875,0.9454545454545454,0.9473684210526315,0.9453302961275627,0.95,0.9493919183993723,0.946790380609733,0.9475731827631209,0.9482918916146241,0.9401971115872658,0.943492985002419,0.945573487274566,0.9459459459459459,0.9471753742475562,0.9457984721716988,0.9447397113670837,0.95,0.9444444444444444,0.9429930612603397,0.9420289855072463,0.9355026235325206,0.9357612544258979
102,757,Tulsa County,County,OK,0.9384469696969697,0.9454545454545454,0.9533333333333334,0.9559817170111288,0.9564487890283047,0.9499217391304348,0.9487723552591695,0.9377462568951931,0.9360533041255933,0.9361702127659575,0.9395541487068966,0.9245742092457421,0.9267343836408971,0.9166666666666666,0.9270752521334368,0.9363372627547683,0.9354166666666667,0.9424889750495753,0.9381776919866445,0.9398000624804749,0.9278350515463918,0.9385492226443504,0.9178963632274278,0.9282687651331719,0.915525465456224,0.9367957523913868,0.9318181818181818,0.9461073013311819,0.95,0.9523809523809523,0.9504752376188094,0.948137474650443,0.9418837675350702,0.9461952026468156,0.9348837209302325,0.9437681667830843,0.9384615384615385,0.9305398263495659,0.9491803278688524,0.9584905660377359,0.9564029460679496,0.9666666666666667,0.9617216117216117,0.9586776859504132,0.9575120090175243,0.9532428840877916,0.9421683697117065,0.9418979744936233,0.9437199678099513,0.9430331023864511,0.9468453638641836,0.9580475998386446,0.9626059322033899,0.9615919100354898,0.9629629629629629,0.9608795404925233,0.957431606598846,0.9540968946786121,0.9571017826336976,0.9505434782608695,0.9507130413881704,0.9436363636363636,0.9655131437281864,0.9690028946233911,0.9657142857142857,0.9717062017719348,0.9671993271656855,0.9640467292898761,0.9643474884073467,0.9586777394026413,0.9574468085106383,0.9554200418505222,0.9502871502775748,0.9484444184177736,0.9638848218643241,0.9673514226875888,0.96875,0.9747899159663865,0.9720930232558139,0.9697732997481109,0.9655661553262385,0.9642857142857143,0.9641329384666009,0.9602272727272727,0.9592500345925004,0.9613925301929772,0.9649122807017544,0.9695290858725761,0.9704706472216772,0.9717852529749635,0.9727559348923485,0.9689310163243813,0.9655172413793104,0.9591326105087573,0.96,0.96,0.9549624687239366,0.9571830985915493,0.9647887323943662,0.9744739123076055,0.971128885743739,0.9746268656716418,0.9726098158579404,0.9697764009690615,0.9609756097560975,0.9602446483180428,0.9598102117731515,0.9528647659439091,0.958904109589041,0.9584905660377359,0.9681269841269842,0.9757575757575757,0.9772727272727273
103,201,Kent County,County,MI,0.9170408265655386,0.9138858988159311,0.9164728682170542,0.9174311926605505,0.9174311926605505,0.9289617486338798,0.8939238407327714,0.8934953538241601,0.8952080042127436,0.9059401430778711,0.8751823296520108,0.8888888888888888,0.88,0.8876404494382022,0.8753648874061718,0.8935897435897436,0.9174651908505101,0.9169495798319328,0.9287269334439145,0.92,0.922114913569879,0.9069489926180829,0.9175887963559957,0.9158101456750343,0.9104583998539459,0.9039088710025773,0.9303940568475453,0.927007299270073,0.9501375354197854,0.9545040946314831,0.9558577346784831,0.9484305466314462,0.9487179487179487,0.9414381022979985,0.9497474747474748,0.9345182413470533,0.9342461047322799,0.9258710155670867,0.9472234859973714,0.954253037884203,0.9629814907453726,0.962772785622593,0.9699833240689272,0.9666388657214345,0.9574734042553192,0.9527273987077551,0.9459459459459459,0.9356041078782722,0.9247757073844031,0.9293702177751618,0.9483667017913593,0.9580628007256464,0.9703293911115218,0.9790345961617517,0.9761904761904762,0.9654400696327001,0.9653916211293261,0.9591326105087573,0.9462016761286834,0.9428571428571428,0.9518454106280193,0.9465621056426897,0.964221824686941,0.9712230215827338,0.97911227154047,0.9847878302642114,0.9824135839902971,0.9780768576883844,0.9778756730298581,0.9683873549419768,0.9636363636363636,0.9626825310978907,0.9577015841382357,0.9604751910875573,0.96815834767642,0.9866071428571429,0.9921870231337362,1,1,0.9945945945945946,0.9904952476238119,0.9770875546137354,0.9824209095402867,0.9792828881620088,0.974102413184226,0.9739405781436213,0.9832154766011267,1,1,1.000002242162521,1,1,0.9924937447873228,0.9823529411764705,0.968497232865049,0.9765441751368257,0.9739130434782609,0.9762077078474178,0.9861693423297657,1,1,1,1,1,0.9941642350979575,0.9822090437361009,0.9734513274336283,0.9729975504452619,0.9754877438719359,0.9774300006496459,0.9851470142467414,1,1.0006668890371357
104,285,Polk County,County,FL,0.8845768597663224,0.8684943429068755,0.8779638023001264,0.9092625640435208,0.896774193548387,0.8846153846153846,0.8870967741935484,0.903448275862069,0.8807316856194983,0.874043555032372,0.88,0.8957450858747917,0.8906315726218377,0.8838967914093266,0.8703220191470844,0.8761904761904762,0.8986539060068472,0.8924103419516264,0.9041526374859709,0.898876404494382,0.9047504025764895,0.9157894736842105,0.9071241292644708,0.8934953538241601,0.9111111111111111,0.906232132647227,0.9136378792930977,0.9234322259726417,0.9215376513954713,0.9294838718590412,0.9256403143781784,0.933288859239493,0.9210003969829297,0.9346918648107154,0.9257142857142857,0.9281618997085923,0.9241433792261677,0.9225928256765261,0.9293612173174217,0.9447069359520721,0.9483060973855703,0.9434636600267037,0.9465648854961832,0.9498665184831568,0.9411764705882353,0.9416020304668016,0.9352941176470588,0.9343549184379634,0.9275063511438897,0.9313879736916792,0.9324324324324325,0.9292351679771265,0.9311586893598658,0.9404388714733543,0.9404761904761905,0.9475914714398526,0.9368443362966082,0.939183987682833,0.9255784865540964,0.9423076923076923,0.9441960275476594,0.9218436873747495,0.9433962264150944,0.9418604651162791,0.9482758620689655,0.9405792773962377,0.9479553903345725,0.9382590336848498,0.9411764705882353,0.9365853658536586,0.9405584456004624,0.9500593824228027,0.943900267141585,0.9488510007412898,0.9464682089290747,0.9521398432790837,0.9587817164018722,0.9659006923916658,0.9604802401200601,0.9647058823529412,0.9643142110198841,0.9662062339686942,0.9659902829379823,0.9526077637532746,0.9612093247350085,0.9587658839800237,0.96,0.9595959595959596,0.9633911368015414,0.9683279405211862,0.9622221755829328,0.9612653163290823,0.9682926829268292,0.9648732770120053,0.9689770252392359,0.9625,0.9606986899563319,0.9627366143861547,0.9693558474046279,0.9702517162471396,0.9721586919242319,0.9733333333333334,0.9745395173223124,0.9701031060699512,0.9711595055915244,0.9724889011859696,0.9653954658927157,0.9636068034017008,0.9594087916372962,0.958967266021208,0.959035502314389,0.9655172413793104,0.9693558474046279
105,3289,District of Columbia,County,DC,0.9654416289754972,0.9301860372074415,0.9417816520892541,0.9646174640323664,0.9630606860158312,0.9733108877261967,0.9623430962343096,0.9714538205514707,0.9574005147862157,0.9699909063352531,0.9612817089452603,0.9561643835616438,0.9415971394517283,0.9522673031026253,0.9466666666666667,0.9550948658167884,0.9585996110030564,0.96,0.9626638480844423,0.9579157069409654,0.960504093265464,0.954981303012799,0.96,0.9546852955690359,0.9414225941422594,0.944233206590621,0.9651851851851851,0.9734831311222604,0.9801960392078416,0.9781357882623706,0.9811616490211155,0.9851402659867846,0.9778103370565487,0.9764171122994652,0.9861702875129985,0.978865406006674,0.976971891331564,0.9730270335798279,0.9817093429955595,1,1,1,1,1,1,0.9908883826879271,0.9883814965415386,0.9799456654444128,0.9762001421860336,0.9753075941086651,0.9854452256107598,0.9947312961011591,1,1,1,0.9962484368486869,0.9863013698630136,1,0.9905142856093585,0.9808977318328822,0.9718068510435751,0.9791974579548661,0.9933333333333333,1,1,1,1,1,1,1,0.992,0.9878419452887538,0.9808193979933111,0.9800453019654458,0.9985466686834463,1,1,1,1,0.9999310344827586,0.9876875960437206,1,0.9940235749929819,0.9857142857142858,0.980716965824967,0.9869747899159664,0.9978071980728954,1,1,1,1,0.9892284018465597,0.986850940178805,1,0.9959518990355994,0.982256020278834,0.9771987584190938,0.9857142857142858,0.9928585612265161,1,1,1,1,1,0.9838449111470113,1,0.987374742409368,0.9765958693680241,0.9749981615394043,0.9814643028928743,0.9867099216004326,1,1
