SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
11,40,New Jersey,State,0.902472830233465,0.9030544813745166,0.9012016021361816,0.9108254176220112,0.9151326031643703,0.9266409266409267,0.9230769230769231,0.9216710182767625,0.9144542772861357,0.9053563159457326,0.9042708734128511,0.9025787965616046,0.8909626456018209,0.8871436881908086,0.8871119960057965,0.8947368421052632,0.9011264080100125,0.9125964010282777,0.9186981444064248,0.9121621621621622,0.9002824418966369,0.897072216864888,0.8857142857142857,0.8888888888888888,0.8769230769230769,0.8836112841795677,0.8876760682021265,0.898989898989899,0.9106450154582045,0.9190398635024042,0.9278350515463918,0.9250011562528906,0.9211927582534611,0.9192499087605901,0.9171336735439299,0.9162036455464615,0.9166666666666666,0.9185925134728359,0.9144920959080252,0.9248424468638896,0.9376674406143954,0.9458577951728636,0.9502375593898474,0.9502677341781691,0.9468822170900693,0.9422222222222222,0.9371069182389937,0.9340784215784216,0.931899641577061,0.9314192552967493,0.932475884244373,0.9345527874398493,0.9459459459459459,0.955663811132561,0.9574468085106383,0.9528301886792453,0.9440625458919293,0.9365339152573195,0.933955970647098,0.9328859060402684,0.9285714285714286,0.9301860372074415,0.9325250501002004,0.9402985074626866,0.9472759226713533,0.9534883720930233,0.9582036460649177,0.9546521540863391,0.948509485094851,0.942652329749104,0.9394608480512127,0.9365770592571827,0.9339504623877692,0.9333358222288592,0.935064935064935,0.9444465432145405,0.9523809523809523,0.9576612903225806,0.9615384615384616,0.958477310320951,0.9540907925109002,0.9503519822156354,0.9476745560431656,0.9440268717322338,0.9424953135454665,0.9403761504601841,0.9457364341085271,0.953880348212632,0.9607817330670094,0.9652173913043478,0.9671052631578947,0.9657730047129722,0.9609069585613761,0.9578947368421052,0.9555555555555556,0.9538461538461539,0.9511111111111111,0.9465478841870824,0.9529230769230769,0.9591856309910837,0.9663686675180928,0.9707241910631741,0.9714285714285714,0.9683666881859264,0.9640831758034026,0.9594594594594594,0.9560114722753346,0.9523809523809523,0.9466666666666667,0.9458126064039182,0.9493670886075949,0.957613814756672,0.9653407769248662
12,56,Virginia,State,0.9417304296645085,0.9391304347826087,0.9431818181818182,0.9489795918367347,0.9519038076152304,0.9538461538461539,0.9517574876240231,0.9473684210526315,0.944206008583691,0.9411886506766558,0.9351892127011744,0.9358288770053476,0.9273743016759777,0.9259259259259259,0.9345059880239521,0.9426229508196722,0.9493919183993723,0.952683391552874,0.9515210445895264,0.946236559139785,0.9428571428571428,0.9377930603313536,0.9396786905122765,0.9358386262055987,0.9320882852292021,0.9342857142857143,0.9439304767550174,0.9573327376595119,0.9639830508474576,0.9653916211293261,0.9652173913043478,0.9607577807848444,0.9592592592592593,0.9565217391304348,0.958904109589041,0.9534604613948526,0.9550949913644214,0.9539929219879981,0.9642857142857143,0.9719652498114122,0.9782135076252724,0.9798994974874372,0.9764536362095271,0.9734249029561063,0.9689883701540692,0.966477426331441,0.9609406952965235,0.9579278169257819,0.9517241379310345,0.9583159649854106,0.9666444296197465,0.9719222462203023,0.9767814251401121,0.9769713886950454,0.9697487191998049,0.9650815932619757,0.9606120845811952,0.9585996110030564,0.954524783992724,0.9505492066779813,0.9481481481481482,0.9535105467569013,0.9647058823529412,0.9725490196078431,0.9770733959070627,0.9765854806447818,0.9729411764705882,0.9673815679436568,0.9640853217642805,0.960222707126118,0.9567091911804776,0.9545804464973057,0.9535626242205559,0.9555590946633136,0.9661016949152542,0.9764229578471064,0.979498861047836,0.9793707022296312,0.9767151117362087,0.973592958122166,0.970647098065377,0.9694129844783947,0.9649122807017544,0.9623430962343096,0.9625344250661485,0.9672131147540983,0.9748427672955975,0.9831401475237092,0.9841688654353562,0.9849749582637729,0.981811567842852,0.9764705882352941,0.9747474747474747,0.971830985915493,0.9687451164244413,0.9670248240088922,0.9659863945578231,0.9711246200607903,0.9807767752059631,0.9873911726852904,0.9897341405633061,0.98999899989999,0.9867800778848125,0.9811320754716981,0.9777777777777777,0.9748953974895398,0.9717062017719348,0.9682038228141548,0.9688013136288999,0.9734513274336283,0.9827594678968233,0.9904761904761905,0.9939375568354046
13,59,Washington,State,0.9066277615673197,0.9101820364072815,0.926789621756799,0.9342105263157895,0.9380863039399625,0.9365485727356968,0.933786078098472,0.932733183295824,0.9214511278195489,0.9212159716606985,0.9139784946236559,0.9068330377718952,0.900225056264066,0.9014535271369516,0.9126428095132252,0.9201680672268907,0.9330632911392405,0.9351946063505872,0.9346850118953212,0.9290657439446367,0.9266123054114158,0.923834808259587,0.9232465206007993,0.9198927712314955,0.9154929577464789,0.9222260869565218,0.9333333333333333,0.9456289978678039,0.9583159649854106,0.9633777777777778,0.9668968802095738,0.9638976515948124,0.9611650485436893,0.9599332220367279,0.9568345323741008,0.9543859649122807,0.9547738693467337,0.9600505289752093,0.9707309898514488,0.9801923592265622,0.9846680543382997,0.9866198134883092,0.9877291411264152,0.9807692307692307,0.9765258215962441,0.9719427402862986,0.9649450996339975,0.9613084112149533,0.9560723514211886,0.9606112054329372,0.9705795822300677,0.9793942383476817,0.9823750361167293,0.9847058823529412,0.9821673525377229,0.9771428571428571,0.9731543624161074,0.9666638884258487,0.9643099914107908,0.9613899613899614,0.9595092024539877,0.972972972972973,0.9830974605189975,0.991304347826087,0.9974454545454545,0.9985589743589743,0.9948186528497409,0.989010989010989,0.9866644437034567,0.9837641252110664,0.9805844283192783,0.9781006668100667,0.9795501022494888,0.9895833333333334,1,1,1,1,1,1,0.9990474576271187,0.9933685136323658,0.9882352941176471,0.9853249475890985,0.9830508474576272,0.9983193277310924,1,1,1.0021052631578948,1.0001136492783271,1,1,1,0.9992294593444019,0.9908248463161758,0.9919597259034197,0.9937498188143209,1,1,1.0020876826722338,1.0012037457950722,1,1,1,0.9928031656748035,0.9850746268656716,0.9773623728550354,0.9714285714285714,0.9726054043983682,0.9834152846070506,0.9954476730287256,1,1
14,26,Massachusetts,State,0.9148936170212766,0.9073987901349465,0.9172413793103448,0.929637526652452,0.9321006365565323,0.9416909620991254,0.9338757365034345,0.933955970647098,0.9242167437082691,0.9179170344218888,0.9191673425250068,0.9130434782608695,0.908013900589722,0.9031177222988864,0.9068981205250597,0.9249198967169504,0.9390125847047435,0.9459167117360735,0.9425625920471281,0.9333333333333333,0.9254627313656828,0.9211087420042644,0.9170487703209671,0.9127852453891842,0.9090909090909091,0.9058201462597126,0.9130434782608695,0.9336445481827276,0.9486029665401863,0.9528487229862476,0.9529553679131484,0.9473684210526315,0.9405792773962377,0.9406270847231488,0.9393939393939394,0.9355316783994072,0.933955970647098,0.928704100585798,0.9404702351175588,0.954,0.9636363636363636,0.9696509863429439,0.9699909063352531,0.9656704558635889,0.9591836734693877,0.9543178973717147,0.9547624460104569,0.9484536082474226,0.9434649620235763,0.9447943682845499,0.9575289575289575,0.9641498486448947,0.9730250481695568,0.9757006342182859,0.9748921145547274,0.9684053094036269,0.9616453585325181,0.9559939301972686,0.9540931010259271,0.9478764478764479,0.9455128205128205,0.9467667023937121,0.9549948655742948,0.9657701711491442,0.9754225917184896,0.9824937477670597,0.9818451278251205,0.975443383356071,0.9671428571428572,0.9640745793542519,0.9608433734939759,0.9553158705701078,0.9518987341772152,0.9480030729272841,0.9607791524085285,0.9727470914347773,0.98267240376788,0.9862006871714203,0.986159169550173,0.9811465948441709,0.9766277128547579,0.975,0.9717756341550554,0.9673115410273516,0.9619084263178146,0.9622641509433962,0.9728183118741058,0.9825512217096168,0.9894459102902374,0.9983660130718954,0.9935571380128857,0.987012987012987,0.981372671583948,0.9799945931332793,0.9777777777777777,0.9724770642201835,0.9669889963321107,0.9676581374204443,0.979498861047836,0.992,1,1,1,0.9891342912095491,0.9810554803788903,0.9782514136581122,0.9727272727272728,0.9644364074743822,0.959256484935135,0.9601773200168489,0.9718583292086014,0.9818148754318967,0.9898329024771049
15,22,Indiana,State,0.9680000688355604,0.9610771369006255,0.9818610579987253,0.983301834352418,0.9863467336683417,0.9889743589743589,0.9678330652755439,0.9699444135630906,0.9634668362403523,0.9631019387116948,0.953050139275766,0.9499749874937469,0.9427510176390773,0.9459506531204644,0.9553322203672788,0.9562897526501767,0.962375,0.9610737373737374,0.960234419668382,0.965037037037037,0.9592,0.9553031026252984,0.9517523809523809,0.9527622097678142,0.9358844929513416,0.952541419193498,0.9557849920170304,0.9708571428571429,0.9671953940698341,0.9767047891350965,0.9724770642201835,0.967262327890725,0.9650469579420171,0.9664150641339789,0.9682426682204213,0.9606953476738369,0.9518050207184472,0.948936170212766,0.9607937861616521,0.9711901000526593,0.972,0.972895312189344,0.975609756097561,0.9705293936595876,0.961439588688946,0.9606060606060606,0.9578833333333333,0.9585473825084698,0.9454949944382648,0.9439899307740718,0.9552932132659785,0.9607686148919136,0.9686117836965294,0.9687750200160128,0.966183574879227,0.9649900817386217,0.9649436314159237,0.9608938547486033,0.9634052388289677,0.9605988967691096,0.9523130528008577,0.9515859766277128,0.9595313868132349,0.969557964970809,0.975361741489327,0.9777530589543938,0.9764705882352941,0.970647098065377,0.9676960519199568,0.9619047619047619,0.9609053497942387,0.9595856482340761,0.9559804357492219,0.9539693128752502,0.9629492404594294,0.9719839908519153,0.976962285157785,0.9814471719538282,0.982532751091703,0.9777777777777777,0.9731398176291793,0.9682547169811321,0.9678120922140061,0.9619362709761086,0.9604802401200601,0.96,0.9717756341550554,0.9770949720670391,0.9833333333333333,0.9866666666666667,0.9836015658982166,0.9817720930232559,0.9777777777777777,0.9736123748862603,0.972,0.9710896960711638,0.9660574412532638,0.9716430358632193,0.9776751347190146,0.98681218735789,0.9915368160423992,0.9957805907172996,0.9927942353883107,0.9843158464034614,0.9834638816362054,0.9786428764530954,0.974025974025974,0.9693718012533343,0.9647887323943662,0.9695772374476268,0.9766536964980544,0.9853461344113188,1
16,8,Arizona,State,0.9217877094972067,0.9169213670464018,0.9207365892714171,0.9230769230769231,0.9259259259259259,0.9259259259259259,0.9262049647445185,0.9220223195661243,0.9166666666666666,0.9102844638949672,0.9103157417685939,0.9006004002668445,0.9,0.8984771573604061,0.9002907189757219,0.9095477386934674,0.9211691762621789,0.9302325581395349,0.9433962264150944,0.9418837675350702,0.9444444444444444,0.9452473404947161,0.945040152681609,0.9454545454545454,0.9477272727272728,0.9489612721210566,0.955509107196178,0.960960960960961,0.9688888888888889,0.9741969457609269,0.9749303621169917,0.9736123748862603,0.9730330831248263,0.9716558769505064,0.968421052631579,0.9635479816854076,0.9604790419161676,0.9595959595959596,0.963855421686747,0.9655172413793104,0.9683666881859264,0.9696048632218845,0.9714204058302373,0.9712230215827338,0.968201504444951,0.9631994733377223,0.9581589958158996,0.9548204433705731,0.9515361224703786,0.9523809523809523,0.9538461538461539,0.9515570934256056,0.954337899543379,0.9552831086295143,0.9533333333333334,0.9529411764705882,0.9537210756722951,0.9519230769230769,0.9523809523809523,0.9539320614239181,0.9522272433828276,0.9558823529411765,0.9608938547486033,0.9644557247602933,0.9657142857142857,0.9662464416429443,0.9683047397499273,0.9673115410273516,0.9663865546218487,0.9645953757225434,0.9633197480548351,0.9646494907130018,0.962278675904542,0.9631019387116948,0.967551622418879,0.9690528290090653,0.9696969696969697,0.9698492462311558,0.9702789569436022,0.97,0.9695074276778733,0.968944099378882,0.9692307692307692,0.9682900896306524,0.968,0.9692671394799054,0.9727492238703,0.9741969457609269,0.9747347145022739,0.9754877438719359,0.975609756097561,0.974025974025974,0.9732360097323601,0.9734991887506761,0.9722222222222222,0.9706774519716885,0.9714204058302373,0.9736842105263158,0.9767743787805621,0.9791400595998297,0.98,0.9803921568627451,0.9799881980495977,0.9782514136581122,0.9767107336247024,0.9774436090225563,0.9735473256255652,0.972972972972973,0.9714285714285714,0.9721311475409836,0.9743589743589743,0.9767441860465116,0.9795748228428511
17,53,Tennessee,State,0.8996247724436601,0.9061177375913813,0.9114104882459313,0.9232088100497874,0.9257142857142857,0.9294871794871795,0.9224502558997332,0.9177777777777778,0.9111111111111111,0.9107961650687787,0.9023700804522722,0.8997538409303115,0.8952048269291839,0.9066197183098591,0.9045419553502695,0.9155555555555556,0.9165680473372781,0.9230769230769231,0.9191673425250068,0.92,0.9155937052932761,0.910026455026455,0.9092930191196087,0.91,0.9,0.9013520531549022,0.9172413793103448,0.9294696555494806,0.9371428571428572,0.9388714733542319,0.9373433583959899,0.9333333333333333,0.9332991277578245,0.9285714285714286,0.928652321630804,0.9267819995377202,0.9258261327835433,0.9203681472589036,0.9359715429079591,0.9435310936383131,0.9489993544222078,0.951919974185221,0.9526315789473684,0.9484186240915627,0.946154387743607,0.9433748584371461,0.9411948644373321,0.9378960709759189,0.9314285714285714,0.9367088607594937,0.945170743414363,0.9493919183993723,0.9558823529411765,0.9583333333333334,0.9572649572649573,0.9523582658408766,0.9523809523809523,0.9479553903345725,0.9495548961424333,0.9440450140668959,0.9402697495183044,0.9466307436802774,0.9519615692554043,0.9526318264493856,0.9615577238979619,0.9629492404594294,0.9627701105106574,0.9604802401200601,0.9583333333333334,0.9583333333333334,0.9549795361527967,0.950950950950951,0.95,0.9529411764705882,0.9597749062109212,0.9663250366032211,0.9711595055915244,0.974025974025974,0.9733155436957972,0.9712230215827338,0.9682804674457429,0.9673115410273516,0.9660714285714286,0.9638297872340426,0.961686413294353,0.96,0.97,0.9725663716814159,0.9758928571428571,0.9777171441564347,0.9784735812133072,0.9760032533550224,0.9723270440251572,0.9723595021041631,0.9709953730258881,0.9689213893967094,0.9657142857142857,0.9669889963321107,0.9734810126582278,0.9791557442469843,0.9830976198689203,0.982532751091703,0.9821193485293012,0.9783171521035599,0.9741969457609269,0.9705181167992138,0.9669211195928753,0.9649122807017544,0.9640078406536321,0.9672003073770492,0.9725463602198066,0.9776536312849162,0.9823529411764705
18,32,Missouri,State,0.9251946666666667,0.9171176625427744,0.9380863039399625,0.9458992004844133,0.948238364506307,0.9461538461538461,0.9371069182389937,0.9256911509543089,0.9207365892714171,0.9162790697674419,0.9095860566448801,0.8981566820276498,0.8891454965357968,0.9006433166547534,0.9072093825457054,0.9166666666666666,0.9284543455949479,0.9324544871794872,0.9356850935685094,0.9259259259259259,0.9153030303030303,0.9142857142857143,0.9172413793103448,0.9154349499615089,0.9068478889531522,0.9144707572696574,0.9232480533926585,0.9329017068864037,0.947079703130042,0.9515011547344111,0.9481865284974094,0.9467317980925797,0.9398336063336064,0.9334968684759917,0.9357292659675882,0.9398652151373769,0.9354838709677419,0.935064935064935,0.9490940465918896,0.9606299212598425,0.9645668880455408,0.9707317073170731,0.9698492462311558,0.9633197480548351,0.957680412371134,0.9553957206406865,0.9470899470899471,0.9492047203694202,0.9423728813559322,0.943512,0.9570200573065902,0.9632467035973704,0.9707184042106705,0.9694433328887111,0.9671817531350815,0.968421052631579,0.9620424685259511,0.9566184649610678,0.9565217391304348,0.96,0.9572192513368984,0.9516129032258065,0.9649749821300929,0.9711595055915244,0.9780564263322884,0.9799833194328608,0.9736703528172722,0.9708159618820726,0.9685711092622716,0.9674498020880593,0.9621240591484173,0.9613924050632912,0.9576333089846604,0.9583333333333334,0.9684909090909091,0.9808280077799388,0.9849624060150376,0.987987987987988,0.9826018189007513,0.9787234042553191,0.9734991887506761,0.9695868302130407,0.96875,0.9654999913749979,0.9615384615384616,0.9692933083176986,0.9772727272727273,0.985473939358317,0.9878787878787879,0.99154375,0.9881175734834271,0.9821428571428571,0.9774221206058874,0.9743366681165724,0.9688952449052556,0.9652509652509652,0.9631179487179488,0.967741935483871,0.9818181818181818,0.9872505422271898,0.9937888198757764,0.9957122439256789,0.9899413173248794,0.9837432263443101,0.9774436090225563,0.9748427672955975,0.9696969696969697,0.9661238095238095,0.9601210146246413,0.9683666881859264,0.9752322886290916,0.9846153846153847,0.9931244329847682
19,27,Maryland,State,0.92,0.9090909090909091,0.92,0.9236947791164659,0.9335012594458438,0.9394036550176339,0.9333333333333333,0.9344564359041854,0.9266266160261712,0.9234828496042217,0.9281437125748503,0.9186567164179105,0.9262689885142645,0.9204239120158653,0.9082608695652173,0.9115744968474639,0.9207365892714171,0.93207841088309,0.9328827173783336,0.9348678392221219,0.9292351679771265,0.9211382113821138,0.9178356713426854,0.9221153105592135,0.9195402298850575,0.9171762090050027,0.9255813953488372,0.932251282051282,0.95,0.9518072289156626,0.9541984732824428,0.9480765709295282,0.9462016761286834,0.948181980330106,0.9501900380076015,0.9494949494949495,0.9471766848816029,0.9482181985930112,0.9523809523809523,0.9600384015360615,0.9674487408834457,0.972492358988608,0.9719839908519153,0.9698498327759197,0.966542750929368,0.9624921842434349,0.9610367020351366,0.9555555555555556,0.951304347826087,0.9512782512041497,0.9565217391304348,0.9606986899563319,0.967628294036061,0.97055607930103,0.9696411434075382,0.9649749821300929,0.9595753368721928,0.9539568345323741,0.9526542324246772,0.9495327102803738,0.9449650568320658,0.943952802359882,0.9493670886075949,0.9612625538020086,0.9682539682539683,0.9729583558680368,0.9711595055915244,0.9669889963321107,0.9591670069416088,0.9561128526645768,0.9563477628228446,0.9528346831824679,0.948258020006899,0.9499136442141624,0.9545454545454546,0.9639869043288468,0.973079021742172,0.9769713886950454,0.9768557360839402,0.973457627118644,0.9686274509803922,0.9660704144079728,0.9633197480548351,0.9613065326633166,0.9560761346998536,0.96,0.963855421686747,0.9739405106607002,0.98,0.9818538855958399,0.9794628751974723,0.9766555502620295,0.9727405838188106,0.9702886247877759,0.9699909063352531,0.9668262245919343,0.9626345838713162,0.9661277906081601,0.9719839908519153,0.9797917942437232,0.9840182648401826,0.9878048780487805,0.9849184364419822,0.9799248120300752,0.9761904761904762,0.9736867728599286,0.9696048632218845,0.9663608562691132,0.9625,0.9615384615384616,0.9688581314878892,0.9784615384615385,0.9857142857142858
20,60,Wisconsin,State,0.9040766276874599,0.903337169159954,0.9168443496801706,0.9256446627514996,0.9292351679771265,0.9346590909090909,0.9278350515463918,0.9213310251971533,0.9146975008421762,0.9080800593031876,0.9034051424600417,0.9090909090909091,0.8925509620880168,0.8939974457215837,0.8979591836734694,0.9111187868435155,0.9148402922199115,0.9230769230769231,0.9215376513954713,0.9169059293527206,0.9067875878011914,0.9063670411985019,0.8997995991983968,0.8988967696816144,0.8918918918918919,0.8933333333333333,0.9030626046046601,0.9113544859336332,0.9257714762301918,0.933955970647098,0.9354677338669335,0.9312320916905444,0.9243697478991597,0.9199360453344543,0.9215914378780827,0.919965202261853,0.9178082191780822,0.9139784946236559,0.9243697478991597,0.933955970647098,0.9482401957222102,0.9523809523809523,0.9545454545454546,0.9528602642945672,0.9449694274596998,0.94,0.9368053350269927,0.9273182957393483,0.9226869455006337,0.9170105472145016,0.9329367225527312,0.9424794569489103,0.9507042253521126,0.9584859584859585,0.9587328053355565,0.9523809523809523,0.9472551130247578,0.9428571428571428,0.9372156505914467,0.9323729491796718,0.9332220367278798,0.930450007612502,0.9411764705882353,0.9539121114683816,0.9619109102646869,0.9642207398423287,0.962278675904542,0.9590429845904298,0.9521218715995647,0.9499255329956919,0.9463152757442655,0.9416380578715057,0.9427083333333334,0.9388590660028371,0.9497602166081549,0.9622641509433962,0.9702850212249848,0.9755166358305372,0.9741969457609269,0.9710144927536232,0.9648275862068966,0.9605488850771869,0.9577464788732394,0.9519650655021834,0.947047538231659,0.9467667023937121,0.9605070006781283,0.9727626459143969,0.978789114307272,0.9854831637009854,0.9828350680468261,0.9771319624131827,0.9726027397260274,0.9680276517606394,0.963020030816641,0.9596216806111313,0.9541547277936963,0.9601181683899557,0.9724137931034482,0.9818451278251205,0.989468141126909,0.994569877107745,0.9937480462644577,0.9846153846153847,0.9795748228428511,0.9727626459143969,0.9660574412532638,0.9608390842370468,0.9549795361527967,0.9575757575757575,0.9721229449606862,0.9795835034708044,0.9894621967796902
21,31,Minnesota,State,0.9181871689228959,0.918918918918919,0.9170487703209671,0.9209556392505558,0.9274697790746145,0.9333333333333333,0.9265042561247706,0.9107961650687787,0.9093230047776761,0.9109109109109109,0.9002671123288886,0.9054086252084822,0.8932038834951457,0.8779892630551489,0.8852459016393442,0.8920383493122134,0.9090909090909091,0.9237896752148493,0.922775974025974,0.9269878292764255,0.92,0.9166666666666666,0.9155701754385965,0.9092506596306068,0.9054527263631816,0.9011264080100125,0.9116175653140633,0.9203496843127732,0.9433063363506432,0.9501237431431679,0.953889107635036,0.9512195121951219,0.9502702702702702,0.9510204081632653,0.9503167722574192,0.9503959983326385,0.9426013691416535,0.9419717722093035,0.9498540726983284,0.9517269433512099,0.9545454545454546,0.9631771518820742,0.9672040022234575,0.9702249497077452,0.9686235373168244,0.9637046307884856,0.9586704501367549,0.951919974185221,0.9487398072646405,0.9449694274596998,0.9515570934256056,0.9659525631216527,0.973015873015873,0.9753047827446076,0.9733333333333334,0.9683666881859264,0.9626825310978907,0.9622641509433962,0.9565026010404162,0.9516837481698389,0.9480624622754749,0.9543230016313213,0.9662398137369034,0.9737661182747888,0.9782608695652174,0.9815837937384899,0.9797297297297297,0.9740644683216005,0.9702850212249848,0.965565379246161,0.961764705882353,0.9560911134396236,0.9585365853658536,0.9587328053355565,0.9705303935367073,0.98,0.9888169511477339,0.9909049567985448,0.9910163243812533,0.9837837837837838,0.9788359788359788,0.9744123659096837,0.9714285714285714,0.9647953060408054,0.9606837606837607,0.9604911323328785,0.9799866577718479,0.9903961584633854,1,1,0.9999076449461263,0.9878259747461002,0.9828511655708309,0.9793760727643002,0.9741969457609269,0.9706896551724138,0.967741935483871,0.9741969457609269,0.9916201117318436,1,1,1,1,0.9967260822117133,0.9881175734834271,0.9811465948441709,0.9748603351955307,0.9670329597045169,0.9631392310563642,0.9727272727272728,0.9830508474576272,0.9971428571428571,1
22,10,Colorado,State,0.9351464435146444,0.9290688943581444,0.9455744914788345,0.9491525423728814,0.94972067039106145,0.949278734295021,0.9428857142857143,0.9407294832826748,0.9318181818181818,0.9295539808253439,0.9245225826007881,0.9226229508196722,0.9170487703209671,0.9217391304347826,0.9259259259259259,0.937898340346255,0.939751312944084,0.9434180138568129,0.945,0.944755804643715,0.9409470752089136,0.9375,0.9357857373346241,0.9388312511757861,0.939183987682833,0.9432860322760156,0.9517857142857142,0.9608938547486033,0.9688888888888889,0.9726027397260274,0.9730317529360591,0.9705882352941176,0.9681958721972646,0.9666080843585237,0.9652736904061212,0.9636363636363636,0.9629355077835434,0.9666666666666667,0.9748589020010262,0.980653769179453,0.9856115107913669,0.9868,0.986046511627907,0.9821428571428571,0.9782514136581122,0.9728183118741058,0.9687402282676674,0.9666666666666667,0.9666666666666667,0.9714285714285714,0.9782608695652174,0.9849749582637729,0.9897435897435898,0.9912948754380979,0.9904761904761905,0.9848484848484849,0.9811465948441709,0.9783950617283951,0.9768637532133676,0.9758477677482312,0.978999978999979,0.982044705020154,0.9935483870967742,1,1,1,1,0.9973878248058319,0.988794898413903,0.9843701156611441,0.9811393351579345,0.9781818181818182,0.9795744680851064,0.9819819819819819,0.9944289693593314,1,1,1,1,0.9929603556872916,0.9885714285714285,0.9851301115241635,0.9811320754716981,0.9807451862965741,0.9805844283192783,0.987027027027027,0.9977921092564491,1,1,1,1,0.9929671970528753,0.987012987012987,0.9841688654353562,0.9827213822894169,0.9813953488372092,0.986046511627907,0.9948672566371681,1,1,1,1,1,0.9901960784313726,0.9841269841269841,0.9798803766449022,0.9746980939909792,0.9731108639228773,0.9737575757575758,0.9822977518144804,0.9877469367341836,0.9940400170285227,1
23,4,Alabama,State,0.8817281145398128,0.8995412844036698,0.9100483508066446,0.9090909090909091,0.9130434782608695,0.9146985273687135,0.9122401847575058,0.914394583744429,0.9050908562565335,0.8933591345285348,0.8952380952380953,0.8837119366881709,0.8765893439652048,0.8607442738778979,0.8923742563547864,0.9099181073703366,0.9123041013671224,0.9184397163120568,0.9234322259726417,0.9117700692357014,0.8984492445317187,0.9004502251125562,0.9018567639257294,0.8952080042127436,0.9049354491662184,0.9035779260157671,0.9018036072144289,0.9169082125603865,0.9278350515463918,0.9315163292546798,0.9310728182323513,0.923432089265102,0.9236007811787497,0.9156804123711341,0.9148084619782733,0.9166935657413384,0.9190371991247265,0.9106221707548163,0.9231685527099464,0.9302325581395349,0.9385665529010239,0.9367493995196157,0.9476177941563569,0.9403761504601841,0.933672211542626,0.9393939393939394,0.925236242356865,0.9258710155670867,0.9239197836863452,0.9222306223141812,0.9266123054114158,0.9381818181818182,0.9426702577914583,0.9439692019583245,0.9422850412249706,0.9418117591719907,0.9385783298826778,0.937037037037037,0.936,0.9307958477508651,0.9370403059723448,0.9354117199491008,0.9393156875403487,0.9484690067214339,0.9512109512109512,0.9521276595744681,0.9495686770283334,0.9457984721716988,0.9414718400960381,0.9369790564023852,0.9374804565353345,0.9378444825614637,0.9348982211626627,0.9414088215931534,0.9449855225059226,0.951919974185221,0.9587289992695398,0.9597500294601311,0.959731543624161,0.9563318777292577,0.9534883720930233,0.9499687304565353,0.949238578680203,0.9454949944382648,0.9480347592782239,0.9442724458204335,0.9554603596939909,0.9600903614457831,0.9609375,0.9640831758034026,0.9647609087269815,0.962360992301112,0.9590491880442457,0.9554140127388535,0.9545804464973057,0.9538461538461539,0.9562122519413288,0.9595753368721928,0.9640102827763496,0.968457825865658,0.972,0.9706774519716885,0.9688594783962632,0.9661286656058196,0.9629629629629629,0.9615384615384616,0.9571428571428572,0.9586206896551724,0.9555224515854437,0.9572901325478645,0.9652036323610347,0.970970970970971,0.972972972972973
