RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
42714,Martinsville,New Jersey,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440700,441700,440900,461e3,483400,479500,5e5,470900,454800,458600,506300,507600,496900,459900,488200,489100,481500,482500,481700,524900,544600,507e3,450200,533100,554800,572900,458500,475200,451600,456900,446100,461200,504300,487900,515e3,495e3,537800,560300,528900,507200,484800,468900,465800,442500,477900,478900,490500,515100,469600,451600,415e3,462100,459400,493500,492700,511700,512300,446500,
417579,Power Ranch,Arizona,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226900,231600,230300,237200,237500,238300,236300,233200,232200,258600,262700,27e4,246900,246900,243e3,244500,25e4,255400,258400,26e4,267400,301e3,298400,294500,259300,268300,271400,283200,283800,282300,273e3,273400,289400,,
417897,Reed Park,Arizona,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70900,73500,78e3,87900,93900,92900,96600,109200,124500,117700,106700,101500,111200,119e3,120400,122300,125100,130600,135200,135e3,138700,136e3,136500,133400,134e3,136300,140300,140700,142400,128300,125600,128300,142500,148700,150300,144800,148100,147700,157100,157500,156400,156400,155800,155600,155e3,148300,153400,156800,167400,165900,167600,177600,174600,175700,156400,156700,158100,174e3,188e3,192600,184100,186100,182800,193800,192900,193400,193900,196800,200600,205100,198500,200600,185300,189e3,198700,222e3,227800,218600,205300,211500,208200,213600,212100,213200,215200
7930,Wicker Park,Illinois,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407500,424500,434800,399600,394300,366100,339300,335300,372e3,392800,408300,389400,374800,373e3,449900,482400,479200,447100,453800,481800,501500,499e3,492800,472200,456200,479100,454400,461400,441500,437400,447500,454300,456800,451400,453e3,471300,484900,434100,447100,448600,499200,499600,487500,472300,456700,471600,483e3,518600,521500,495700,452500,425500,426900,439900,462700,482500,491e3,491500,471100,445100,437900,459400,483400,491800,505200,473900,455e3,425100,435900,441100,459200,460300,487500,458500,513500,51e4,531800,480500,466700,492800,528800,51e4,503500,448200,458700,447800
120957,Glenbrook,Connecticut,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375400,295e3,282200,260700,257300,249600,268500,296700,296100,312400,287200,317100,317500,315e3,276400,287e3,298e3,307500,300100,294500,331800,353900,370400,368600,385900,380400,368900,316300,293600,263100,285800,299e3,325e3,315400,307600,
342766,Aurora Highlands,Colorado,542,136700,134600,137e3,132500,130500,131300,131900,137100,130900,125100,121200,131500,139e3,139300,134700,136500,135400,132800,143200,151100,155600,136600,133e3,123900,136400,131100,145200,147e3,153900,152e3,145800,135100,131500,138e3,148900,138400,124700,115200,121500,120600,131900,127e3,132200,124e3,119400,108300,115600,129600,145700,131200,130700,131900,151100,148700,149100,146700,148800,156900,169100,179300,182900,179900,180800,178600,177e3,172800,170900,168700,174500,180600,185700,189700,188900,189800,190600,191300,195100,193300,189100,192500,199700,210900,211e3,21e4,213800,216100,220800,224300,228600,234500,237600,241500,242100,237700,244900,244300,247700,249500,256300,265700,265100,266700,268100,273200,270600,267200,264100,277600,283500,286500,276e3,277400,281300,288900,291300,288500,287400,292600,292e3,295500,297400,308100,313500,316500,321500,319900,317e3,308500,305600,302700,321700,341100,
422852,Park Glen,Texas,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162200,16e4,164300,170400,176600,172700,172800,167800,168500,168700,171500,173100,175300,182e3,189100,193200,187700,184700,184e3,190500,192400,189700,181800,178400,186600,191500,196300,196400,206400,208800,206100,203600,205100,205700,203e3,209300,214800,212500,206900,206200,207500,218100,221700,223800,212400,225e3,230600,240100,234600,228600,226700,224300,236500,244600,252800,257100,254400,247800,237400,245e3,244e3,255500,256400,
271402,Great Northwest,Texas,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125500,127500,128700,127600,126200,117400,115800,119700,128100,130100,125100,127800,127400,129800,125900,129200,132e3,135e3,135600,139100,138200,140600,136600,136400,134300,137e3,138900,137300,135700,138300,139400,138e3,140800,140100,144e3,139100,142200,141300,148100,151500,154e3,150600,148400,150300,149900,158400,161500,163500,156e3,153200,153100,153500,156400,158500,167400,160900,165800,164800,165900,166700,162800,170600,164100,165400,168400,172300,176100,173200,177600,178900
753807,Logan Square,Pennsylvania,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429700,393900,399e3,379400,429900,451300,459e3,477100,468e3,480300,483300,501400,539400,525900,509600,497100,481900,503800,487e3,483400,475700,512100,550900,527800,519500,489600,495e3,428200,388100,379800,411800,485e3,480800,478600,411900,416900
45228,Falcon,Colorado,546,,,,,,,,,,,,,,179900,177600,175700,174500,179500,189e3,194400,188900,198600,195e3,204700,183900,177600,170100,176600,189800,191500,191600,188400,196200,196500,186100,160900,163200,157500,169800,168400,173900,174200,166500,154600,161900,175800,193200,188600,173300,166100,166500,171100,177e3,176400,181200,200700,196800,195300,195100,200200,207100,181800,183800,185800,201600,202700,204400,199e3,195e3,193400,197100,203600,206600,207100,216500,212900,213700,205600,208e3,209200,207200,204800,209700,219600,223600,222900,219200,221900,223100,227500,224900,225200,227700,232500,235100,244300,244400,244900,237100,240600,235900,237200,240200,248200,246200,246500,244200,248200,248500,252600,254400,257600,260100,260800,262700,270500,280200,289300,288700,287300,283100,279800,283800,288200,291500,293800,293500,299300,298800,297200,307e3,316600,320300
275730,The Waterfront,New Jersey,547,,,,,,,,,,,,,,,,,,,,,,,,548600,587500,615700,578500,522500,446900,514200,502600,589200,541700,538800,517700,521200,582500,548300,511900,475300,472600,525800,486600,528200,500400,537600,529200,580700,645700,661900,627300,567200,525900,548700,557800,628300,631400,642400,602400,581400,566100,582e3,604300,637700,639400,639600,647100,639900,658900,630800,673200,685700,705500,645500,614400,603900,660300,674600,674400,695900,689400,690100,662800,663700,714400,746400,780200,751300,675300,651300,705400,804400,845900,839400,836900,818800,806900,812900,815e3,809500,777e3,768400,742900,725800,721100,782700,769300,859900,846600,856700,795600,829600,796900,828400,802800,863100,833700,839900,841900,839700,919300,882700,834600,836700,878100,961400,911e3,1002100,983400,961500,975400,1001700,
264098,Norwood,Florida,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93600,114500,108e3,109200,92300,91200,90600,96e3,102e3,111100,104600,103600,90300,90500,89500,96400,107100,113e3,120600,114500,113800,111900,127900,123600,137400,129100,139100,136700,137700,136800,139300,142600,142500,142700,139200,147700,143500,154700,150800,156900,162e3,165900,167600,165400,165800,158900,163e3,157600,165600,166e3,179600,179200,180300,168500,170200,177300,185900,197200,203100,223200,232600,247800,237700,249600,240400,246700,233900,238800,255e3,262900,264400,245600,230900,232e3,237900,249900,236900,
271135,Southeast,Oregon,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218100,213700,213800,186800,184e3,193900,206100,225800,213200,218300,229600,246800,25e4,225700,217e3,221500,207300,198800,186e3,212100,234100,25e4,250200,239e3,237e3,244200,249e3,246300,246100,254e3,261700,259300,238900,229300,229400,243700,239900,230100,227900,231100,239800,239400,250400,246600,243400,251800,250700,254800,238300,241e3,235900,238400,239400,238400,238200,238500,255600,256100,251800,257800,267400,276100,267500,267700,261200,258300,243800,282900,276900,293200,275100,283700,289e3,283100,294200,298100,300700,304200,301400,311100,315900,319600,308800,294800,297800,308e3,332500,333800,330800,311900,318400,338200,345700,349800
273492,Downtown,Virginia,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139500,114500,113700,113500,138100,134300,135e3,125100,115500,125900,119900,121100,126e3,142300,143e3,125800,127900,118600,118100,115700,130200,134200,120500,124800,118100,133100,126500,
276100,Windsor Park,North Carolina,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89400,93600,91400,92600,94400,104300,117500,116400,130300,129300,141e3,146900,143700,149900,145700,152800,145900,139900,136100,144900,142100,143300,151100,155900,168300,155200,165100,161300,172500,170100,173100,162700,153e3,148e3,163300,185700,189600,199500,192200,212e3,205900,209900,191700,194700,196500,208100,212e3,
276435,Mandarin Station - Losco,Florida,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151400,131500,139800,151800,171600,164700,159400,173500,182100,177500,164900,171300,175300,184700,190500,195700,189300,189100,185800,192e3,170300,167600,167200,186400,197100,184900,184e3,174100,187800,190100,210100,233300,230900,212200,187600,189300,203e3,209600,23e4,235500,234e3,212500,211e3
