RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
61639,10025,New York,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901300,928300,994400,925200,903500,849500,849e3,865600,869600,851800,872800,885700,938700,1004700,1037400,1112600,1045600,1010200,928e3,936900,919e3,898600,917400,907700,1029400,1027200,998400,939e3,999600,1091900,1139500,1040400,934800,898500,904600,1056e3
84654,60657,Illinois,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395600,374200,378900,388e3,411500,386e3,381200,378200,384600,380400,371100,374900,362700,353700,344500,343400,313600,319100,300200,311900,305900,320800,323400,319100,330100,351700,343700,322700,312500,319300,336400,314900,321400,315200,317300,303300,300900,308100,319200,339600,356200,358100,364900,379300,391600,346500,333600,335800,380800,402200,384800,390400,394900,424800,446900,446e3,425e3
91982,77494,Texas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268100,273400,267300,263400,253e3,251400,253e3,263900,262900,262500,255200,249800,250500,257300,264900,266600,267400,274100,279e3,277300,270400,270500,274100,278900,277300,279500,279900,282200,278900,281500,284600,292100,290600,288e3,291100,291400,301900,300100,313600,311200,312700,301700,293200,300600,303100,312400,303300,303900,302600,303300,304300,308e3,311900,314300,316400,314600,322700,330200,336300,337100,328700,326400,315500,314600,318100,320800,320100,319100,321900,322100,332200,333600,340100,344100,342400,338400,323300,321700,312700,310500,309600,327600,325600,,
84616,60614,Illinois,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505300,381600,398800,397100,402e3,398800,374800,370100,365700,37e4,362300,400500,442800,484e3,474e3,408800,419700,445600,512800,524500,505700,521300,517100,534500,540600
91940,77449,Texas,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145900,148e3,147e3,148300,148900,152e3,151800,152700,154700,156e3,152600,150700,155900,162300,164200,159800,159200,164100,171100,172400,172100,168800,166800,165700,167800,168100,169400,164600,166100,163900,169100,170300,174100,174900,176700,177100,176100,174200,172200,177e3,178600,180200,177200,178200,178100,179600,183500,186700,190500,190900,189700,188600,186500
93144,79936,Texas,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111100,112900,113100,118500,119800,123700,120300,125900,121600,122400,117e3,123300,119200,118200,114100,118100,119700,118700,118200,117500,117300,119500,123700,121100,121800,118400,117500,120800,120300,116600,105e3,107e3,112600,120800,119300,120600,118e3,119800,118900,119500,118300,117800,120100,115300,116e3,114e3,118800,119300,121300,121400,123600,122200,120700,117800,12e4,123500,120900,116100,113700,119200,118900,118e3,118300,123600,127800,127800,125800,124300,125500,128900,129e3,126900,126900,128900,128700,126700,131600,133500,133300,127900,128200,127e3,127e3,127100,131200,131800,130800,129200,129500,127700,128e3,128400,132900,137e3
61616,10002,New York,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452e3,428800,408300,445e3,458300,469100,449e3,487e3,520300,541600,530100,547500,536900,571900,547300,551900,527e3,559400,550700,552500,543600,547800,569600,582900,621800,592500,617100,682900,701300,662e3,572900,588900,567300,626300,618400,657e3,655800,685200,683500,682500,733800,785300,833800,818500,812400,771200,752300,741100,730800,750800,795600,812400,845900,762800,768900,706400,792200,765800,856700,847400,853400,808400,816600,865400,866e3,916800,95e4,957300,868400,822e3,806400,860300,788500,780800,727700,855200,842500,810500,690800
61630,10016,New York,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677900,820600,840300,865600,771900,775900,768800,753600,832500,851900,842700,714100,678200,701900,712800,695900,659800,737800,797800,869600,825600,833200,785200,817500,823400,811200,803200,785600,806800,812e3,786100,771800,760600,795100,812e3,879800,868900,888500,779800,766100,771e3,829300
74101,37013,Tennessee,9,133300,134900,133400,133200,132400,132200,131200,131300,127800,124300,121800,125600,133200,132900,129900,125600,128800,129200,127300,127300,123900,125900,121300,123300,122900,121900,122200,121800,121800,118e3,117200,113e3,111300,110600,110900,114100,109200,105400,102300,103300,106100,103300,102700,100400,101600,106100,110800,114e3,107200,104100,103900,105100,104200,99e3,106e3,112600,114600,107500,105900,109400,114800,120100,121600,124900,123800,120200,117800,119300,125200,130200,133e3,134400,133500,131900,131500,130600,129100,129600,130800,131800,132800,133400,136200,145e3,149300,147400,142100,141900,147500,148400,148500,147e3,147700,148500,152800,153e3,155200,154e3,158900,161900,163700,162900,165700,168600,172800,173500,173500,175600,175500,179700,178400,179200,180400,185700,191500,195100,195500,195700,193e3,195800,200100,206200,213800,215600,221200,216100,218e3,216600,215e3,214800,210200,215600,217100
71831,32162,Florida,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182600,186300,184700,187500,190500,194600,198500,205e3,207300,210600,211900,212900,214800,218500,226600,227600,226300,228200,230400,232400,233400,233700,231800,231200,233300,236700,234300,235100,240100,243700,240200,233700,229700,231200,229900,233600,234900,239700,236800,236800,236e3,235200,236e3,234300,236e3,237800,241400,241700,234700,228500,236200,241e3,245200,235200,235700,236600,239200,237600,237200,235200,236100,233800,236200,242400,249700,252900,249500,255100,252600,254e3,246400,248900,252800,250800,257800,
96107,90250,California,11,482500,444700,395900,381e3,422200,406800,399400,380100,392700,398300,364200,338300,321100,318500,313e3,314800,314400,318900,316500,315700,315800,337e3,329500,330400,322400,342200,370100,355100,349100,328e3,331e3,337600,326700,333400,323400,348200,336700,359900,332100,317700,295600,292900,311700,314600,331500,327900,308500,278600,282300,300900,318400,308300,319600,314600,330200,325600,367e3,364300,362300,348600,367300,368400,366500,382300,395200,417100,414300,405700,407600,403400,440700,437100,434600,427e3,441300,451800,459400,475200,486600,489900,461900,482300,456300,471800,479500,507600,516800,495100,489700,472200,476e3,484500,508300,516500,508200,508100,503700,519300,510700,528100,529900,547e3,541600,557e3,568e3,574100,588300,582e3,585600,580100,596800,589800,618600,597900,605e3,572300,577600,570100,568300,588300,609800,633300,643500,651300,667300,675700,677700,661800,656900,656800,680500,719400,733100
74242,37211,Tennessee,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175100,175700,173e3,170900,174300,176400,173500,169600,174700,185500,19e4,187200,188200,185500,189800,192200,195400,200700,201500,205600,204300,204200,204700,206200,211300,215800,221200,225800,225800,225400,213800,219100,221300,239300,236800,238700,233800,240700,242500,243100,241900,240900,243400,246100,254300,262900,261100,257900,248800,251200,256e3,257200,260300,263600,266900,258600
92036,77573,Texas,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192400,191e3,190700,191500,191500,193300,189e3,195200,195800,200400,196700,198700,200400,204e3,206100,214200,216300,215900,215200,224800,232500,234300,229600,228600,234700,236700,238700,232e3,233900,233900,234900,234600,235300,237100,236600,240300,240300,238400,237e3,239300,248300,248900,241100,236300,235200,240400,242300,246100,252400,255e3,256700,256600,256500,257300,258600,258700,258800,259700,259800,258900,256800,256900,259900,258700,267500,263400,262900,258900,254900,267e3,
84620,60618,Illinois,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341e3,343500,356300,355700,344600,345500,338800,352200,343e3,353200,344100,349600,338900,325800,316400,314700,322100,317200,321900,322800,322800,299500,284300,276800,302200,325100,330600,341500,339700,368800,367100,412400,399700,389100,352400,356100,363700,331100,304100,299700,334100,355500,360300,415800,432900,441500,372600,360300,359200,366700,380900,385e3,387400,391800,406600,441100,433500
92271,78130,Texas,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196e3,198600,195200,188700,188400,181600,183200,190300,199900,203600,201600,199200,198400,197e3,201600,199200,204300,202200,207200,204600,209600,212300,219100,220400,218200,216400,217700,222300,225500,213e3,210100,205400,217400,229600,227e3,227900,224200,227100,221e3,218e3,226700,226300,227400,223700,238700,
92045,77584,Texas,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174400,183900,189500,193200,194100,192500,190500,191800,191800,193e3,191400,194900,195400,197600,194e3,195e3,194300,199900,209600,209700,208100,199900,205e3,207200,217100,225200,231800,229700,225200,220600,221300,220400,220600,226e3,231400,237100,236300,234e3,237e3,237200,242e3,245100,250700,255400,262300,260300,261400,257600,259e3,257400,251900,250500,250800,253e3,252800,252800,256400,256400,250100,252400,254200,263600,254e3,253500,249300,254100,257400,260900,268600,277900,274600,
69816,28269,North Carolina,17,153100,155300,151400,15e4,141800,141500,146e3,149300,143200,140900,142e3,152300,148500,152e3,149600,153800,149600,149100,150700,151500,151e3,144200,138700,137100,139400,146700,149200,150400,148900,139700,133600,127500,133400,136e3,14e4,143300,139800,140100,134900,137200,136400,134100,131300,135400,132600,134200,132e3,133e3,128e3,129800,139700,142600,136800,128600,134300,135600,135200,133400,137e3,145100,148300,147500,147500,143800,146600,149200,158e3,155500,154900,149300,152800,156300,164900,164e3,162900,156800,159800,162200,165300,162200,160600,163700,165e3,164800,161200,161100,163700,166300,167e3,163700,163400,165200,162800,165900,167300,168800,166900,173600,176300,179600,173400,176700,175200,177900,180800,179100,175100,170100,173300,176800,179300,179900,175200,173600,172400,178300,182200,184700,183500,187900,192500,196e3,199200,199700,198800,192400,193400,195e3,196400,198900,201700,210300,207700
66126,20002,District of Columbia,18,401800,402400,348700,333300,350300,365100,370900,364500,359500,343800,319100,316800,308300,322900,294800,286400,297200,324900,330100,311100,315400,312300,324900,319500,315700,296100,292800,302500,307100,319900,344100,355300,375e3,352e3,363700,355700,356800,342700,321500,331300,340400,349500,335700,351900,343300,368e3,331500,352800,335700,358700,347200,368600,387500,403600,418900,413500,412100,391300,397400,405100,412500,412800,420200,429600,437100,440800,465400,475300,475400,463500,457100,466100,470800,459600,431400,437900,469700,495300,499600,501200,512100,503700,504400,508900,514500,516800,498e3,504400,501500,523800,520900,523300,527500,525900,536500,524900,529600,528400,538900,525900,520800,521e3,537500,564600,561100,567200,531300,586e3,593300,614400,563900,559600,569200,582400,594500,582300,569400,583700,611200,648800,643900,625100,608400,590100,595200,597100,604900,603500,628200,619700,607800,63e4,
92551,78613,Texas,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251900,253900,255500,254100,254100,256800,253800,252800,250900,257500,264400,267300,268200,266300,268700,269e3,272500,271700,274700,273400,277100,276700,278400,278300,285200,283900,284400,276200,278100,275700,276400,278900,276200,276500,275800,279600,283200,291800,302300,305900,300500,303500,307200,,,
71067,30349,Georgia,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56500,52800,55700,59200,58400,55700,55500,56200,59800,61300,62500,61800,63300,64900,66400,66900,68200,67600,68400,68400,73e3,72500,71e3,66700,67100,67300,67200,67200,68100,67700,67800,69100,71200,73300,72100,72100,73200,76200,79200,78100,75800,77400,82e3,85400,83600,79300,82300,84200,85900,87100,91400,93500,95400,92300,91300,82900,82300,86400,101900,107900,105300,95500,89500,94400,95500,1e5,97600,115e3,129200,131300,121300,109300,113800,114e3,115700,115900,120600,125500,126400,126400,130200,137200,147400,149100,140300,128200,122300,131200,,
93123,79912,Texas,21,207100,207800,197400,186100,174300,179900,181600,193600,193100,191100,196400,203100,220400,211100,203900,185700,180400,178800,178800,177200,172800,169900,187900,203600,208300,192300,184400,178100,179800,178300,202900,207e3,203200,188400,189800,210600,208800,201100,193200,189700,192400,182200,189600,185200,173200,167500,176600,202900,193700,194200,176500,174200,160300,170400,190800,198100,184800,175e3,176600,184600,180400,184300,183e3,189100,184300,181300,179600,198200,195500,193300,180900,190600,183200,176700,170500,178e3,186800,189900,191600,179e3,176500,167600,165400,161e3,172800,176200,183400,182900,189100,191500,187e3,186700,187900,193e3,192100,201600,197800,192300,184800,183300,187800,176300,176800,184e3,189700,195e3,188900,190200,192900,197800,196400,187100,176500,190400,195600,201500,198600,199900,204900,198600,200800,203700,203600,203600,192700,195900,195e3,195700,185200,195500,201800,215900,209100
97771,94565,California,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276200,284800,334700,343300,337200,289e3,281200,282700,276100,287e3,281300,288300,279800,297800,299400,309200,305e3,306300,310800,317300,328600,327300,322600,321400,322100,329400,333300,34e4,349300,355900,358e3,353100,352e3,348600,362700,368300,384300,375300,371e3,361200,374900,377300,377800,379900,392400,405600,410800,406400,413800,417600,432400,426200,425900,419800,430800,432100,429400,426600,425800,424800,429e3,437500,445700,428e3
91926,77433,Texas,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244600,244300,220900,216200,211300,227600,231500,236100,24e4,236300,240400,226600,219200,219800,233200,229e3,229900,218800,231100,237400,240800,235600,212700,205600,207500,210900,215900,215800,226200,233200,236700,237200,235900,241600,248e3,254500,252e3,249700,247800,258700,264300,270500,263e3,254800,257500,267100,277100,275300,280600,276800,285400,287100
90654,75052,Texas,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158600,163400,161700,164100,164700,162900,160400,160800,164e3,168300,168300,166300,167700,167400,169400,167900,167800,169300,171e3,174300,177500,182e3,182400,182800,181300,183800,198600,200700,197700,185500,187800,187100,189400,191200,197800,196500,195100,193e3,200200,210900,217800,223200,223e3,220400,212800,203400,203100,209300,218100,225400,231600,225200,226200,224600,
74126,37042,Tennessee,25,111e3,109200,112500,111800,104400,101400,101500,99800,98600,98900,109100,107600,110800,108e3,113e3,111400,107300,109600,110400,111e3,106800,104700,110500,109800,109e3,106100,107800,104900,102700,100400,102400,103400,104600,109200,118e3,120400,115e3,108800,106600,110300,107500,112100,111900,112100,110600,112800,120200,116100,115200,112200,116400,115300,110600,109400,110400,110400,109900,110900,115400,111400,109900,106700,115300,115e3,114500,108900,107300,102400,102700,101900,104300,105500,103200,108900,107800,111100,107600,112100,112300,111100,107700,105200,111800,108900,111400,109600,113600,116300,110500,109600,108e3,110700,108400,109200,11e4,113100,113900,114800,116800,116700,118500,120800,124100,124900,124500,124200,124800,124700,124700,124700,124500,123400,12e4,121500,121100,124400,124400,131500,141100,142e3,140600,138100,142600,143600,139100,139700,141400,141300,139500,140200,149300,149600,
89925,73099,Oklahoma,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142700,144200,143700,143100,141800,143300,147100,147800,148e3,148100,148200,148e3,147900,149800,150500,151200,148600,149100,146400,147600,148300,150500,153300,154100,155700,153800,153200,150700,152300,150800,153500,155400,152500,15e4,15e4,154600,159100,158400,160300,161100,162e3,161300,160100,149900,149e3,149400,165700,167900,171800,166400,168900,163600,162400,161e3,164300,170200,168500,
91922,77429,Texas,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205800,217600,224900,224e3,212700,205400,207100,209100,208200,206800,206800,209200,212e3,215200,221500,222100,215200,211500,212600,213800,217400,221200,227800,227300,228800,229200,231e3,230300,229800,231100,230400,229800,230200,236100,239e3,233800,231600,238200,237300,236500,232400,237400,239e3,236700,237300,239900,251e3,261900,276400,275600,269300,254600
91968,77479,Texas,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343700,330100,334e3,337e3,318100,321900,331400,341300,327300,325800,332200,338400,337e3,332400,322700,316100,327500,341700,332e3,314700,313200,31e4,319400,331400,354400,362700,364200,371400,376200,366800,351800,367100,383900,411100,400300,383800,357600,352500,358600,370500,380200,378800,393700,395500,371900,347500,329900,349900,347800,351900,349300,357600,357200,354200,341200,344700,325800,,
61617,10003,New York,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056900,1075e3,1078900,1115e3,1171300,1229600,1139500,1173600,1170100,1137400,1156500,1179e3,1353800,1261500,1077200,1191500,1147600,1322900,1133700,1157900,1254200,1146800,1152900,964500,1143e3,1179400
86026,63376,Missouri,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161500,162100,159500,162300,161700,162700,162100,162800,162e3,161600,164400,164900,161500,160400,158400,161600,163e3,165700,168400,170100,171400,173700,170200,169500,168900,174e3,174300,174800,177800,173e3,173900,169900,176700,177900,178700,179400,178900,178700,181700,179300,183200,185500,188800,188300,186600,188200,191200,192900,192700,188600,190400,188700,191900,187800,193e3
70829,30044,Georgia,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78e3,76100,77700,77400,8e4,80600,81400,81e3,81400,81900,82e3,81e3,83800,88600,94700,95200,97600,97200,99800,98100,101400,104800,108800,109700,112e3,113400,118900,12e4,122500,121400,121800,121800,122500,123600,125500,129200,131100,131300,131100,133200,135100,135700,141300,143600,144700,145100,145300,148100,144600,147200,148700,148900,150400,150500,153700,155800,158e3,158600,157800,155600,156300,157600,160100,162800,163800,168e3,169500,176900,176400,177200,172400,174100,175800,177600,178600,179200,178900,180100,181100,188500,192e3,194900,188800,190200,186600,191900,189300,195e3,,
69823,28277,North Carolina,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271700,260200,241800,230700,252300,281800,276700,262600,245900,252800,246700,241600,245600,253500,250800,248700,258200,259900,258900,247e3,239500,246600,248800,255e3,250200,259700,268900,261700,258100,257700,272300,281800,278400,278e3,276700,284e3,294700,287900,283200,278400,276800,301300,305400,317800,298800,287500,281900,276100,277100,278800,281400,277300,280400,276e3,276900,260900,261700,265300,274e3,275800,272500,266700,254400,262900,265400,280500,276800,287500,305600,314800,319800,315400,314e3,321800,317600,315700,312600,326200,327e3,318200,317900,330700
70828,30043,Georgia,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116600,118400,113300,108900,105800,106e3,108900,117100,122400,123500,122e3,123200,125100,126900,129e3,135400,140900,144700,145e3,145500,151500,153e3,153200,151100,151700,153700,150400,152100,148400,150600,153200,161200,166100,167800,169700,171700,172200,174700,175300,176600,176300,179e3,180300,181300,180800,181e3,181200,182700,185100,186700,188800,189700,185600,184800,184e3,190400,192400,195e3,198e3,196300,198300,198700,203500,201200,202100,204e3,212e3,213400,214300,216800,217e3,214900,213700,220600,221100,216600,212e3,215600,220100,222500,223400,227e3,229e3,230100,227700,230600,234500,238400,
84627,60625,Illinois,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212400,245200,262100,258900,257400,257400,268600,296800,283100,268600,231200,250600,252200,263700,250900,260600,262500,26e4,251100,248100,285500,298200,296800,261700,254500,252500,252200,248600,248200,245300,253500,258700,263e3,230100,228300,215800,245300,249800,264800,264900,244100,243100,223500,231200,254400,271200,294200,277800,265800,238500,223100,226e3,247100,256400,263900,256900,269600,266100,268300,249400,266400,266900,280100,266900,286e3,279300,294400,298700,317800,328200,328400
92341,78245,Texas,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139300,139400,136900,136500,136200,139600,138800,139600,138100,140600,141600,142200,143e3,141100,146900,147800,154300,149900,149100,151e3,155100,152600,150400,150900,159600,163800,166900,171200,169e3,168700,167200,166600,169800,164600,170900,166400,166e3,166300,170100,175500,172900,173200,175500,176500,175900,175e3,173400,170500,170100,176900,184300,187600,184500,187500,192100,199600,198900,191900,183900,179500
84630,60629,Illinois,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89700,86e3,96100,90600,94200,83e3,83400,73300,76200,70200,77500,85800,93e3,94100,92100,91600,93400,99200,104e3,105400,99600,96300,93e3,99600,104200,114200,113800,111500,109500,111e3,117700,114800,123e3,125100,135800,121100,119800,113e3,119100,120200,125e3,13e4,126800,124800,123900,128400,134600,138100,135700,132600,133400,136600,141500,138100,138900,141e3,141e3,141400,135900,134900,136800,143200,151600,160300,156200,153200,145600,152700,163200,166200,164500,155500,159300,157900,163500,162400,171300,174300,176900,175800,182400,179100,177600,172700,182700
70874,30096,Georgia,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107400,108600,110700,113400,107200,105300,106300,106800,109200,108e3,108500,105300,104500,108100,116300,118700,122e3,125400,129500,134400,137100,141700,146700,151900,151300,147500,141800,143200,143300,145500,146700,149700,148700,156200,156100,158300,156300,162600,169400,170100,169600,168700,168500,174600,174600,173300,170800,174e3,177300,170400,168800,175e3,186e3,189500,187500,182800,184200,180100,179900,177700,180400,185400,194400,196e3,195900,184900,187600,184400,189700,191e3,195300,197700,198300,197300,196800,196900,200200,206100,208800,206900,203100,204400,209900,219800,223100,224400,221200,227700,230600,
60545,07030,New Jersey,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652400,669400,706300,729600,754900,724e3,725400,673900,686700,691900,714500,690200,700700,713500,746400,714500,735e3,742800,790300,743200,749700,728600,759300,702600,692400,629900,679900,673600,744600,723500,732100,
90823,75287,Texas,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251e3,255200,254500,255900,259300,265400,271400,297300,301500,304900,288300,257600,28e4,273500,305900,260500,258400,257400,284100,288500,283800,284500,299500,333e3,369600,364800,336600,301e3,303700,307800,297500,286e3,283e3,284600,283200,3e5,323300,326700,319100,284e3,296600,332e3,352700,369300,353800,336300,316800
94748,85032,Arizona,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181200,183300,184100,191200,190100,192500,191900,190800,207e3,211700,219800,207700,202900,193900,195400,197200,204900,211800,216e3,219300,214400,217900,215900,226200,222800,227600,221800,224100,232700,236300,229e3,229400,220500,223100,221900,233400,243200
67732,23464,Virginia,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229500,225500,224900,226e3,226200,221500,220600,222200,220600,220800,219500,227200,227600,227800,228e3,228400,233500,233400,234100,225100,226100,235500,242600,242900,237e3,239500,241500,241700,239200,239700,232400,231100,230600,244200,254100,258200,249800,238700,235600,238600,245100,246200,241e3,238500,247800,257900
70810,30024,Georgia,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232e3,213700,195400,190300,187300,183900,184900,187200,189600,196900,202200,212e3,216e3,217500,217100,215500,214400,219900,217300,223500,221900,231700,235900,240500,243800,244e3,245800,247e3,247600,248400,250300,257500,264600,267700,264800,263300,266600,275100,275400,274800,274200,279e3,282600,279600,283100,280100,282700,277100,280100,285300,286e3,288300,284500,289400,284300,285600,284e3,29e4,292200,301500,301300,301400,296900,302700,309800,306700,305800,308700,308900,312800,314200,318200,314800,306200,312100,311100,314800,310200,316300,325800,337300,337500,335100,328e3,326e3,320800,317400,321600,320600,327300,320300,
90795,75243,Texas,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217800,225400,232300,231700,218400,211500,211200,222100,225600,222300,217400,213e3,208200,202e3,232600,227300,243800,234300,257900,26e4,257900,256900,251800,254600,262700,256600,248200,241200,260200,265900,277200,293100,299200,29e4,267700,253100,231200,212600,228400,,,,,
99534,98052,Washington,44,434500,431e3,419300,412800,412800,453300,464700,449500,428600,42e4,486200,466600,449800,382700,397100,403e3,401900,388500,413700,404100,433800,413300,433300,408400,405e3,399600,402300,388600,389e3,401700,435400,430500,452700,437600,430600,403e3,407e3,424400,415800,384300,372900,386100,402700,397200,396700,414e3,406e3,392e3,376800,388900,395400,394400,407100,417600,42e4,411400,429700,425100,425500,414700,421800,438300,436e3,443300,452600,449800,453900,440200,454e3,458100,457300,440700,456700,464200,488e3,480300,498e3,498200,491900,465900,455e3,473600,504700,490500,480700,472300,491900,495300,49e4,517400,528800,542400,535600,539100,544500,557500,567500,554700,548500,550800,572100,578300,586800,616100,620300,636200,648300,669e3,671400,664800,680700,702e3,683e3,673500,678700,709200,736700,707800,693900,693800,723600,763600,767600,767e3,742100,755100,787e3,813400,795400,771e3,701e3,683100,694600
