RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06
31,Minnesota,21,196800,192700,189900,184200,182900,181800,183600,182500,181500,178300,175900,171300,168500,163600,161700,159400,160100,162500,165700,167100,167200,166600,166400,164e3,163100,162100,161200,158600,158700,159700,160200,159700,159600,161500,158700,157e3,151900,149500,145600,144700,145700,146800,147e3,147200,147900,148500,149100,147500,147300,146300,149e3,151500,155400,158700,160700,161900,162900,164400,163600,161500,159900,161100,164300,167900,171200,174200,175900,177500,178400,179200,178500,178800,179100,180400,181200,181e3,181300,183100,183500,184e3,184900,188200,191100,193800,197700,202200,203e3,201800,199100,198700,198300,197900,199100,200200,201600,201300,203400,203500,205300,204e3,204600,204300,205300,207e3,208e3,207600,207200,204900,205700,206400,21e4,210700,211700,211800,213400,214600,215400,215800,219500,222500,225100,224900,224800,224600,223100,222200,221700,224500,227200,230400,231300,232300,236e3,235600,236e3,232300
10,Colorado,22,206100,201500,199900,198400,200700,202200,202200,2e5,195100,189600,183400,181300,180800,183100,184400,188200,192300,199e3,200900,202400,199900,202200,202200,203800,202e3,200800,199200,197900,201200,205600,209100,208700,205900,205600,201400,199300,195200,193700,192600,192200,193300,194800,197600,197700,198800,197200,198200,195600,197100,200200,208e3,213500,217300,219500,221600,224700,225800,226600,225800,225e3,225e3,227e3,229700,232900,234900,236300,238200,238300,237300,235300,235e3,236100,238e3,239400,241200,242700,245100,246900,249e3,250500,254e3,255700,259300,260500,263700,264800,267900,268400,269800,270700,273200,275400,278e3,280500,284300,286400,287600,286800,289300,293100,298e3,300200,302300,304600,306700,308900,311300,314600,316500,318200,318700,320300,320400,323e3,325400,330200,333600,338900,341100,346300,348800,354100,354200,353600,351700,353400,356e3,357500,357200,358700,362500,367900,368300,366900,365800,364100
4,Alabama,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102500,101600,104700,107e3,110200,110500,112700,112800,112100,112600,115100,115500,114300,111500,112100,114e3,117400,118900,118700,117800,117e3,118900,118700,120100,117800,117300,116300,116500,117800,119900,121300,122600,124e3,123500,122700,122e3,123900,125900,126900,126200,125300,122500,122300,121800,123e3,124100,125500,126100,126800,129600,133100,135400,135100,134200,133400,134e3,135e3,135300,135400,135400,135300,135e3,135200,135100,136e3,136500,138900,140700,142200,144300,146900,153200,155600,156600,152300,149100,145800,143600,146900,148100,151200,150600,152500,154800,154400,155700,154e3,
51,South Carolina,24,139200,140300,139e3,137800,137700,136200,135400,132500,130400,128500,126600,127e3,128400,130200,129500,128400,129400,131800,131800,131200,129800,131200,131300,131200,131400,133300,133800,130600,127100,125700,127900,129400,131100,130100,128600,127500,127e3,126300,125300,124900,128100,128900,128400,125800,123600,123900,125e3,125100,124600,123700,126600,128900,130700,130500,131600,129900,130100,130500,133100,134500,133800,134900,137600,138600,139100,138800,139600,139300,138300,137800,136400,136200,135800,138700,143e3,146300,147100,144900,144400,145600,147100,149200,146500,147400,148900,152200,152500,152500,155700,157200,158300,158400,156400,157400,157300,159200,158900,158800,161e3,161600,162100,161600,162e3,163400,163900,163400,164100,165800,167e3,167300,167e3,166100,165400,165600,167300,168200,17e4,171800,174600,177900,18e4,181500,180500,179200,176800,174700,177100,178200,179e3,177200,176e3,178300,179400,181900,182600,182300
25,Louisiana,25,138500,135800,137600,137300,140400,139800,138300,137300,134500,133200,133800,140100,143800,143100,140400,140600,142900,142500,143200,143200,146300,144300,144200,142800,142700,140900,140300,140600,138800,136400,135700,139200,141600,143300,143e3,141800,137300,133100,131900,135100,136100,137600,136700,137200,136700,134200,134200,133e3,133700,134800,136700,139100,139900,140500,143e3,145300,146800,143800,144300,144900,149300,149400,149700,146300,147e3,147200,149800,149400,148800,149200,148e3,148600,150200,151100,151300,151100,152e3,153500,154600,155600,156600,156600,157800,161500,162300,164e3,161900,162800,162400,160700,161200,161300,162500,164100,165700,168500,168100,167800,166100,166400,166600,166500,167300,167900,168700,167400,167900,168200,169100,168500,169100,169500,170500,171e3,171100,171200,171400,172600,175700,178e3,176600,173700,170700,171800,171200,171100,170800,169e3,171500,168800,171900,170800,173500,171800,173900,
24,Kentucky,26,116200,115400,113900,112700,111400,111800,11e4,109300,103700,102200,100500,103600,103600,106100,106500,108600,109500,111400,111600,113400,114700,115700,114100,111700,112900,114700,116400,115500,112500,111e3,110200,109100,111400,114900,117300,117500,114300,114200,111800,111700,112100,112600,111800,111e3,111200,111800,112600,112e3,113600,114800,117e3,116700,116900,116800,118300,119500,119600,118200,116700,116400,117e3,117100,117700,117500,118200,118900,119600,120200,12e4,118900,116e3,115500,115300,118600,120800,123400,124900,125100,124800,124700,125600,127600,128700,132100,134e3,135800,134800,135500,134300,134300,134100,136800,137200,140300,141100,142100,139900,139100,139300,139300,140100,141300,142100,141800,141900,142100,142700,144e3,143900,145300,144500,145300,145700,145900,146700,147300,149100,150700,151800,155e3,154100,154100,150500,15e4,148700,148700,149800,151300,153300,156700,157700,16e4,158700,159e3,157100,156e3
46,Oregon,27,253600,248200,243500,242200,241800,240100,234600,233900,230700,229900,228700,231400,229100,223600,215200,213100,211500,212600,210900,211200,210800,211700,211300,210300,211300,209900,207500,203700,203500,204100,204400,202900,202100,199900,195800,190100,185700,182200,180500,181100,183800,187600,189e3,190200,192400,190500,189100,185100,185400,185200,187100,193100,197900,201300,203500,205800,209600,208900,210100,208400,212400,216600,224100,227900,231e3,231400,233400,234100,235400,234700,233200,233500,234100,235600,235900,236900,238100,240200,241e3,242400,241400,241400,241400,242900,245700,249100,252100,253900,253300,253200,252400,254200,255e3,258300,260300,262600,265e3,268e3,271200,272800,271500,274300,277300,282e3,284200,286400,289700,291600,292500,292700,293900,295900,298800,300600,302600,303800,308e3,311700,317700,321400,323300,323700,322100,324200,323600,325400,324e3,325600,326800,328900,331e3,334800,337500,337100,336800,338100
45,Oklahoma,28,98300,100200,99600,102800,103e3,104100,101700,101800,99100,96500,93300,96e3,101400,104400,104500,105200,106900,106800,105700,105200,106100,104200,102e3,100300,102600,107700,109100,108700,103900,100900,100100,100500,102900,102800,104200,105200,103500,102200,101700,102800,105900,107100,108200,107800,106800,108600,106400,107300,107300,111e3,112700,112800,112600,113500,115500,117100,118100,118100,119e3,119e3,119800,120100,120500,120500,120700,121300,122200,122100,122100,123200,121100,120200,119900,122600,124500,125e3,126500,126800,126900,126900,127300,127600,126e3,126400,127800,129700,129200,129e3,129400,130400,130600,130400,130500,129800,131300,131300,131700,130200,130200,130100,130300,129300,129800,130500,132400,132700,133e3,133200,133700,134300,134800,135200,134800,134100,133e3,132100,132600,134200,134900,135900,135900,135100,135200,135e3,135e3,134800,134800,137900,139400,140900,141700,144700,148e3,149400,148100,148100
11,Connecticut,29,264200,263500,253200,241e3,234500,236400,237100,237200,234600,233e3,230700,228500,228900,225600,221e3,216300,214500,216e3,216800,22e4,225e3,230600,236200,240200,245200,243300,234400,225800,222500,231e3,232700,238900,240700,247600,249400,245600,240900,238800,235700,235100,227100,228200,228200,227100,224200,219100,223100,221900,225800,228200,227800,226700,222700,222700,22e4,220800,223100,226e3,223200,218500,217700,222700,228200,230600,229700,235e3,233200,233200,228500,229300,229600,227300,222300,218800,219600,223300,225600,224800,223300,221800,224800,224200,222300,218100,219400,221300,221200,220500,220400,220800,220700,219400,217200,217500,218700,223900,223600,224400,221100,222600,219100,220600,221300,225300,225500,226100,227300,228800,228900,228500,225400,225500,223200,227800,226400,232e3,234300,238100,239500,241500,246e3,247200,241500,237500,233400,237900,236400,237e3,236200,238300,238700,236300,238700,241400,244900,
19,Iowa,30,118800,120800,118800,116400,115900,114900,114200,113600,112900,115900,115600,116400,113800,114200,114700,115700,116100,115500,113100,112700,113400,115400,115900,114400,115300,116800,118900,117800,115300,115600,117500,119600,120300,12e4,119400,117400,115400,115200,114800,116500,117600,120100,119500,120700,118400,119e3,116700,116400,117200,118300,120800,120900,122200,122600,121700,121100,122e3,125900,126200,126500,125300,127500,127e3,128500,128400,128800,126300,126e3,126200,125800,123900,122100,122600,123300,125100,125700,127100,128200,129500,129300,129900,129800,131300,130600,132600,133300,134900,134e3,134100,133800,133700,132e3,131900,133400,137400,140200,139e3,137500,135300,136600,136300,136300,136200,136900,137900,138900,139500,139800,139700,139800,139900,139100,139e3,139600,141200,143700,143300,140900,140700,143900,146500,145100,143900,145100,146500,147200,147400,148400,148400,149500,151300,152500,152300,152800,153500,155400
6,Arkansas,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116900,115200,114900,115300,115300,116e3,118700,117200,118900,116700,121300,121800,125600,127300,126900,129200,129500,131700,128200,128900,128300,130500,130100,128800,128200,127600,129200,129500,128e3,126200,124e3,121300,120600,120100,122100,121e3,121500,121800,121800,121700,122300,123300,125100,124e3,128900,13e4,133300,131200,130700,130100,129e3,128900,128900,129e3,129500,129700,130100,130200,129700,130800,130700,132300,133200,134100,134600,136e3,135800,136100,136300,136400,136300,134e3,135200,135600,136400,136200,137100,139800,140300,139900,141500,141900,142400,139100,139800,140400,139700,139e3,141800,146500,150700,150400,150400,148100,146200,144500,145200
23,Kansas,32,151300,153100,152300,142100,136600,134400,142100,145900,145600,145400,143300,145300,146400,150800,149800,147700,144700,145400,147400,149800,151200,150200,149700,149200,151800,154e3,152400,148500,144100,144200,148400,151300,153600,154300,152500,149600,147500,147800,147500,145400,143900,144800,145900,150700,150700,152700,150700,154600,153800,154800,150700,150100,148900,149900,147800,150400,150500,154400,153e3,153e3,152900,155400,156300,157600,153900,155e3,154100,155900,154700,156500,156e3,157200,153e3,152400,151300,154500,156100,156100,156400,158700,159900,160500,159100,160300,161100,162200,162200,161200,159400,159800,159700,158900,159100,157400,152800,144900,142800,146600,154600,158400,159900,158e3,157300,158400,16e4,161900,161600,162200,162700,165300,166700,168900,170300,171500,173700,171900,172600,172e3,174500,176e3,177100,177800,177900,176200,175e3,172300,174e3,177900,181200,183400,184200,182500,178300,173600,173500,
55,Utah,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213100,216200,217800,218500,217200,216500,216600,215400,217100,218200,217e3,214300,212100,217300,220900,221600,221e3,225300,231300,233800,230700,232e3,233100,237600,237700,239700,240700,244400,245e3,245100,243500,244500,244600,245300,245700,248600,249600,250700,250600,251300,253100,254800,256700,259500,260500,261400,261800,261600,263600,263800,266200,267800,272800,275400,277200,279200,283200,286900,289700,291200,294400,294100,297300,299900,305800,308e3,307100,307e3,308800,313e3,314400,314800,
42,Nevada,34,245800,244e3,238700,231200,221100,210300,199400,191700,182900,176600,168e3,161200,153500,145100,138400,133300,130700,127900,126100,127500,128900,129600,129500,129e3,13e4,132100,134600,135700,132400,130300,127400,126700,125200,123600,122400,121900,120100,118300,116500,116e3,114400,111700,110800,112300,114e3,113400,112800,112600,114600,117200,120300,124400,126400,129300,130700,134700,138100,142e3,143600,145300,148200,153600,157900,163e3,165400,168600,167900,169200,170200,173100,174300,175300,178100,179800,181300,175900,175800,178200,184500,187900,19e4,192700,192800,195e3,195900,199200,199200,199600,201700,203200,205800,205300,206200,206200,209200,210900,211200,210300,211100,213300,214400,214100,214900,216800,219400,220600,222900,223700,227700,228700,232200,236300,239200,241e3,241600,245100,247400,249500,252100,256300,261e3,265300,269500,273400,272300,271900,270800,274600,276200,277400,280700,282e3,284800,281900,282100,281800
61,West Virginia,35,95600,96800,1e5,99200,97300,95300,92500,93700,94600,90900,90500,89200,94100,93200,95200,97300,103100,103200,101200,99200,100100,100100,100100,96600,96100,94800,97300,99e3,97200,94e3,92600,95600,98500,99500,104100,101800,97800,93100,92700,94700,92e3,94800,94200,101900,98200,101200,97100,98200,97200,95400,98100,98400,101200,101700,103900,102200,105100,108700,108e3,105e3,102500,107900,11e4,112100,112700,115300,115500,111600,108900,105900,109100,107200,103400,102400,108500,113600,114700,114800,115e3,114600,116700,118600,122300,125100,130400,133200,13e4,129800,128700,130400,131800,134e3,134700,135100,135300,136100,135200,133400,133e3,133500,133200,131600,127400,129300,130900,135400,133400,133700,131300,132300,132e3,131700,134100,134100,139300,144100,145900,146100,145500,149200,148500,145600,145e3,145e3,142700,140200,138700,145500,146800,148200,141600,143100,145200,149400,15e4,
38,Nebraska,36,124500,125100,123100,119700,118400,119400,118700,118900,116200,116100,114400,119200,121e3,123100,121900,122e3,122600,123700,125200,126200,124200,123900,124100,125900,128e3,128200,127400,124100,122700,125e3,126500,127500,127900,130400,132e3,131900,130500,129400,127800,126500,126200,127800,127100,128500,129300,132400,132e3,132900,132900,134100,133300,132100,132200,133400,136300,137200,135600,135500,134800,134700,133300,132300,133300,133900,136e3,135400,136200,136400,137300,136800,135200,136200,136200,137500,136e3,136300,136600,138900,139100,139700,140300,142700,143100,144100,143400,142700,142200,143400,145e3,146e3,146200,147200,147300,150100,150300,151500,150800,150900,149e3,148100,146300,149e3,149800,152500,153e3,153500,155200,155e3,156e3,157e3,158500,158800,158800,159e3,159400,159800,160900,161400,162500,163100,163900,165500,166600,168500,167600,167400,167100,168700,170400,171900,175e3,177100,179800,179200,178700,
20,Idaho,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161800,164100,167e3,168400,168300,165600,165900,165800,167e3,166400,167300,167500,168600,169100,169400,17e4,170400,171300,171800,173200,175e3,177600,178e3,180200,180700,182300,181500,182400,183600,185500,186e3,186300,186800,187e3,188600,189300,190900,190900,192500,193200,194100,195500,197e3,198600,198200,199700,200100,201e3,200500,200900,203600,205700,208700,210100,212800,215e3,215200,217300,220500,227800,231500,233700,236e3,238700,241800,243300,244200,246600,248200,252900,256600,258300,260600,262500,271600
39,New Hampshire,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242e3,243200,241700,241600,244700,248600,251e3,251600,248900,248500,250900,254400,255600,255900,256e3,257e3,256700,259800,260400,262300,259500,262800,261200,265100,265e3
35,Montana,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191400,191e3,191100,191900,194600,196100,200300,205300,204100,204e3,203400,206800,209e3,208300,208900,209600,207900,208300,207200,209700,212600,217500,220600,22e4,216800,216e3,22e4,224800,228900,224100,225800,222700,225800,222600,225600,230700,234800,235800,233200,231900,232500,236400,237700,237100,237200,236600,236900,235400,236500,238100,239100,239700,241e3,241900,243100,245700,247500,255900,253100,254400,248700,250500,252200,252300,252900,254400,256100,259300,260200,267500,264900,263600,257700,260200,261200,264400,267e3,269200,269500,276500,280300,285800,281500,285200,288200,
13,Delaware,40,220100,218400,218800,213300,211200,208200,207500,209600,205300,207100,203500,209900,208200,209100,208500,204500,204300,200600,201300,198900,196900,199700,202200,201900,200700,199400,202e3,196200,197400,195400,199500,193400,193100,192100,194200,190600,185100,175600,172100,169600,175e3,176800,180800,180100,179200,182300,183700,183300,177900,177100,176e3,176700,179600,178700,177100,179100,183700,185400,184400,181600,181600,180800,182800,189700,191900,196400,195700,198300,194800,193900,184200,187400,187500,195700,193e3,190500,188600,184300,192700,191400,194300,185200,184100,182700,186100,189100,191400,192200,193900,199700,199400,200800,202500,204200,205900,208300,209600,214200,213500,216700,218200,217100,216900,215400,218300,221500,222100,225400,226100,225600,223300,220800,218500,217400,220500,222700,222300,222700,224600,223100,221700,218200,220400,218700,217700,216700,220500,224200,227900,230400,234200,238500,235300,229300,223200,222100
52,South Dakota,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138100,139100,139600,140200,143200,144900,143100,144700,144500,145300,141500,140500,141e3,144500,144700,145200,143500,145e3,145800,146900,147600,146800,147900,147600,150900,149500,152400,149300,153500,152200,156300,158900,159600,161600,167800,177300,175500,169200,165200,169800,170600,168500,168600,169600,169500,168900,174800,177200,178900,174800,174700,175700,174800,178e3,177900,177500,178800,180100,182e3,181500,181600,182100,182e3,181400,182800,185800,186400,187200,188700,191100,195700,196400,197200,195300,196e3,198500,196e3,194800,193600,198300,199700,204400,208600,,,,
3,Alaska,42,243400,240600,240300,239200,239400,242200,234700,229100,226300,230500,238e3,239300,249100,243500,242900,235200,236900,238700,240100,235e3,232900,232400,244200,249400,250800,245700,242300,239100,237600,235500,236500,239300,244400,246500,245700,252700,254400,255300,242300,241200,236600,235600,235700,236700,241500,240800,240800,239800,237900,239300,241300,244600,244300,244600,242900,243700,244800,248e3,251200,250200,252300,251800,253200,253e3,252500,254300,251900,250100,248100,248800,245900,242300,238600,239600,238300,237400,240900,244300,247100,244500,242500,245500,248e3,251100,251800,254e3,258e3,259400,259900,259400,259200,259700,255500,255100,255800,262e3,264900,266100,264100,262e3,260200,258400,258900,260800,265900,264900,266100,266500,265600,262600,259e3,260200,26e4,256900,256800,261e3,264100,263100,262e3,263300,264600,263500,263900,263700,264800,262400,264100,260400,262900,261600,267200,278100,288800,302200,307700,311400
37,North Dakota,43,138400,139500,138100,137300,137200,138200,138900,136600,137700,139500,139800,142800,141900,145600,143800,146e3,146100,144900,144400,141300,140200,141800,144500,149e3,145500,146600,144300,148200,148800,152800,152700,153700,151300,149700,151300,155900,157400,155400,150200,149600,152400,153700,155400,153100,155300,156800,162500,168e3,168300,165800,163400,167600,172e3,173e3,176300,179600,186400,189800,186700,190400,190800,195100,188700,184600,184200,185e3,187200,187900,190600,192600,197800,204500,206600,200300,194800,198300,200900,204800,203700,207800,207700,211900,209500,212100,208800,212200,209900,213300,216900,218900,215700,211e3,211400,212900,216100,213700,215600,216e3,218600,216900,217500,214800,217800,218400,220600,219400,219500,221400,217200,213100,213900,215700,216400,215300,216500,218200,215800,211700,209900,207100,209600,212600,216600,219200,217700,215700,213300,209e3,206700,205600,211300,218700,221800,222e3,218500,
12,District of Columbia,44,396700,393300,387800,388500,395200,389400,392400,376500,379900,367100,370600,367300,369600,369200,364e3,367700,363300,360100,358100,351800,355500,348500,363e3,356100,347700,338500,345700,347400,346800,362300,382e3,384800,384800,388400,406700,392300,379300,360500,356800,366800,361400,369500,369800,377400,372600,371500,373300,377400,366500,365400,375500,388600,397100,401100,410300,416200,416800,422400,433500,451200,444500,442800,430800,436100,440500,443900,457500,452200,456400,450500,454600,453500,454700,458200,464600,472100,477900,476600,471200,472900,477700,474800,481900,482900,495500,492400,493100,498800,493e3,497300,494100,500800,498400,499700,496200,513500,510700,514800,505800,504400,507300,513100,521500,533900,529700,530600,534900,540400,548300,537300,531100,525100,525900,520700,521200,519400,515500,513200,511500,522100,523200,529e3,529200,522800,524300,519200,517900,520600,535400,543700,547400,552300,558300,556e3,541200,534100
