"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03"
"Turtle Bay","New York","NY","New York-Newark-Jersey City","New York County",587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.02173913043,1142.14285714286,1269.11764705882,1276.15862848531,1270.45650301464,1288.66312705668,1249.43207632894,1237.94616517304,1240.63172806227,1209.48126085877,1208.48921435963,1194.69026548673,1183.58714043993
"Midtown","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",588,208.579647608774,205.254819502852,205.965806520123,204.653166738475,205.342465753425,208.916083916084,208.219178082192,210.798389272194,208.206811263318,203.78640776699,204.130191122191,199.880952380952,198.325291937627,196.105548037889,199.825479930192,194.334831834832,197.236842105263,194.341026144482,192.960944595822,194.341026144482,194.660894660895,192.30227976358,190.282583621684,190.070164342425,192.982456140351,188.789930555556,183.862876254181,188.172043010753,188.477296005463,192.645074224022,190.168435356214,185.670666061947,185.122613803231,185.333333333333,188.741979728473,185.66493955095,189.144736842105,193.353174603175,207.715133531157,213.77245508982,217.894736842105,218.222891566265,217.068811438785,216.979269496545,218.889999812238,238.255633255633,236.720554272517,240.866974531455,242.27733934611,240.975914941123,235.229759299781,235.863113804474,237.580993520518,238.331678252234,242.1875,243.108108108108,246.102562317226,252.25615789896,255.128205128205,259.764764104256,258.641975308642,257.329003000713,251.438848920863,250.336836432229,250.96011816839,262.12780391241,272.509395016995,275.379036287552,275.950884824098,276.891891891892,277.0207852194,283.906554185594,287.102522987994,285.576985943119,290.591112086033,290.075716320375,292.840375586854,288.051831117712,284.796573875803,282.876699431326,293.150605195158,288.888888888889,292.839458626761,299.138388322195,305.689900426743,308.240276322349,305.130554477711,308.416062099799,310.064173379839,310.082004233617,307.733842831035,311.210262130508,326.923827929425,326.681970931117,333.35825441657,341.046831955923,342.284379176322,339.575471698113,332.539682539683,335.328331380334,342.711445361887,339.944362624775,316.399286987522,320.871559633028,339.321789321789,344.647201946472,345.257731958763,343.923865300146,349.096273209196,349.973749522719,348.708010335917
"South Weymouth","Weymouth","MA","Boston-Cambridge-Newton","Norfolk County",589,215.208333333333,213.549402975744,213.549402975744,219.804400977995,214.399509803922,211.647058823529,214.54152705386,216.451826152653,216.016859852476,220.270504143744,209.322033898305,207.333988319645,207.813962102308,204.669158633353,207.661269019442,203.793884484711,203.365384615385,198.170368359805,198.018867924528,201.237441947263,198.018867924528,193.171608265948,191.907051282051,193.171608265948,193.055555555556,192.481303418803,192.481303418803,190.509803921569,189.868394363508,184.254807692308,183.585651368606,181.568778979907,191.74139739114,191.739675516224,190.162290588301,191.739675516224,195.995594212038,206.646241830065,214.245706679985,215.183246073298,206.269841269841,212.44094488189,211.705528699735,213.381984733425,215.041623036649,212.843177405655,223.416353383459,235.377358490566,225.483304042179,231.742627345845,215.257531284711,216.368055455337,212.680446377371,211.31219177227,209.263565891473,202.035423644366,213.80561614598,213.944365192582,208.333333333333,202.787650258239,205.094017094017,209.019607843137,205.581668625147,216.643479279503,218.869426751592,216.486161251504,220.733532934132,216.991017964072,229.260089686099,227.678571428571,227.678571428571,233.007532367522,244.584110052472,257.513020833333,258.566810344828,243.055555555556,252.146131805158,254.346728136123,250.92976283788,254.954674220963,249.783167523536,278.227848101266,272.435897435897,282.979598254396,276.992091595845,283.93434689312,277.083333333333,278.344825770322,269.867338305881,269.867338305881,271.395534891957,269.207515979722,273.532437761188,286.391156462585,281.781390765766,281.531531531532,289.74358974359,283.664756446991,284.867147145391,284.867147145391,279.264705882353,277.638888888889,281.19389770205,294.133553156635,285.280352631392,287.80303030303,285.634920634921,291.147350029121,299.905365500476,299.240541997452,287.866420228986
"Avenel","Woodbridge","NJ","New York-Newark-Jersey City","Middlesex County",590,238.34339528784,240.417145181357,227.462526766595,227.238589390624,226.033591731266,227.462526766595,225.98610359646,238.193506493507,235.76512455516,224.957555178268,222.330960854093,212.959225459225,214.88217364506,212.167749216879,208.298611111111,214.723335105798,217.688888888889,208.514492753623,208.256094104308,204.558139534884,222.069306278411,216.952154361012,209.210526315789,205.359638487821,204.152484683458,201.046337817638,192.707407407407,192.138996138996,180.287860576923,181.083265966047,192.138996138996,192.138996138996,181.083265966047,184.078947368421,194.454751987883,192,193.571101240835,191.319207108681,180.987654320988,176,173.400673400673,176.954732510288,185.803922149188,183.423166703916,184.642032332564,187.286397812714,188.628158844765,191.89735355323,196.665690790959,197.639927517614,194.535928143713,190.033783783784,189.421991042034,193.452380952381,188.333333333333,184.507829977629,183.859307145677,185.483870967742,185.483870967742,188.503429736745,194.04422197811,198.760003183819,206.855791962175,204.888569374551,206.091846298032,207.031054914947,205.154639175258,205.602585545076,207.603438049658,199.698851535973,196.459329332384,197.920792079208,196.558505408063,195.640569395018,202.380952380952,195.640569395018,195.278501967704,192.417470937532,209.182088638054,207.662337662338,196.644735106037,207.142857142857,204.686137750654,201.84331797235,201.780028084888,202.247257987601,203.775038520801,207.656898823316,224.993303571429,221.89349112426,215.390147428982,209.480122324159,215.83027027027,215.444015444015,216.217516704044,213.448055626199,211.452095808383,219.948849104859,215.778874629812,217.9329004329,218.333333333333,217.106775559589,219.91935483871,226.497395833333,224.289811975022,228.801169590643,240.656100205433,238.550564307067,246.870586197732,242.44060475162,250.431818181818
"Alden Bridge","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",591,99.3494863667879,99.5772946859903,100,99.750499001996,99.750499001996,99.4521702486304,99.4649265298233,99.677542285932,98.5237974754716,98.312505536617,97.7947413061917,96.886219399989,97.2562929061785,98.1887755102041,99.7001982303749,100.964187327824,100.130605137135,100.034506556246,100.005061129866,99.2722364294559,98.8210106724958,98.6745628877609,98.0523176064271,98.9114299851559,98.936170212766,99.6766370250606,100.980712651193,101.075928276621,102.595492417595,102.544111612638,103.292667877079,103.951691675661,103.273548963367,105.130636296331,105.331680099194,106.41781270465,106.789693593315,108.784005244182,109.510737530136,115.247457627119,119.167084796789,120.20365252926,118.157614483493,117.342431701304,119.760479041916,120.666580537826,118.685473942536,121.084117464804,120.5499276411,119.96863565081,123.105216174484,127.015144113337,131.086142322097,133.43689101092,134.16477702192,133.19126265317,133.647798742138,132.933104631218,133.310856790615,134.235934963131,134.444641195943,133.130837505435,134.684800433463,136.123527021536,135.940409683426,135.62091503268,134.388807069219,130.970532047682,130.672799962638,132.374078297504,134.883720930233,133.948637535526,134.560906515581,132.450331125828,132.905928266574,131.69502205419,130.534690815612,130.83632632119,131.413259189862,129.437163251662,129.195129195129,130.739264220809,130.434782608696,130.434782608696,130.587204206836,132.607947250016,134.062671047058,135.051138059482,136.722391084093,136.123527021536,134.766923370471,132.914568295789,132.935752800698,133.587786259542,133.954297069051,137.318255250404,136.725282994177,136.416275411464,136.866125760649,137.562094000764,138.692994828397,138.692994828397,137.094217403737,136.192271442036,136.257703882586,136.323136323136,135.769778938346,134.414242079527,135.878356518926,135.096497498213,137.960829493088
"Clearing","Chicago","IL","Chicago-Naperville-Elgin","Cook County",592,173.433874709977,181.929480338441,194.155844155844,194.892045454545,188.584905660377,186.904761904762,181.89262966333,177.834615384615,177.025471698113,176.769230769231,176.769230769231,172.495819397993,166.004765687053,163.288288288288,163.365384615385,166.583333333333,168.116336939086,162.037037037037,165.485607558778,159.065628476085,159.729516600762,152.997640497641,145.576707726764,143.497993486201,148.232611174458,149.116305587229,150.356953992597,150,146.5349002849,145.594151616269,143.269230769231,137.453771914796,142.592592592593,142.601194426012,142.389455782313,142.583616780045,142.191169172295,145.871559633028,145.871559633028,149.297012302285,147.92,147.92,142.111471861472,148.055555555556,145.6645646374,142.186538113344,142.855519480519,141.612377850163,146.955811760069,144.806763285024,154.382470119522,158.948685857322,160.283018867925,160.492861447179,161.900871459695,164.277532003795,164.165868767551,155.779220779221,155.676922963731,154.382470119522,155.676922963731,153.890909090909,159.81308411215,160.190335932102,176.437108708025,173.932384341637,166.5625,173.172987974098,177.343039126479,171.043165467626,172.035025925487,175.693963527239,175.907590759076,162.599671453357,174.800796812749,182.204861111111,187.36021161232,193.603859094942,195.488076522328,188.033682805174,195.139526516514,184.081356408045,182.596153846154,178.982092365693,179.055010893246,184.681858085387,187.619047619048,187.619047619048,187.619047619048,187.698296122209,194.597457627119,204.277566539924,205.267857142857,204.582597772949,211.064189189189,205.199227078891,205.130597014925,200.1001001001,196.010837070254,208.294425515402,211.147804054054,207.768052516411,215.254329004329,212.558139534884,212.27621483376,212.27621483376,214.206615267141,214.206615267141,211.125452072696,217.091595845137,217.091595845137
"Highlands","Lowell","MA","Boston-Cambridge-Newton","Middlesex County",593,143.723196464214,145.405819295559,151.967799642218,159.731299927378,160.559566787004,157.818490887849,156.6,152.588939678582,147.670454545455,149.933333333333,149.492017416546,147.664835164835,144.314079422383,143.741007194245,144.409547738693,149.947368421053,147.137421896481,148.091168091168,147.664835164835,144.408201304753,142.509509262397,139.885595423817,134.685387415497,135.102997395384,136.279683377309,137.748851454824,137.45,138.512035010941,141.42031612529,138.811728395062,143.6875,145.985401459854,145.918367346939,145.142524723677,147.855029585799,149.9375,146.737588652482,143.124124967591,147.315789473684,146.981248030255,147.807298335467,150,154.837311712438,150.837988826816,153.50141236325,155.649466192171,158.516707416463,152.578947368421,142.516187827116,148.947602057055,144.592552102468,148.552775605942,151.959247830324,155.649466192171,163.048368953881,162.853472949086,161.451263537906,161.269430051813,141.469993256912,141.469993256912,158.650793650794,157.842105263158,151.814345991561,158.650793650794,164.142997002636,168.6875,164.807302231237,171.905835543767,167.743940335612,162.472160356347,163.398692810458,153.098290598291,149.667221297837,162.255466052934,171.513353115727,177.797833935018,180.125239224044,179.602888086643,179.602888086643,180.193305384693,176.768033946252,170.231923601637,170.463847203274,179.856115107914,175.231970959452,176.017000607165,179.76862424126,176.017000607165,195.418448381185,197.961560861969,197.166666666667,196.729688298416,198.330933336183,186.313337216075,180.646695197337,196.947973759878,198.099636316037,190.893066980023,191.465445462115,187.236533957845,196.077941176471,196.811425678056,215.910727141829,220.492866407263,213.942931258106,202.513796461613,200.819672131148,201.982651796778,195.008763870031,198.317307692308,207.490974729242
"Flour Bluff","Corpus Christi","TX","Corpus Christi","Nueces County",594,93.2203389830509,96.3134529836987,96.4957252308629,96.646694214876,95.3413088306647,96.4901477832512,93.5441182194429,91.8225918225918,90.3674531217456,90.9711684370258,91.539479039479,90.5507557851373,87.9943813027325,88.3844339622642,87.3007936507937,85.5468501791242,84.6975088967972,84.5085080860139,85.5783308931186,89.5576504713561,85.6973995271868,89.5576504713561,85.0642398286938,88.4489986027015,85.9937402190923,85.9937402190923,84.6190565993258,88.4810126582279,88.8413519244324,88.8413519244324,88.6257231023904,94.8062654575433,94.4482058226134,94.8062654575433,93.3288859239493,94.8062654575433,92.3029556650246,97.5629703708726,94.1370660768698,93.6633608815427,96.253850318604,96.0506706408346,92.9400570005866,97.671231626366,98.1284237624797,101.30425791239,100.293941135699,100.769990615894,104.769573248709,102.920962199313,103.625084745763,111.562998405104,110.677179536435,111.537512948256,112.656072644722,109.300595238095,112.754880694143,114.543618271419,115.18466729167,114.058171745152,117.796110783736,117.104697965402,116.935933147632,119.510055473293,120.838977281905,121.492993440668,120.317705173974,120.351167849845,120.351167849845,118.627492167571,116.391860894532,115.877570325293,115.355979525361,117.560888774346,118.721701103038,117.71878597842,117.0703125,118.588067168158,119.305357227206,117.984263769202,118.661257606491,116.926503340757,116.906474820144,118.27825377397,119.329660238751,118.690637720488,117.033976124885,118.494795836669,120.38343801774,119.150521609538,121.492078728118,121.800492733045,119.333179443744,118.116546184739,116.580310880829,115.252574791564,116.289308176101,117.613956105796,119.873342300084,120.207977871351,120.934631925385,120.953101361573,121.459179661905,121.329829845056,119.270589682988,120.922245357098,124.933545986178,125.378233284529,125.360037335063,124.16149068323,124.658085277554
"Broadmoor, Anderson Island, Shreve Isle.","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",595,91.548466832565,92.985842985843,93.4095310735731,93.5422602089269,95.8557175748273,94.3038736430807,95.4279638490165,95.4279638490165,97.0088924818108,97.3376623376623,94.5590327169274,94.0930475692629,95.8613987819595,94.7540708210976,94.9561403508772,94.1845764854614,96.7276232719517,93.5422602089269,91.7280314187531,94.2349528643945,94.1242937853107,93.9622641509434,94.0918498629524,94.2796610169491,92.6557863501484,95.8083832335329,97.7308294209703,96.7656415694592,95.6043650352096,97.1867007672634,96.7656415694592,95.1556183865536,94.4925772924283,94.3634129997766,93.0859950549838,93.2129409064404,94.1322314049587,93.3266050987115,92.8442028985507,97.0185755566043,95.3442655948678,96.5210012728044,97.1128608923885,96.0099750623441,93.0901862331861,92.9101145469618,95.54622209502,94.9997091283824,95.7847583168246,94.8455646303465,97.2395244769935,95.882684715172,93.2922127987664,92.2929498320294,93.4374589841186,92.7920513371025,95.0259836674091,94.0842245989305,94.0126050420168,95.2191924971978,95.1820728291317,95.0186088421383,93.6796904588865,93.226856544934,93.1403398363751,91.978796768051,91.4264264264264,93.1364503162995,91.8581746552856,93.2144062567328,93.2034811438044,92.4328428087899,93.0506478209658,93.3287173668949,93.7853107344633,94.1578998636275,94.7869893747795,95.0839231909264,95.7556935817805,95.8424374179785,94.9357668522077,95.8875942426319,96.9868173258004,96.4095744680851,95.9286112660346,96.4095744680851,97.7724741447892,99.3410391851509,98.7967339922647,97.5401474505484,96.3213939980639,96.5283018867924,95.7120980091884,95.3949884352049,94.38149197356,94.002337158147,92.9368029739777,94.5686788027542,91.7979002624672,92.9773443388434,92.8841205279323,92.9110981987217,92.1208125580326,91.5141430948419,91.2342880955216,91.25,91.2342880955216,91.8487891317188,90.920247763956,91.7743546616296,92.7714898688417
"Feltonville","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",596,62.8918958887903,63.7755102040816,63.2666666666667,61.0842026825633,61.4835768591114,59.8214285714286,59.0062111801242,64.9166666666667,65.7652478799739,63.6363636363636,66.165611814346,64.9828767123288,62.89592760181,64.8148148148148,66.6666666666667,62.962962962963,65.311951754386,62.7311111111111,64.9166666666667,65.3536184210526,62.6859243697479,62.1916407867495,63.0709976298212,62.008281573499,62.4322916666667,64.0517399267399,61.6242958255092,60.2175602175602,59.6124031007752,55.4688923395445,59.0062111801242,56.935817805383,56.935817805383,55.5604982206406,54.9335581085581,53.3362989323843,57.2916666666667,61.8125,61.6291407867495,62.421875,62.42109375,60.75,57.2916666666667,58.9236111111111,58.25,60.0925925925926,60.7029758590519,58.421875,58.25,60.1336302895323,60.6904231625835,58.8963717693837,57.2950819672131,60.7029758590519,62.664907651715,61.1917162698413,59.1623746272703,59.5427435387674,60.1336302895323,61.1721096096096,61.6113744075829,62.3958333333333,61.809827990541,61.6574427304495,58.6870891665412,55.1832426832427,55.8900012025012,55.7275755456587,52.7149321266968,55.0016625837671,54.3900543900544,55.7275755456587,53.1866462402655,52.8215668751862,55.4733727810651,57.3498964803313,62.5,62.49,61.4166666666667,60.4158333333333,61.0733695652174,64.8538961038961,63.4126984126984,70.0496031746032,70.3125,70.703125,67.6260866441555,65.9039764291017,65.9039764291017,70.0833333333333,65.7166907166907,69.7021173271173,71.4285714285714,73.310291858679,70.1704545454545,70.8325,69.9995833333333,67.1197916666667,70.1710526315789,69.6688596491228,77.4907749077491,78.6993006993007,78.7272727272727,77.896421524791,81.5476190476191,82.5565964090554,77.639751552795,77.639751552795,77.639751552795,76.391006097561,77.536231884058
"Vance Jackson","San Antonio","TX","San Antonio-New Braunfels","Bexar County",597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.128239414601,125.078173858662,124.843945068664,120.277777777778,121.987817284073,120.997318400505,124.462998365694,125.195618153365,125.204525069852,125.195618153365,124.555293576239,126.341463414634,126.829268292683,131.707317073171,128.183120229043
"Eagle Creek","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",598,84.4852941176471,84.3566024675766,84.4852941176471,85.0739185742251,85.6540760337057,83.9827712082397,83.9210155148096,83.9827712082397,86.4468864468865,88.2741535920727,87.0253164556962,86.0975609756098,86.1658456486043,83.3902161547213,84.1677364142062,85.15625,85.15625,85.220092767591,84.4824940809227,82.3540676509253,84.5617997469499,86.7052023121387,82.7451097065743,82.6172912363529,85.4893908281999,86.5822847142781,86.6845582163501,86.0012559362612,88.0732353709232,82.391713747646,80.0165152766309,78.6963434022258,78.7234042553192,78.9767424141412,77.5034293552812,79.9866577718479,76.0619977037887,77.2849462365591,79.1334118336603,83.7423913563416,83.9015151515152,87.9120879120879,86.7052023121387,84.7370952658368,86.3371465573063,86.7052023121387,86.7052023121387,84.2924801117452,84.4091360476663,86.644267822736,86.7935003952537,85.8443053457083,86.5833333333333,84.9769424170447,83.4658187599364,81.4664326588402,81.1222297602895,81.4111261872456,81.0760073260073,82.1233261833857,82.1233261833857,82.8602620087336,84.2980512693196,88.2483218544133,88.9861415025529,90.7894736842105,92.1621090307144,89.3268752133672,88.6314655172414,87.9237983587339,90.26369168357,87.3251748251748,84.8133953739815,86.7536302729942,87.3251748251748,86.9294324276739,86.8131868131868,86.6839549768263,89.2857142857143,89.8997134670487,87.2287143949739,90,91.9193020101162,88.3612662942272,90.9263477600608,88.1822116790789,91.4127423822715,94.0807174887892,96.5720179081815,91.8854415274463,99.147947327653,102.459016393443,102.040816326531,99.3435247602414,95.6584804121113,95.9176552686671,97.6926853215513,93.7487188947649,98.880873047516,100.929486701842,116.483516483516,113.129780922049,108.303249097473,105.642950958856,104.867426868013,106.630267778753,103.651452282158,101.11413262859,100.381427970729,103.651452282158,105.23613963039
"Highview","Louisville","KY","Louisville/Jefferson County","Jefferson County",599,106.389452332657,106.473594548552,105.627602158828,103.75,102.747764750289,103.294746215494,102.402745995423,101.908195370176,99.9,100.900390625,102.685322119456,99.6036967418546,97.1891891891892,95.7487414586023,94.2994239329667,93.8250825935144,95.9727356012242,98.2242506880792,98.9345509893455,98.9667749941723,99.2779783393502,97.5295799365942,98.30007390983,96.020112529392,98.1302768978766,96.7870967741935,92.7842507789633,94.3333333333333,94.0072494497284,92.9477661851257,90.9090909090909,92.5449871465296,91.9863597612958,95.5414012738854,94.878587196468,97.0915312232678,97.9064039408867,95.6800429585699,96.242774566474,98.340503995083,98.8566719791365,102.457638515331,103.705149778555,99.5689655172414,96.2577509196006,95.7219662141473,95.4844196498886,94.9307065278547,95.609756097561,100.500196130045,100.827602053753,107.266721717589,111.502988938574,107.448107448107,102.798353909465,100.940975192472,98.6831275720165,102.586975914362,102.696668499744,101.614273086887,100.940975192472,102.765486725664,101.862060693851,101.817710060807,105.246891266628,106.585083329342,107.484076433121,110.229276895944,110.810218282337,110.462820512821,107.962398373984,111.886304909561,110.997909703323,106.253794778385,108.837541312806,110.779225855975,111.406518010292,110.516942797972,109.9,113.277202072539,114.376984126984,115.555555555556,118.686957541637,119.915649613018,122.331691297209,122.331691297209,122.048611111111,122.979620520028,128.387096774194,128.467785130535,128.298387096774,127.697815657115,125.950635795001,125.501207544587,122.216666666667,122.216666666667,120.37037037037,122.222222222222,119.342818428184,126.463700234192,125.117677311912,125.244498777506,128.630297349499,131.604938271605,137.669576897246,133.774453394707,129.789971009173,131.4498001998,133.328205128205,130,134.33149257214
"DeVeaux","Toledo","OH","Toledo","Lucas County",600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2005420054201,55.8773895520416,57.5625478618355,59.3904448105437,59.853244994151,61.6946160635481,64.6333949476278,64.0350877192982,63.086642599278,62.1780490283206,62.6567434624235,62.2427351818424,62.421875,59.8947368421053,63.4695475638051,61,59.9865047233468,64.1025641025641,64.5385777823571,63.2207349481572,65.2499302727729,65.5821917808219,64.0360591532176,64.1873278236915,59.9315068493151,63.0966167185612,64.1247879558948,63.1590883376374,66.4064828058883,66.4565826330532,64.0931542637874,66.9740150880134,64.0641711229947,65.0267762946654,64.591754244139,63.0322153913609,62.1913034095814,62.2434199635409,66.7557932263815,66.81441136383,70.5048704976214,70.5391527599486,68.2975455759249,65.9848597838463,66.1445622652788,66.6984732824427,64.8130874331503,61.679012345679,60.0925925925926,61.866697175541,64.5280235988201,68.0981595092025,68.9685314685315,70.1343882583948,70.4225352112676,69.538729329852,71.2635869565217,70.5156950672646,69.2063814423684,69.482074438971,69.5993031358885,68.6783804430863,67.7453027139875,68.6443236714976
"Wynwood - Edgewater","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",601,255.907654959026,253.646224396703,250.874125874126,239.045670596102,239.79746807553,236.440677966102,226.904376012966,234.192308521543,223.684210526316,221.523128473897,226.523778639195,219.871221969451,229.174033014001,235.294117647059,234.927343859159,239.804961731328,261.353554100159,254.312865497076,259.221902017291,262.853555379329,266.412940057088,276.196435329738,289.977046671767,288.5,284.717818642993,284,298.168300992702,302.87859824781,309.237288135593,309.438470728793,315.539452495974,321.001945525292,328.296703296703,323.473282442748,328.434886499403,337.797246558198,351.962815405047,357.185526540365,362.341148194522,365.006852444038,367.469879518072,373.452380952381,378.531073446328,381.271686328938,383.594789692301,388.627359794326,392.921523678707,396.177547329739,396.565643829163,397.875073423572,401.496259351621,405.682300509338,404.776263676102,404.215355050677,407.547169811321,409.44701700494,410.700934579439,410.421052631579,425.845549095078,425.845549095078,427.871472872897,427.068331143233,427.068331143233,425.609034834829,407.149950347567,406.976335718001,423.728813559322,427.891409109026,440.210249671485,447.347585114806,455.341506129597,455.341506129597,455.673403294974,461.360337466532,455.965021861337,448.992058643861,446.048215875625,444.579780755177,442.596991290578,434.597929392337,433.950829045169,428.084179970972,427.695004382121,425.925925925926,426.100367543116,424.674751703193,427.695004382121,427.995900228929,427.489070974692,428.295931707641,432.034104750304,428.698630136986,425.90782122905,424.618320610687,427.511835152981,427.912090990587,427.835051546392,423.514538558786,428.504317480202,426.182805305561,435.81616481775,437.898089171975,442.844974446337,449.6996996997,462.235649546828,465.221318879855,465.827338129496,467.819710570736,466.289628144032,460.227272727273,464.685476841387
"Frankford","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.343434343434,108.695652173913,109.476138940425,105.478331970564,95.4861111111111,97.2275916380298,99.6071151922275,107.011453738795,110.829639012033,109.288621422949,110.829639012033,105.800188241403,108.387690805822,111.559139784946,112.5,114.76560958769,103.069439516685,91.1332081898298,100.323891084761,103.458749280995,113.0679142104,108.008008008008,115.693116843216,115.578495149823,112.764456981664,120.604490238904,120.446428571429,117.588235294118,115.511111111111,115.24012345679
"Cameron Park","Shingle Springs","CA","Sacramento--Roseville--Arden-Arcade","El Dorado County",603,162.970463554479,166.365171249397,165.251469627694,155.91046277666,153.125,151.162790697674,153.432688863612,150.370427723805,153.224401358113,154.591601292109,150.842058562555,143.389700060794,141.867469879518,133.880885787243,134.270460358056,134.056015536443,134.495214397043,134.103328365623,132.543103448276,130.547934749099,129.232916124376,128.378378378378,123.770940830197,120.886654478976,118.985453189109,115.939278937381,121.984368215371,125.342941710421,126.63771410017,129.46001367054,126.81226993531,128.099173553719,130.628272251309,130.899568699938,145.864473225405,149.209245742092,156.408058294042,162.591687041565,165.918869084204,175.598751206168,180.292598967298,180.146299483649,175.831202046036,178.313751962925,174.808429118774,165.680473372781,174.808429118774,173.871129165195,177.173158744267,172.69756377003,173.126457166469,174.17438521038,183.408552484828,184.593188917022,185.731483098441,186.713674586177,182.245646357588,181.161395456645,181.124913733609,165.751858204688,184.040088219241,184.985632183908,198.155708817246,191.521961184883,194.444444444444,193.850267379679,193.613342417389,189.256198347107,187.821612349914,185.885449273452,186.71802054155,187.35165521549,197.916666666667,199.400411044589,202.067669172932,203.032544378698,207.539297658863,199.652173913043,198.901384182413,197.938689217759,201.938775510204,200.39100684262,201.923076923077,202.833706189411,211.229946524064,220.839469808542,227.945490775654,215.962441314554,215.180902439298,213.806668055952,214.268218003674,224.16802135343,228.888888888889,227.765258459174,227.765258459174,231.466599190283,241.602828520919,238.229093464512,236.607142857143,240.849673202614,237.27015377685,236.593059936909,241.188444027847,244.610251781658,247.64099343027,246.732591835221,246.732591835221,237.957372793994,240.213078291815,246.25246496325,240.919039145907
"Mount Washington","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",603,307.619498343587,300.717439293598,296.889885476842,292.74547782042,276.272123893805,290.94356448073,298.514851485148,324.322849558893,337.859223391032,326.106266149871,332.435796645702,340.70796460177,352.156862745098,354.612657563025,340.70796460177,335.010482180293,324.656543745481,347.048611111111,345.474066321106,340.841787178934,335.322405269251,311.66861218364,308.333333333333,310.8289864347,303.573131414041,323.060224089636,323.43137254902,330.634278002699,356.234096692112,342.249657064472,349.923555660319,334.934102878765,321.546732837055,321.546732837055,318.210437382206,308.775252525253,324.142435256702,322.58064516129,335.705650088102,339.612768184197,354.282818043588,355.925999363628,362.864077669903,377.731092436975,380.625476735317,398.910411622276,427.374301675978,431.013289926718,446.581196581197,457.924017923369,430.892160725926,454.919194526577,471.65991902834,441.21227548108,448.671931083991,449.71671388102,442.271880819367,449.71671388102,449.71671388102,460.416659517297,470.817736486487,470.817736486487,472.972972972973,468.498659517426,474.137931034483,473.401203525972,483.848314606742,523.669596291288,511.468646864686,460.81992734821,470.353167802312,457.928802588997,464.485796476088,471.851851851852,506.79347826087,528.258362168397,505.696202531646,499.367088607595,516.073478760046,505.696202531646,503.294980593382,540,573.825503355705,564.235243055556,554.496402877698,489.69468894842,525.793650793651,589.823008849557,590.673575129534,595.238095238095,568.73578160546,539.652660427228,554.29377099888,546.328681360298,558.096980786825,557.089190819347,580.664508550936,600.268276324614,575.5964521226,578.337874659401,609.756097560976,632.673267326733,629.166666666667,607.63034235847,605.504587155963,596.209246530471,640.405143134401,597.76872737399,661.133640150801,691.268995611031,675.703296703297
