"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06"
"Henrico County","VA","Richmond","51","087",206,129.55764075067,129.274425287356,128.311088295688,128.774169284545,129.213564213564,128.024967989757,126.958224543081,125.2331002331,124.519230769231,124.516715534092,124.21875,121.498842592593,119.366926393759,118.369418132612,118.167202572347,117.332053113669,117.813383600377,116.576066807548,115.877712031558,115.083251714006,114.831081081081,113.507326007326,111.081081081081,109.523755613419,108.766233766234,109.008638420403,110.470701248799,110.528846153846,111.540113821,113.031732948381,112.59009009009,111.435640391358,111.949956859362,112.333333333333,112.416666666667,112.644727255483,111.583333333333,113.282891971417,116.847349749583,119.861030689056,119.433014960494,121.383928571429,119.807420776898,118.706851552502,119.95,118.382352941176,118.065073338678,116.900584795322,118.095930232558,120.180334907686,123.269445409759,124.93095597657,125.138348007428,125.42194092827,125.72202166065,125.241758241758,125.453446191052,124.997023809524,125.240381988948,124.556745638967,126.206284095234,127.531615173206,129.679552390641,132.460414129111,133.464360708744,133.838383838384,132.171474358974,130.549302116164,129.90441497937,131.229725744618,130.817110985961,131.303724928367,132.852990033223,130.347091932458,136.364691971483,137.139917695473,138.326149851632,137.529691211401,136.034021069847,136.09772389906,137.914420958898,136.607236848401,136.46288209607,137.477649975203,137.449139280125,137.679689112043,140.641186377246,140.909090909091,142.851805111346,143.967391304348,144.018242918867,141.829880755889,143.545272998789,144.799019607843,144.299787327956,145.022170057381,145.251937984496,147.304771386362,149.236983842011,152.844427244582,154.952830188679,155,154.93543758967,153.297860664352,154.235294117647,153.204070060484,152.409305993691,150,152.215161008883,152.96179825271,155.417888112387,156.687565308255,157.283206075908,156.543624161074
"Davis County","UT","Ogden-Clearfield","49","011",207,138.675958188153,138.130081300813,134.776699761328,136.885799033088,137.775735294118,138.426643094761,139.14126352863,138.939156491199,137.310654461817,137.925833320229,135.991901761697,133.05412371134,131.706377158958,130.594193408749,131.248921491958,130.056887811943,129.435456576186,127.948035951401,127.019339696052,126.518987341772,127.521453644045,124.191139870582,121.866295264624,120.708748615725,119.634922390882,119.98243559719,122.761545711593,123.759797724399,125.933970460469,126.558603491272,127.628376663822,128.708385990816,126.712328767123,128.288219761506,127.130348681924,128.092510525878,128.720836685438,129.635761589404,131.805555555556,134.57264957265,138.269402319358,140.797413793103,138.980263157895,140.934577724875,140.316774658027,139.00541056477,136.850152905199,139.164172954424,138.425726425629,139.002706800048,141.112370845028,141.34140883217,142.756830409736,144.664718862373,144.852131301042,144.801587301587,142.770439128883,143.747601001639,143.88925390568,142.761904761905,143.582375478927,145.403377110694,148.978365384615,150.7654581046,156.390302304699,155.593870168559,155.492063492063,157.704228639397,158.045977011494,156.899810964083,157.253521126761,156.533477321814,156.194196428571,159.087933905935,164.581961816985,170.229612034838,171.875,172.516097634022,171.406781395642,173.499006976626,171.768850722117,170.325225016211,168.398268398268,166.929189245983,169.712140992167,168.662909878798,167.223675130453,173.642030276046,176.282051282051,175.233644859813,179.02124430956,178.88,177.752808641975,177.458033573141,179.442082205901,180.737134909597,180.330074772337,185.082304526749,183.830057070387,190.281030444965,194.859953958471,193.351512146753,194.170817047031,197.188417960554,193.175076151991,195.207892882311,190.771542349653,187.328138731555,179.470083853477,178.775743707094,180.300337789466,186.307955066118,191.225963604116,195.556812599146
"Albany County","NY","Albany-Schenectady-Troy","36","001",208,145.72564612326,146.660377845645,145.034290899404,146.124523506989,146.243288847983,146.759259259259,146.988562091503,146.402396463471,145.200486026731,144.997039668443,144.644002565747,142.953367875648,142.988929889299,142.740619902121,143.759633260018,143.17554725213,142.564262500894,142.426525998493,141.915928920975,142.212725546059,142.349982215723,141.849816849817,141.744340878828,141.005291005291,141.098427698835,141.369047619048,142.728813264483,143.433179723502,143.433179723502,141.098370549185,142.120853080569,140.875370919881,139.723775073989,139.850746268657,139.321400727651,138.907928388747,139.723775073989,142.093287827076,143.821391484943,143.738765727981,142.543859649123,143.6875,143.27109827832,142.572944297082,141.681142318757,140.292397660819,140.196917808219,139.922480620155,140.911420698032,141.700787401575,144.056470327657,144.132604830972,143.602693602694,143.800400292146,142.703477949086,141.272321428571,141.548672566372,140.184951660361,141.780184333429,141.557703240478,142.931392931393,142.009943181818,142.785714285714,144.758620689655,143.438885144768,145.057034220532,143.408276945012,141.709488808757,141.799544419134,141.144114411441,139.102938927521,138.98109058927,139.573060399435,139.664510257383,143.314961975562,143.839272849527,145.617107827905,145.338778466243,145.014880952381,143.236363636364,143.611911623439,142.474166207884,141.768152937975,140.488747179563,141.712935608742,142.858553608554,144.560185185185,145.450470640968,147.613249598731,149.078949585496,150.982919755076,150.753911806543,149.983333333333,150.317407283662,150.748459399775,150.802976889933,152.938319572608,153.942859959588,153.322867608582,152.191558441558,153.386363636364,154.396053293112,156.577916992952,155.454545454545,155.344039410346,154.961832061069,154.119086460033,155.47619047619,155.47619047619,156.578947368421,157.952006060941,158.751854599407,160.374265585421,158.910993570345
"Lorain County","OH","Cleveland-Elyria","39","093",209,86.9897342141553,85.379746835443,84.9275362318841,87.2093023255814,88.0407096974563,86.9777158774373,86.5354330708661,86.2161636687489,85.6857142857143,85.3967983651226,85.3769072428446,82.8339618728361,81.6819620518145,82.890870933893,82.3904083926564,81.5286624203822,84.4405594405594,84.5274390243902,85.0378787878788,85.3018372703412,84.6676370693838,83.041958041958,82.7307297019527,81.5426649852879,81.0185185185185,81.918284695578,82.2368421052632,82.1428571428571,82.730905391091,82.5960798914401,82.6335877862595,83.567546223172,82.6867012805576,82.0341405565089,80.4101558012636,79.1335532272668,79.2676829268293,80.4609399406436,81.570996978852,82.45,83.8574423480084,84.8035602317247,85.0996376811594,84.0214067278287,82.2939028503743,81.4764492753623,81.1586356253384,78.7511649580615,80.4281586963037,83.5240676450291,84.9320241691843,85.4659789451641,86.6,87.1674265481332,87.0469435291002,87.45,87.3105874652266,87.9839786381842,87.4125874125874,86.4758460653581,86.395495951417,89.57616291968,88.4272997032641,87.9464285714286,87.9597899899396,86.6935483870968,85.9,85.732806736556,85.7015674738184,85.732806736556,85.9085290482077,83.9689722042663,85.5911330049261,85.7037772611518,87.4541442411195,89.8681055155875,90.9090909090909,91.7209804824484,91.7874649859944,91.1466410272316,90.2756823229264,90.9506398537477,90.8143939393939,90.4448981492982,91.6666666666667,92.1329278192353,93.8032973280273,96.1278586278586,97.5029726516052,98.3742917551973,98.1881364048795,97.8527607361963,99.3333333333333,98.6944818304172,96.9683737562464,95.2722063037249,98.3796296296296,99.8098859315589,101.898469935159,103.340370395192,103.388278388278,103.486377536041,104.587869362364,105.197368421053,104.496567505721,102.469555277277,104.06746031746,102.82012195122,103.294573643411,104.272108276049,105.301966292135,106.989975616364,109.378943101415,109.520547945205
"Larimer County","CO","Fort Collins","08","069",210,153.620218579235,153.008962868118,152.046815306282,152.371273712737,153.117898610179,153.202620615081,153.669304554938,155.393053016453,152.558584409374,150.620567375887,146.496815286624,145.346483381979,145.767050167464,142.529875595909,144.209728219926,146.713615023474,148.995770982433,149.656893325016,149.601063829787,148.020153357775,148.409331919406,147.705845380264,146.739130434783,145.033482142857,145.556690500511,146.527777777778,148.510971786834,148.554336989033,151.899509803922,152.064220183486,152.320043445246,152.853260869565,152.629663282108,149.866586606788,149.64964964965,151.289682539683,154.541131716595,154.854382925776,156.25,158.157276995305,158.989633718112,161.635009690816,162.371134020619,162.668236262025,163.777893587453,162.566553727009,161.803971307615,161.845730027548,161.786237188873,162.446568621649,164.678769693387,169.577874818049,172.579028047335,173.241729476983,175.233073041752,178.240740740741,177.354085603113,177.884615384615,177.569472840444,177.558479532164,177.556818181818,179.971988795518,182.778229082047,186.689686924494,190.69163961338,194.497843746568,193.423657323258,194.007490636704,194.004264392324,196.428571428571,196.524944756077,196.329639889197,196.332359211614,201.944652206432,204.808548530721,204.92902462577,209.114754098361,210.943145589798,211.547662965388,211.037191691143,212.997159090909,211.199697428139,211.764705882353,211.842824601367,211.34263494968,213.530300727516,213.987802383721,218.878798092527,223.070699952307,225.878833208676,226.229291040844,228.053435114504,226.654064272212,225.725769007545,224.918344609554,221.27202406532,222.459893852523,224.985574148875,228.412214910506,231.003039513678,235.733084896824,239.136091448913,241.348088531187,242.177700348432,243.472124206069,243.078393274033,243.099389717752,239.191419141914,239.365554891629,242.894903999076,243.100303951368,243.569885123366,245.901639344262,248.512576195911
"Northampton County","PA","Allentown-Bethlehem-Easton","42","095",211,127.771295215869,127.514883535431,128.834795169615,128.653113087675,128.858746508528,128.127031104921,127.811621368322,126.917293233083,125.60057955759,124.983333333333,125.358166189112,124.024822695035,122.279213705684,124.58890167743,121.666666666667,121.080304345383,121.024148556009,120.421686746988,119.948781953244,119.955767366721,119.811320754717,118.452380952381,117.563025210084,117.000757331881,115.663580246914,113.570473644003,114.244897959184,115.102169714686,114.333443543595,114.647058823529,114.122541221347,113.255494505495,113.187702265372,111.533936651584,111.596009975062,111.6705370489,109.894096535695,111.111111111111,112.413090987306,113.817868573571,115.740740740741,116.464740602672,116.933497536946,116.982632541133,116.220735785953,115.468761142448,114.601683872551,112.426470588235,112.406149646757,111.974461361793,114.583333333333,117.100694444444,117.697594501718,117.068273092369,117.198697068404,115.905361481902,115.440393463214,114.068443575655,116.042813772816,117.120343839542,117.116658176261,117.420137853332,118.417664829781,121.085134539038,125.004465880672,121.586816890343,121.635988749396,120.013058946717,120.367640618157,118.933864975346,118.155863312104,117.551587583497,117.573128746958,116.217870257038,117.935103244838,120.772946859903,120.665691294806,120.454908139225,122.296384094215,121.672077922078,122.118261711087,122.526352566929,122.574950575139,124.181818181818,121.710526315789,123.643067252287,126.516464471404,126.593886462882,127.786682965081,130.648918469218,130.365736284889,130.885886261938,131.181020794362,130.133110396284,131.240764292912,131.11500540285,131.314015582597,131.314015582597,132.494825092551,132.764505119454,133.885470894463,135.430779323813,133.240669240669,131.657088122605,131.072386058981,129.567404905203,129.042904290429,130.494505494505,132.211538461538,132.307064291868,135.636758321274,135.789667896679,136.183389504019,135.949275244828
"Escambia County","FL","Pensacola-Ferry Pass-Brent","12","033",212,94.1258908292108,93.7265742128936,93.9151856915015,93.9748926455862,93.5393258426966,92.6781326781327,92.3226433430515,92.0376188048947,91.1358009856274,90.2674556000651,89.2299107142857,87.5880281690141,87.2482058640336,87.0450003516339,86.5760884887557,85.7681038091252,86.4611260053619,86.0423764274163,84.4033224400872,85.308074124788,85.3700661426792,85.2362204724409,84.4988344988345,84.5938465796393,83.4632516703786,83.3449106233213,83.8177948377254,84.9389911889912,84.4615384615385,85.6650882479552,86.0644257703081,86.2292189293763,85.8647450110865,84.493041749503,85.8575257086363,86.8306874477257,85.9090909090909,86.4791779340184,86.0147643489285,86.9379717755169,88.0734368950832,87.7150317229574,86.676894073683,86.4084059549746,85.0609756097561,84.5243102858043,84.4594594594595,85.4774330529247,85.5263157894737,85.5066966621325,86.3782051282051,87.1419865935405,89.5046591466405,89.4496494614745,89.6122896854426,89.9699957136734,90.0900900900901,89.2030162790495,88.0304243394716,86.525974025974,86.6899161639748,86.2610376119903,84.7400150715901,86.7052023121387,86.8753671996307,87.6370013152126,87.5,86.942618899799,88.2352941176471,87.8276423467859,88.7948398409302,88.1410256410256,89.673623334007,91.613240248308,92.5694063587408,93.6454849498328,94.664753026431,95.4090909090909,96.2222222222222,96.8604651162791,97.0149253731343,98.5148514851485,99.6607294317218,99.430321998453,101.597797474116,101.24826629681,102.93013580462,105.180734551672,106.298401878795,107.58625044155,106.818672463785,107.138154821901,109.128345916266,107.677902621723,107.570359835072,110.051910487147,112.711618730944,113.838268792711,115.274064171123,116.442810054488,116.745605015333,117.586676439618,116.873889875666,117.936614969656,120.137148288309,118.905080740449,118.367346938776,118.201634877384,120.328282828283,122.330115536637,124.712202609363,125.218914185639,125.24307382093,129.996232102487
"Dutchess County","NY","New York-Newark-Jersey City","36","027",213,167.757270693512,165.965688987272,164.766483516484,166.582933703517,166.547619047619,167.952425473848,168.368993135011,170.249271608935,168.461538461538,168.759811616954,169.124024284475,168.667255865829,167.918252276297,166.666176470588,170.751633986928,168.800101266254,169.610184745629,169.516880148115,166.787943892249,166.189278372823,164.930555555556,163.145539906103,158.313444709626,158.309938663013,156.563795485951,156.312625250501,155.776515151515,155.56891025641,157.234411490273,159.036616161616,158.253358925144,158.125,157.682254091239,157.558960407062,156.519565217391,155.963938973648,155.392128279883,154.787083860093,155.771251724489,157.02046644455,158.388003748828,159.022745571659,158.27380952381,157.02046644455,157.24915682968,157.931679925129,157.345352657853,155.828705179989,155.091430226037,154.984423676012,154.381708941633,155.871559633028,156.696730740841,156.929019797199,156.439126782038,157.416461230898,156.300355450237,157.184131736527,156.25,155.354058721934,156.25,157.635189162489,154.031868662482,153.182144566778,156.25,155.924170616114,157.041856079491,156.985488835623,156.492889948772,157.782934131737,156.722897811953,153.22579344748,152.664117647059,152.664117647059,154.547518735497,154.991948470209,157.071024512885,159.183673469388,158.823529411765,158.026755852843,158.387987835783,158.690286321865,158.348457350272,158.387987835783,158.303464755078,157.529930686831,157.774269928966,162.342582911439,164.84375,167.600373482726,169.264967355589,168.236696184566,168.073730375946,167.603873239437,167.118425616447,165.856799450549,165.578433413448,164.589999892978,168.691993612173,172.359602770101,177.067077411499,177.983123045401,180.136319376826,180.635838150289,181.296296296296,181.03532875368,182.816677463215,180.918703007519,181.445053184184,181.975758432069,183.973834832379,184.75716653697,186.970978194382,187.744931514766
"Lake County","FL","Orlando-Kissimmee-Sanford","12","069",214,99.6308600959764,99.7132439304152,98.8428785133948,96.2004585843208,95.2270823938672,94.0860215053764,93.3756805807622,92.9431072210066,90.5450236966825,89.6981132075472,88.3670443367222,86.7898222377135,86.4936793080506,84.648493543759,84.2127659574468,82.584091625327,82.7586206896552,82.9930910232889,82.6315789473684,83.0454243237941,83.5189309576837,83.1701344974365,81.9086651053864,81.7475655198936,81.9535062229289,81.4713896457766,82.1277617675312,81.25,82.1510957324106,82.9175817471938,82.7067669172932,83.8874505346468,83.9168630217435,83.8677849037987,84.1975816206847,85.1464621298405,86.2945027557632,87.2669575565252,88.427501701838,88.3528254921052,89.5084484118328,89.8941798941799,91.0696948682386,90.7217756169571,93.2029542133169,93.9618119559956,93.75,93.5908193381674,93.8530480419863,94.5438608240004,95.7157258064516,95.4706298655343,95.1566268835498,94.2333196514001,96.722621902478,96.4657709609495,96.9201745987626,96.987750888772,97.5561090329988,98.4263080518349,98.4241628365069,99.4422772501131,98.7770460959548,99.3589743589744,101.158529966151,101.707848837209,100.95,102.714862597742,102.44708994709,103.893104585945,104.227392162943,105.044666316343,104.563343152523,107.027543546607,108.338405356056,109.086859688196,109.330779756681,109.332998829236,110.812625923439,111.056268509378,111.991507585693,112.272665582832,111.882716049383,112.695356726296,114.853249475891,115.677735438214,116.049382716049,117.720726361929,118.112283862091,118.993756752265,119.987029831388,120.825147347741,120.288194011877,121.786197564276,122.485611421682,122.742988859009,123.842483469494,125.264086307393,126.518218623482,126.994936446969,127.710448738945,128.304821150855,128.447489949465,129.409385113269,129.914933837429,130.513078470825,131.285178236398,130.80444735121,131.156597774245,131.781411359725,132.309684101502,132.16485078162,132.739745121466,133.439868204283
"Fayette County","KY","Lexington-Fayette","21","067",215,105.160320641283,105.174830727373,105.790645879733,105.895737816268,105.542857142857,105.294557623646,105.064655172414,104.676797945205,103.994906621392,103.33756097561,102.461538461538,101.647727272727,101.16550749837,100.546021840874,101.391650099404,101.486316215174,102.014912000717,102.114252471211,102.121807465619,102.276005803578,101.932301963028,101.555023923445,101.287262872629,100.647482014388,100.686198874905,101.063829787234,101.669316375199,104.04853298875,104.589371980676,104.838709677419,104.845341680815,104.166666666667,103.757632691404,103.521671826625,103.091430638826,102.823304956407,102.089783281734,101.29251166987,100.581302865257,101.972789115646,102.524944418361,102.867647058824,102.917919398417,103.338106603023,103.953143543771,103.756708407871,104.041983602971,103.527607361963,103.336577892663,104.505929457791,105.127702003465,105.545340481598,105.847457627119,106.432369774992,106.171634086016,106.672597864769,105.889425011397,106.207482993197,105.825481519183,106.413866754292,107.496976568405,107.235429786929,108.767303889255,109.044893199357,109.295650253919,109.695682944091,109.695682944091,109.611294612217,109.266083011696,109.967497291441,110.514138817481,109.882610939112,109.964272054658,111.356932153392,112.967693520512,114.264705882353,115.922619047619,117.444384685481,117.889908256881,117.502458210423,117.509164853819,117.763157894737,119.230769230769,119.381000038437,119.945126123756,121.020967115045,123.028769739541,123.868534482759,125.777864832875,125.634682087698,126.165007158139,125.654269972452,126.88001154097,127.046866177301,127.183055315459,126.785714285714,127.677806341045,130.21044714682,132.075471698113,133.203775680178,134.303542673108,134.121803189325,132.528409090909,133.314040697527,132.890070921986,131.699809413057,133.673254354,133.426966292135,133.91959798995,134.94837172359,135.076252723312,137.224669603524,139.490445859873,138.369389229473
"Winnebago County","IL","Rockford","17","201",216,88.6579457364341,88.4444444444444,87.5996324634342,86.831550802139,86.4690134426976,85.3846153846154,83.5253456221198,82.8602620087336,82.1730594722881,80.3333625656916,79.6896307387898,78.1483611270845,76.7888307155323,75.4010871303961,75.3516045620692,75.229057591623,75.6165919282511,74.8185117967332,73.9448720348474,73.3046740261536,72.5655180997084,71.4285714285714,70.6505911244066,68.4662361129702,67.64440433213,67.797783933518,69.0765831390831,68.8073394495413,68.2324035265212,69.6969696969697,69.2745669056153,67.7436104901405,67.1894637425726,65.9429907892554,65.7236842105263,64.6749835850296,63.5708227311281,63.2278481012658,64.6749835850296,64.7332988089073,65.9311494450123,66.4375039375039,66.7394749852555,66.1852589641434,66.5021274921058,65.2938432835821,64.7893030794165,63.3802816901408,62.6076742364918,63.6146496815287,65.0047801147228,65.886524822695,67.5225867807894,68.8697318007663,69.0414105668343,68.75,68.0048661800487,66.7831980170967,64.8420748525024,63.6508414632562,63.8736263736264,64.8560150541463,65.8492279745686,67.4715909090909,68.8571395775941,69.2505133470226,69.9957555178268,69.1612538830839,69.4374651032942,69.4650817236256,69.1538461538462,68.9994564879495,68.75,68.1113565330174,69.8663426488457,71.7911877394636,73.1369184196826,74,74.3069641649763,74.4606827122372,74.4949494949495,73.482428115016,72.2169628436306,69.9074074074074,68.8846831709815,69.9330493000609,71.6541502023356,74.6100752556994,74.7959183673469,75.9041731576585,76.6409974330766,76.8920448144207,76.948989412897,76.4334605481212,74.241452991453,72.2623966942149,73.207401696222,73.6339982653946,74.6794871794872,77.1290107426171,78.2169890664424,80.8004963579643,80.9018567639257,79.0410230546987,80.3732303732304,78.2420749279539,78.1901840490798,77.6527292152292,78.0381944444444,77.3809523809524,78.8815789473684,80.7339449541284,80.9018567639257,81.1688311688312
"Rockingham County","NH","Boston-Cambridge-Newton","33","015",217,154.600811907984,156.001491505693,154.973666477515,154.386512644396,154.320987654321,154.351184346035,154.14971448965,153.877314814815,153.178206583428,151.28055878929,149.769585253456,149.682534640256,147.375281446382,146.8359375,146.828844483058,146.995528980823,148.309288404627,147.940503432494,147.847222222222,147.395833333333,147.058823529412,144.618055555556,144.479875283447,143.237396514246,144.072293447293,143.715891951186,146.712570906646,147.521520547305,150.574011527281,148.325635103926,148.097665386822,147.262118491921,147.140221402214,147.363717605004,146.921641791045,145.96707659411,147.169811320755,148.977721657473,150.555404265786,152.032049834387,151.369863013699,152.130900225622,152.722222222222,154.982235142119,157.113316790736,156.680411683635,155.5,155.571635311143,157.990960057022,158.677354370005,159.029620167743,159.887146660402,159.320147280967,161.314443132625,160.523759750757,160.307902946262,158.467360454115,160.90625,162.982403840274,165.277777777778,165.476797552269,167.701863354037,169.885151556522,169.2037470726,167.701863354037,167.365967365967,167.541899441341,167.587538400273,169.238908435063,170.273631840796,170,170.879120879121,170.860326864236,174.476713794992,175.80029726219,175.491573033708,179.198113207547,179.322371699053,181.563594669362,182.509127115831,183.734104284899,183.295833333333,186.595022624434,189.067630139315,188.63366218079,188.866666666667,187.040816326531,184.901960784314,184.930821917808,188.105867346939,189.029075005799,191.067754262199,191.611111111111,193.440372354027,193.516129032258,193.946488294314,198.767566974089,202.066622994279,201.063384995254,202.603742880391,202.391482972274,200.268817204301,198.660714285714,199.800159872102,201.255411255411,203.40022296544,204.034046310832,205.543358946213,208.724756540783,209.868965013705,212.014134275618,211.006493506494,211.414745302964,211.960914599466
"Boulder County","CO","Boulder","08","013",218,228.441137345635,224.688796680498,225.062673252591,227.085053674649,230.496453900709,232.280110851437,232.819524727039,229.8112723071,228.277304885489,227.109132116637,225.950560346123,220.062893081761,219.531057554675,219.298245614035,218.839627151052,219.432659783864,221.156057253955,221.680216802168,221.342031686859,221.156057253955,219.813336402377,217.054774366856,216.840277777778,214.943594304059,213.875903146084,213.180362860192,215.040764689345,218.75,220.26935371226,220.535108362693,222.269263336156,220.211038961039,218.035563082134,219.558677412232,215.729052573932,213.2199153878,212.869119592173,222.159730033746,225,229.461547978506,234.361059900249,237.542434529583,235.655496766608,234.303977272727,235.704029369097,230.374551051821,224.591623036649,223.919915700738,232.417892671418,228.096956751249,235.028976175145,235.816833827957,243.190834175713,248.853114478114,245.284308012809,241.34756097561,241.34756097561,241.453442494743,237.631792376318,239.769820971867,243.913822551493,244.972086056645,251.656906742557,260.46511627907,264.564687838326,265.774343588171,266.570252894653,269.576379974326,265.838976674191,265.276724791509,262.185624920209,265.133115676594,266.085838059522,275.242787680911,277.737280296022,283.71135698015,300.754716981132,306.818181818182,308.092056421678,303.28514669732,299.725565724853,299.684542586751,308.078502966682,307.047244094488,299.711301087341,305.305700685138,310.50688150386,315.457413249211,318.75,320.238657844991,320.238657844991,323.971915747242,320.825147347741,319.92,317.141945300824,315.973737149811,315.507840101948,315.550071702029,319.794130821885,332.448377581121,333.333333333333,333.333333333333,328.947368421053,334.784975503538,330.976579761379,332.135252845576,321.879106438896,323.308233318345,317.221009497549,326.920111582574,334.578804347826,341.284290152,345.77288391216,348.743263082183
"Anchorage Borough","AK","Anchorage","02","020",219,161.565656565657,161.161313066055,163.247100802855,164.634146341463,165.905127943924,164.069264069264,162.932347182945,162.4375,161.727272727273,161.913738738739,161.1130195809,161.146763392857,161.845730027548,161.845730027548,162.701120348593,162.63719617159,163.721601153985,163.503093655251,163.2953599219,161.730319563523,161.098310291859,160.984848484848,160.081855388813,161.355385235982,161.12618724559,160.669462958286,162.068965517241,164.573170731707,164.573170731707,164.822697929134,163.92,163.945578231293,162.931556632344,162.319587628866,164.387938338948,164.277839029768,166.557142857143,169.478260869565,168.504901960784,169.902912621359,171.07928859802,168.262712626317,169.637230801191,168.31245394252,169.161676646707,169.831306394665,170.905818836233,170.904650130051,173.312113401965,173.588246054144,172.670807453416,175.772814142379,176.923449269308,175.816582914573,174.890670553936,174.825174825175,173.170523170523,171.009771986971,170.63139711166,173.682059664896,175.352877307275,178.321581348291,178.977272727273,178.986272439282,176.923076923077,178.406466512702,178.18052132482,175.927375900855,176.43137254902,176.892507696528,177.631578947368,179.363784665579,180.336740829826,180.646929824561,180.355960602503,180.968096809681,180.838815789474,179.521162890124,179.399353812611,177.665876777251,176.890795056263,175.879396984925,175.978535353535,175.595818017584,175.446428571429,175.468483816014,176.056338028169,178.290282902829,178.062678062678,178.30169451303,178.106525002615,178.423233030091,177.970177970178,177.682661525673,177.714285714286,177.714285714286,178.5325579949,178.326237466057,178.847505270555,180.40245768249,180.769230769231,180.994755612344,180.938914027149,180.311264822134,179.269882659713,178.308695769023,178.609625668449,178.660938059434,180.63274903805,180.395558639833,181.921893780431,182.708933717579,183.005606886204,180.966988022203
"Galveston County","TX","Houston-The Woodlands-Sugar Land","48","167",220,93.9017949769596,91.8342621759147,92.1052631578947,91.9147194755574,91.7438271604938,91.4916532040926,90.6923076923077,89.5325872284398,89.1994633273703,88.2701421800948,88.3056133056133,88.0787080948331,88.0594203468481,88.4459669884771,88.7396639616395,88.1341947580472,88.8335704125178,88.7778244001761,88.3838383838384,88.856518572469,88.4200260078023,90.2178709321566,88.6785267065847,88.6363636363636,90.7755581668625,90.6234050457086,91.3956727237554,91.8371707657422,92.3769516423393,90.7488986784141,91.1078717201166,92.5883034163289,91.9889502762431,91.7370428373453,91.8403908794788,92.792999491949,93.3143165508249,96.3169631388024,97.6973684210526,98.1375655897857,99.2886781268524,99.3053155529764,101.146267736961,99.0853658536585,101.985659128516,101.148136033432,99.7606689734717,99.4318181818182,101.921956901573,104.053773392409,105.571428571429,108.267716535433,105.90692124105,105.172470601415,104.675992442751,105.514983631327,106.209150326797,107.436797752809,107.783066984019,109.963099630996,110.38961038961,112.322791712105,113.468906572355,116.086135423997,114.93777956355,113.074204946996,116.601285547332,118.755711155883,118.982597772071,118.62514891428,119.041665770283,119.280688330453,119.848612279226,120.386977886978,123.42803912436,122.953720508167,122.739018087855,123.247036389184,123.860672501979,124.094276910606,124.933872881776,125.911420007878,126.047948591201,126.910290237467,126.909891255599,127.341860159781,126.963048986486,127.108536198171,127.28813559322,126.099201345103,125.046402060734,125.43063021483,126.521726365238,126.805469426221,126.333333333333,127.677100494234,129.600443761734,131.05767490163,132.51582278481,132.00483635041,132.028218694885,132.178217821782,131.698453608247,131.48667601683,131.999113737075,130.827645051195,129.322238812249,130.338700721821,130.586313547078,130.827673876949,132.441881918819,133.525195728828,134.106933019977,134.673400673401
